,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
16690,130392005.0,Wednesday,No,2013-06-26T22:16:00.000,PersLoc,"[-71.04119, 42.320111]",Point,PersLoc,6,MISPER,256,C6,First,No,N POINT DR,Other,Unarmed,780248.572,,2942010.5539999995,2013
31217,130390534.0,Wednesday,No,2013-06-26T11:44:00.000,PersLoc,"[-71.072097, 42.321041]",Point,PersLoc,6,MSNCOM,183,B2,Day,No,DUDLEY ST,Other,Unarmed,771888.2764,,2942305.988,2013
68104,130391778.0,Wednesday,No,2013-06-26T18:30:00.000,PersLoc,"[-71.139905, 42.243291]",Point,PersLoc,6,MISPER,532,E18,First,No,RIVER ST,Other,Unarmed,753670.199,,2913888.037,2013
143551,130392036.0,Wednesday,No,2013-06-26T22:40:00.000,PersLoc,"[-71.102195, 42.323541]",Point,PersLoc,6,MISPER,916,E13,First,No,BICKFORD ST,Other,Unarmed,763744.522,,2943177.66,2013
160824,130392657.0,Wednesday,No,2013-06-26T19:30:00.000,PersLoc,"[-71.064983, 42.287156]",Point,PersLoc,6,MISPER,401,C11,First,No,TALBOT AV,Other,Unarmed,773875.1664,,2929967.579,2013
180359,130392170.0,Wednesday,No,2013-06-26T12:30:00.000,PersLoc,"[-71.07665, 42.336146]",Point,PersLoc,6,MISPER,271,D4,Day,No,MASSACHUSETTS AV,Other,Unarmed,770629.7582,,2947804.394,2013
180381,130392143.0,Wednesday,No,2013-06-26T21:45:00.000,PersLoc,"[-71.076185, 42.349481]",Point,PersLoc,6,MSNCOM,130,D4,First,No,ST JAMES AV,Other,Unarmed,770731.3351,,2952664.538,2013
184883,130390745.0,Wednesday,No,2013-06-26T13:10:00.000,PersLoc,"[-71.035594, 42.329509]",Point,PersLoc,6,CONFPR,234,C6,Day,No,COLUMBIA RD,Other,Unarmed,781743.0988,,2945443.2630000003,2013
195347,130392207.0,Wednesday,No,2013-06-26T14:15:00.000,PersLoc,"[-71.064983, 42.287156]",Point,PersLoc,6,MISPER,817,C11,Day,No,TALBOT AV,Other,Unarmed,773875.1664,,2929967.579,2013
217078,130389575.0,Wednesday,No,2013-06-26T00:24:00.000,PersLoc,"[-71.08228, 42.276562]",Point,PersLoc,6,MISPER,943,B3,Last,No,WOODBOLE AV,Other,Unarmed,769213.8122,,2926083.233,2013
245952,130391504.0,Wednesday,No,2013-06-26T07:55:00.000,PersLoc,"[-71.126335, 42.248291]",Point,PersLoc,6,MISPER,523,E18,Day,No,GLENWOOD AV,Other,Unarmed,757336.5607,,2915725.902,2013
