,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
10555,140187549.0,Friday,No,2014-03-28T14:09:00.000,32GUN,"[-71.150915, 42.348981]",Point,32GUN,3,MISC  ,778,D14,Day,No,WASHINGTON ST,Part three,Other,750531.3965,,2952390.805,2014
19078,140187724.0,Friday,No,2014-03-28T15:00:00.000,32GUN,"[-71.12395, 42.256421]",Point,32GUN,3,MISC  ,520,E18,Day,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
29999,140187342.0,Friday,No,2014-03-28T12:30:00.000,32GUN,"[-71.056415, 42.326841]",Point,32GUN,3,BUYBAK,914,C6,Day,No,KEMP ST,Part three,Firearm,776118.3673,,2944441.296,2014
38398,140187352.0,Friday,No,2014-03-28T12:35:00.000,32GUN,"[-71.056415, 42.326841]",Point,32GUN,3,BUYBAK,914,C6,Day,No,KEMP ST,Part three,Firearm,776118.3673,,2944441.296,2014
65114,140188222.0,Friday,No,2014-03-28T17:05:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,3,BUYBAK,466,B3,First,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
115138,140188135.0,Friday,No,2014-03-28T12:00:00.000,32GUN,"[-71.085036, 42.294732]",Point,32GUN,3,MISCRP,441,B3,Day,No,NIGHTINGALE ST,Part three,Unarmed,768435.6675,,2932701.1580000003,2014
130351,140187044.0,Friday,No,2014-03-28T12:00:00.000,32GUN,"[-71.08559, 42.336381]",Point,32GUN,3,CD9   ,285,D4,Day,No,TREMONT ST,Part three,Unarmed,768212.2151,,2947878.162,2014
158605,140187353.0,Friday,No,2014-03-28T12:30:00.000,32GUN,"[-71.08559, 42.336381]",Point,32GUN,3,BUYBAK,285,D4,Day,No,TREMONT ST,Part three,Unarmed,768212.2151,,2947878.162,2014
213560,140187920.0,Friday,No,2014-03-28T16:30:00.000,32GUN,"[-71.056415, 42.326841]",Point,32GUN,3,BUYBAK,200,C6,First,No,KEMP ST,Part three,Firearm,776118.3673,,2944441.296,2014
233108,140188139.0,Friday,No,2014-03-28T12:00:00.000,32GUN,"[-71.085036, 42.294732]",Point,32GUN,3,MISCRP,441,B3,Day,No,NIGHTINGALE ST,Part three,Unarmed,768435.6675,,2932701.1580000003,2014
237381,140187196.0,Friday,No,2014-03-28T11:00:00.000,32GUN,"[-71.085618, 42.32866]",Point,32GUN,3,FDWEAP,282,B2,Day,No,WASHINGTON ST,Part three,Firearm,768218.0809,,2945064.255,2014
249810,140188223.0,Friday,No,2014-03-28T18:00:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,3,BUYBAK,466,B3,First,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
250633,140187722.0,Friday,No,2014-03-28T15:00:00.000,32GUN,"[-71.12395, 42.256421]",Point,32GUN,3,MISC  ,520,E18,Day,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
