,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
89205,120724967.0,Saturday,No,2012-11-17T19:00:00.000,DRUG CHARGES,"[-71.132585, 42.348616]",Point,18xx,11,ARREST,793,D14,First,No,GORHAM ST,Part Two,Unarmed,755486.9017,,2952278.603,2012
103794,120724852.0,Saturday,No,2012-11-17T17:51:00.000,DRUG CHARGES,"[-71.13939, 42.276226]",Point,18xx,11,ARREST,550,E5,First,No,WASHINGTON ST,Part Two,Unarmed,753758.9038,,2925890.582,2012
115457,120724184.0,Saturday,No,2012-11-17T11:45:00.000,DRUG CHARGES,"[-71.10446, 42.312141]",Point,18xx,11,ARREST,574,E13,Day,No,BROOKSIDE AV,Part Two,Other,763151.2726,CORNWALL ST,2939020.458,2012
160123,120724548.0,Saturday,No,2012-11-17T15:03:00.000,DRUG CHARGES,"[-71.157411, 42.295764]",Point,18xx,11,ARREST,748,E5,Day,No,VFW PY,Part Two,Other,748853.1886,,2932990.249,2012
170154,120724708.0,Saturday,No,2012-11-17T16:30:00.000,DRUG CHARGES,"[-71.02616, 42.380411]",Point,18xx,11,ARREST,16,A7,First,No,SARATOGA ST,Part Two,Other,784191.208,NEPTUNE RD,2964007.175,2012
175473,120724962.0,Saturday,No,2012-11-17T18:51:00.000,DRUG CHARGES,"[-71.085036, 42.294732]",Point,18xx,11,CD11  ,441,B3,First,No,NIGHTINGALE ST,Part Two,Unarmed,768435.6675,,2932701.1580000003,2012
196342,120725416.0,Saturday,No,2012-11-17T16:00:00.000,DRUG CHARGES,"[-71.091325, 42.284861]",Point,18xx,11,IVDRUG,465,B3,First,No,BLUE HILL AV,Part Two,Other,766751.5911,,2929095.955,2012
201632,120724926.0,Saturday,No,2012-11-17T16:00:00.000,DRUG CHARGES,"[-71.03981, 42.376191]",Point,18xx,11,IVDRUG,27,A7,First,No,BORDER ST,Part Two,Other,780511.5193,,2962449.128,2012
211868,120723526.0,Saturday,No,2012-11-17T01:56:00.000,DRUG CHARGES,"[-71.06283, 42.307571]",Point,18xx,11,TSTOP ,347,C11,Last,No,ADAMS ST,Part Two,Unarmed,774419.6684,EAST ST,2937410.041,2012
245772,120724930.0,Saturday,No,2012-11-17T18:34:00.000,DRUG CHARGES,"[-71.07547, 42.346214]",Point,18xx,11,ARREST,149,D4,First,No,DARTMOUTH ST,Part Two,Other,770930.358,,2951474.633,2012
