,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
13568,140195888.0,Tuesday,No,2014-04-01T12:44:00.000,32GUN,"[-71.05592, 42.376646]",Point,32GUN,4,FDWEAP,41,A15,Day,No,VINE ST,Part three,Unarmed,776157.7262,,2962591.8660000004,2014
16201,140196966.0,Tuesday,No,2014-04-01T17:00:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,4,BUYBAK,466,B3,First,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
46810,140196014.0,Tuesday,No,2014-04-01T13:00:00.000,32GUN,"[-71.059987, 42.361648]",Point,32GUN,4,BUYBAK,72,A1,Day,No,SUDBURY ST,Part three,Firearm,775087.02,,2957120.525,2014
80062,140196976.0,Tuesday,No,2014-04-01T17:00:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,4,BUYBAK,466,B3,First,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
88582,140195397.0,Tuesday,No,2014-04-01T08:30:00.000,32GUN,"[-71.044145, 42.332866]",Point,32GUN,4,FDWEAP,219,C6,Day,No,G ST,Part three,Firearm,779424.5802,,2946654.4,2014
168822,140196974.0,Tuesday,No,2014-04-01T17:00:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,4,BUYBAK,466,B3,First,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
175052,140196967.0,Tuesday,No,2014-04-01T17:00:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,4,BUYBAK,466,B3,First,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
200519,140196431.0,Tuesday,No,2014-04-01T16:00:00.000,32GUN,"[-71.059987, 42.361648]",Point,32GUN,4,BUYBAK,72,A1,First,No,SUDBURY ST,Part three,Firearm,775087.02,,2957120.525,2014
204746,140196810.0,Tuesday,No,2014-04-01T12:15:00.000,32GUN,"[-71.041515, 42.371511]",Point,32GUN,4,BUYBAK,26,A7,Day,No,LIVERPOOL ST,Part three,Unarmed,780059.9946,,2960741.1610000003,2014
212827,140196428.0,Tuesday,No,2014-04-01T15:30:00.000,32GUN,"[-71.059987, 42.361648]",Point,32GUN,4,BUYBAK,72,A1,Day,No,SUDBURY ST,Part three,Firearm,775087.02,,2957120.525,2014
229850,140196971.0,Tuesday,No,2014-04-01T17:00:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,4,BUYBAK,466,B3,First,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
