,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
125088,,Saturday,No,2015-06-27T00:00:00.000,Robbery,"[-71.066253, 42.315969]",Point,03xx,6,,257,B2,,No,COLUMBIA RD,Part One,None,773478.0,,2940000.0,2015
150665,,Saturday,No,2015-06-27T00:00:00.000,Robbery,"[-71.058116, 42.352018]",Point,03xx,6,I00040,115,A1,,No,LINCOLN ST,Part One,Other,775611.0,,2950000.0,2015
219314,,Saturday,No,2015-06-27T00:00:00.000,Robbery,"[-71.039291, 42.370818]",Point,03xx,6,REQEP,23,A7,,No,MARION ST,Part One,Blunt Object,780662.0,,2960000.0,2015
248856,,Saturday,No,2015-06-27T00:00:00.000,Robbery,"[-71.061498, 42.34888]",Point,03xx,6,ARMROB,124,A1,,No,TYLER ST,Part One,Firearm,774703.0,,2950000.0,2015
