,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
6811,120715290.0,Saturday,No,2012-11-10T11:55:00.000,PropLost,"[-71.08612, 42.347688]",Point,PropLost,11,LSTPRP,598,D4,Day,No,BOYLSTON ST,Part Three,Unarmed,768048.7683,,2951997.703,2012
33062,120715039.0,Saturday,No,2012-11-10T02:30:00.000,PropLost,"[-71.076649, 42.342321]",Point,PropLost,11,LSTPRP,153,D4,Last,No,PEMBROKE ST,Part Three,Unarmed,770618.712,,2950054.729,2012
48393,120712113.0,Saturday,No,2012-11-10T11:00:00.000,PropLost,"[-71.09098, 42.277831]",Point,PropLost,11,LSTPRP,427,B3,Day,No,MILDRED AV,Part Three,Other,766857.2303,NORFOLK AV,2926534.5719999997,2012
68191,120709001.0,Saturday,No,2012-11-10T14:03:00.000,PropLost,"[-71.063873, 42.325436]",Point,PropLost,11,LARCRT,186,C6,Day,No,ALLSTATE RD,Part Three,Unarmed,774104.1328,,2943918.604,2012
101251,120712959.0,Saturday,No,2012-11-10T02:30:00.000,PropLost,"[-71.070345, 42.350026]",Point,PropLost,11,LSTPRP,128,D4,Last,No,STUART ST,Part Three,Unarmed,772308.9743,,2952871.0439999998,2012
142669,120708198.0,Saturday,No,2012-11-10T01:58:00.000,PropLost,"[-71.105155, 42.332206]",Point,PropLost,11,LARCRT,604,B2,Last,No,CALUMET ST,Part Three,Unarmed,762929.4442,,2946331.6210000003,2012
143511,120722387.0,Saturday,No,2012-11-10T22:00:00.000,PropLost,"[-71.05593, 42.358951]",Point,PropLost,11,LSTPRP,100,A1,First,No,STATE ST,Part Three,Unarmed,776188.5957,KILBY ST,2956143.439,2012
161290,120713696.0,Saturday,No,2012-11-10T19:00:00.000,PropLost,"[-71.04802, 42.292301]",Point,PropLost,11,LSTPRP,373,C11,First,No,FREEPORT ST,Part Three,Unarmed,778455.1684,,2931866.311,2012
180318,120713396.0,Saturday,No,2012-11-10T15:25:00.000,PropLost,"[-71.08135, 42.332389]",Point,PropLost,11,LARCRT,276,B2,Day,No,WASHINGTON ST,Part Three,Unarmed,769365.5688,,2946429.0289999996,2012
190480,120709632.0,Saturday,No,2012-11-10T15:30:00.000,PropLost,"[-71.07773, 42.348001]",Point,PropLost,11,LSTPRP,130,D4,Day,No,COPLEY PLACE,Part Three,Unarmed,770316.3684,,2952123.127,2012
215862,120709670.0,Saturday,No,2012-11-10T01:00:00.000,PropLost,"[-71.0672, 42.350816]",Point,PropLost,11,LSTPRP,125,A1,Last,No,STUART ST,Part Three,Unarmed,773157.6465,,2953163.233,2012
219275,120708761.0,Saturday,No,2012-11-10T02:00:00.000,PropLost,"[0, 0]",Point,PropLost,11,TRACK ,174,C6,Last,No,STUART ST,Part Three,Unarmed,,,,2012
237015,120716065.0,Saturday,No,2012-11-10T21:00:00.000,PropLost,"[-71.059735, 42.297541]",Point,PropLost,11,LSTPRP,355,C11,First,No,GIBSON ST,Part Three,Unarmed,775275.7115,,2933759.268,2012
250708,120722356.0,Saturday,No,2012-11-10T23:30:00.000,PropLost,"[-71.05177, 42.373926]",Point,PropLost,11,LARCRT,234,A15,First,No,8TH ST,Part Three,Unarmed,777284.2597,,2961606.5069999998,2012
