,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
13600,140080159.0,Saturday,No,2014-02-08T01:18:00.000,07RV,"[-71.08696, 42.281611]",Point,07RV,2,IVMV  ,428,B3,Last,No,MORTON ST,Other,Unarmed,767938.4574,NORFOLK ST,2927917.2989999996,2014
