,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
22134,142025007.0,Monday,No,2014-09-01T10:38:00.000,InvProp,"[-71.06443, 42.285251]",Point,InvProp,9,VAND,0,C11,Day,No,DORCHESTER AV,Part three,Unarmed,774028.4138,,2929274.0930000003,2014
24675,142025202.0,Monday,No,2014-09-01T20:46:00.000,InvProp,"[-71.091364, 42.325426]",Point,InvProp,9,IVPREM,0,B2,First,No,CEDAR ST,Part three,Unarmed,766669.9978,,2943878.125,2014
25730,142025187.0,Monday,No,2014-09-01T20:15:00.000,InvProp,"[-71.06911, 42.339731]",Point,InvProp,9,IVPER,0,D4,First,No,HARRISON AV,Part three,Other,772661.7623,PLYMPTON ST,2949121.04,2014
52356,142024927.0,Monday,No,2014-09-01T00:00:00.000,InvProp,"[-71.066375, 42.360716]",Point,InvProp,9,PROP,0,A1,Last,No,IRVING ST,Part three,Other,773362.3108,,2956772.1160000004,2014
68766,142024920.0,Monday,No,2014-09-01T00:14:00.000,InvProp,"[-71.103947, 42.316882]",Point,InvProp,9,SHOTS,0,E13,Last,No,BOYLSTON ST,Part three,Other,763281.7837,,2940748.74,2014
81113,142024934.0,Monday,No,2014-09-01T00:08:00.000,InvProp,"[-71.06679, 42.304261]",Point,InvProp,9,SSA,0,C11,Last,No,NORTON ST,Part three,Unarmed,773354.6387,SPEEDWELL ST,2936198.361,2014
96156,142025140.0,Monday,No,2014-09-01T17:46:00.000,InvProp,"[-71.071365, 42.284885]",Point,InvProp,9,ALARM,0,C11,First,No,WASHINGTON ST,Part three,Unarmed,772152.4973,,2929130.9869999997,2014
147250,142025093.0,Monday,No,2014-09-01T14:55:00.000,InvProp,"[-71.066836, 42.315085]",Point,InvProp,9,IVPREM,0,B2,Day,No,COLUMBIA RD,Part three,Unarmed,773322.0045,BIRD ST,2940142.52,2014
149843,142024960.0,Monday,No,2014-09-01T00:05:00.000,InvProp,"[-71.093435, 42.32342]",Point,InvProp,9,SHOTS,0,B2,Last,No,HIGHLAND ST,Part three,Unarmed,766113.5179,,2943144.6489999997,2014
166983,142025220.0,Monday,No,2014-09-01T22:20:00.000,InvProp,"[-71.08, 42.278801]",Point,InvProp,9,DVIP,0,B3,First,No,GALLIVAN BL,Part three,Unarmed,769826.9114,,2926902.494,2014
207840,142025369.0,Monday,No,2014-09-01T00:00:00.000,InvProp,"[-71.04816, 42.289721]",Point,InvProp,9,LANTEN,0,C11,Last,No,NEPONSET AV,Part three,Unarmed,778422.2712,,2930925.9239999996,2014
214724,142024939.0,Monday,No,2014-09-01T02:46:00.000,InvProp,"[-71.093283, 42.316332]",Point,InvProp,9,SSA,0,B2,Last,No,WALNUT AV,Part three,Firearm,766167.0440000001, ,2940561.7989999996,2014
