,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
12615,140181002.0,Tuesday,No,2014-03-25T15:20:00.000,32GUN,"[-71.11147, 42.267916]",Point,32GUN,3,MISC  ,492,E18,Day,No,WOOD AV,Part three,Unarmed,761328.6528,,2922895.485,2014
22862,140180538.0,Tuesday,No,2014-03-25T13:50:00.000,32GUN,"[-71.08559, 42.336381]",Point,32GUN,3,CD19RA,285,D4,Day,No,TREMONT ST,Part three,Unarmed,768212.2151,,2947878.162,2014
24648,140180401.0,Tuesday,No,2014-03-25T12:00:00.000,32GUN,"[-71.041515, 42.371511]",Point,32GUN,3,BUYBAK,26,A7,Day,No,LIVERPOOL ST,Part three,Unarmed,780059.9946,,2960741.1610000003,2014
29037,140180913.0,Tuesday,No,2014-03-25T14:54:00.000,32GUN,"[-71.148575, 42.287141]",Point,32GUN,3,FDPROP,691,E5,Day,No,CENTRE ST,Part three,Unarmed,751256.7891,,2929857.7989999996,2014
49499,140180977.0,Tuesday,No,2014-03-25T15:04:00.000,32GUN,"[-71.056415, 42.326841]",Point,32GUN,3,BUYBAK,914,C6,Day,No,KEMP ST,Part three,Unarmed,776118.3673,,2944441.296,2014
74214,140180736.0,Tuesday,No,2014-03-25T13:15:00.000,32GUN,"[-71.05592, 42.376646]",Point,32GUN,3,FDWEAP,41,A15,Day,No,VINE ST,Part three,Unarmed,776157.7262,,2962591.8660000004,2014
76420,140180710.0,Tuesday,No,2014-03-25T13:05:00.000,32GUN,"[-71.065185, 42.307956]",Point,32GUN,3,BUYBAK,340,C11,Day,No,BOWDOIN ST,Part three,Firearm,773781.9406,,2937547.084,2014
89699,140180729.0,Tuesday,No,2014-03-25T13:00:00.000,32GUN,"[-71.05592, 42.376646]",Point,32GUN,3,FDWEAP,41,A15,Day,No,VINE ST,Part three,Unarmed,776157.7262,,2962591.8660000004,2014
105979,140180572.0,Tuesday,No,2014-03-25T12:15:00.000,32GUN,"[-71.05592, 42.376646]",Point,32GUN,3,FDWEAP,41,A15,Day,No,VINE ST,Part three,Unarmed,776157.7262,,2962591.8660000004,2014
117146,140180611.0,Tuesday,No,2014-03-25T12:15:00.000,32GUN,"[-71.065185, 42.307956]",Point,32GUN,3,BUYBAK,340,C11,Day,No,BOWDOIN ST,Part three,Firearm,773781.9406,,2937547.084,2014
