,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
14177,130750052.0,Tuesday,No,2013-11-26T20:55:00.000,OTHER LARCENY,"[-71.090893, 42.321142]",Point,06xx,11,LARCRT,309,B2,First,No,MARTIN LUTHER KING BLVD,Part One,Other,766804.8797,,2942317.77,2013
43204,130760345.0,Tuesday,No,2013-11-26T16:00:00.000,OTHER LARCENY,"[-71.124361, 42.28369]",Point,06xx,11,LARCRT,561,E5,First,No,CUMMINS HY,Part One,Unarmed,757814.1441,,2928627.903,2013
45946,130765115.0,Tuesday,No,2013-11-26T09:42:00.000,OTHER LARCENY,"[-71.123915, 42.352001]",Point,06xx,11,LARCRT,796,D14,Day,No,COMMONWEALTH AV,Part One,Unarmed,757825.1322,,2953522.3789999997,2013
54435,130748151.0,Tuesday,No,2013-11-26T00:14:00.000,OTHER LARCENY,"[-71.133585, 42.353161]",Point,06xx,11,LARCIP,802,D14,Last,No,BRIGHTON AV,Part One,Unarmed,755209.4662,,2953933.729,2013
77511,130749287.0,Tuesday,No,2013-11-26T14:15:00.000,OTHER LARCENY,"[-71.082115, 42.340291]",Point,06xx,11,LARCIP,597,D4,Day,No,COLUMBUS AV,Part One,Unarmed,769144.7736,,2949307.6210000003,2013
84414,130748736.0,Tuesday,No,2013-11-26T10:07:00.000,OTHER LARCENY,"[-71.14941, 42.355611]",Point,06xx,11,LARCIP,768,D14,Day,No,MARKET ST,Part One,Unarmed,750928.2947,,2954808.582,2013
91966,130767491.0,Tuesday,No,2013-11-26T18:00:00.000,OTHER LARCENY,"[-71.07666, 42.351141]",Point,06xx,11,LARCRT,137,D4,First,No,NEWBURY ST,Part One,Unarmed,770599.9318,,2953268.837,2013
92376,130769335.0,Tuesday,No,2013-11-26T11:00:00.000,OTHER LARCENY,"[-71.03909, 42.344316]",Point,06xx,11,LARCRT,209,C6,Day,No,SUMMER ST,Part One,Unarmed,780768.8314,,2950834.3230000003,2013
112616,130749232.0,Tuesday,No,2013-11-26T10:30:00.000,OTHER LARCENY,"[-71.136398, 42.301464]",Point,06xx,11,BERPT ,658,E13,Day,No,ALLANDALE ST,Part One,Unarmed,754529.2323,,2935091.128,2013
126658,130748801.0,Tuesday,No,2013-11-26T10:30:00.000,OTHER LARCENY,"[-71.059377, 42.352005]",Point,06xx,11,ARREST,115,A1,Day,No,KINGSTON ST,Part One,Unarmed,775270.0134,,2953607.36,2013
138145,130749117.0,Tuesday,No,2013-11-26T10:00:00.000,OTHER LARCENY,"[-71.079605, 42.347101]",Point,06xx,11,LARCRT,146,D4,Day,No,HUNTINGTON AV,Part One,Unarmed,769811.1326,,2951792.646,2013
143896,130748828.0,Tuesday,No,2013-11-26T00:00:00.000,OTHER LARCENY,"[-71.076649, 42.342321]",Point,06xx,11,LARCRT,153,D4,Last,No,PEMBROKE ST,Part One,Other,770618.712,,2950054.729,2013
158477,130749771.0,Tuesday,No,2013-11-26T18:30:00.000,OTHER LARCENY,"[-71.085618, 42.32866]",Point,06xx,11,LARCRT,282,B2,First,No,WASHINGTON ST,Part One,Unarmed,768218.0809,,2945064.255,2013
206509,130749551.0,Tuesday,No,2013-11-26T16:40:00.000,OTHER LARCENY,"[-71.0557, 42.359816]",Point,06xx,11,LARCIP,94,A1,First,No,S MARKET ST,Part One,Unarmed,776249.1174,,2956458.986,2013
206641,130749861.0,Tuesday,No,2013-11-26T19:00:00.000,OTHER LARCENY,"[-71.085618, 42.32866]",Point,06xx,11,LARCRT,282,B2,First,No,WASHINGTON ST,Part One,Unarmed,768218.0809,,2945064.255,2013
221322,130749388.0,Tuesday,No,2013-11-26T15:40:00.000,OTHER LARCENY,"[-71.081151, 42.335152]",Point,06xx,11,ROBRPT,274,D4,Day,No,SHAWMUT AV,Part One,Unarmed,769414.552,,2947436.048,2013
229895,130749360.0,Tuesday,No,2013-11-26T15:19:00.000,OTHER LARCENY,"[-71.0879, 42.348121]",Point,06xx,11,LARCRT,141,D4,Day,No,NEWBURY ST,Part One,Unarmed,767566.9878,,2952153.41,2013
244188,130784715.0,Tuesday,No,2013-11-26T12:00:00.000,OTHER LARCENY,"[-71.055093, 42.378275]",Point,06xx,11,LARCRT,900,A15,Day,No,WALFORD WY,Part One,Unarmed,776377.9088,,2963186.369,2013
250673,130751539.0,Tuesday,No,2013-11-26T11:30:00.000,OTHER LARCENY,"[-71.07082, 42.360476]",Point,06xx,11,LARCRT,66,A1,Day,No,CHARLES ST,Part One,Unarmed,772161.4146,,2956678.579,2013
