,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
22191,,Thursday,No,2015-06-25T00:00:00.000,Larceny From Motor Vehicle,"[-71.034159, 42.329725]",Point,06MV,6,IVMV,234,C6,,No,COLUMBIA RD,Part One,None,782131.0,,2950000.0,2015
36251,,Thursday,No,2015-06-25T00:00:00.000,Larceny From Motor Vehicle,"[-71.070754, 42.356292]",Point,06MV,6,BE,69,A1,,No,BYRON ST,Part One,None,772187.0,,2960000.0,2015
49865,,Thursday,No,2015-06-25T00:00:00.000,Larceny From Motor Vehicle,"[-71.117801, 42.291828]",Point,06MV,6,PRSCRM,508,E13,,No,HYDE PARK AVE,Part One,None,759576.0,,2930000.0,2015
57271,,Thursday,No,2015-06-25T00:00:00.000,Larceny From Motor Vehicle,"[-71.046455, 42.333521]",Point,06MV,6,BE,220,C6,,No,THOMAS PARK,Part One,None,778799.0,,2950000.0,2015
73232,,Thursday,No,2015-06-25T08:30:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,6,BE,202,C6,,No,C ST,Part One,None,,W SECOND ST,,2015
158527,,Thursday,No,2015-06-25T20:30:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,6,,522,E18,,No,HYDE PARK AVE,Part One,None,,,,2015
189426,,Thursday,No,2015-06-25T00:00:00.000,Larceny From Motor Vehicle,"[-71.055679, 42.352183]",Point,06MV,6,,173,A1,,No,ATLANTIC AVE,Part One,None,776269.0,,2950000.0,2015
190063,,Thursday,No,2015-06-25T00:00:00.000,Larceny From Motor Vehicle,"[-71.065752, 42.302094]",Point,06MV,6,,345,C11,,No,RIDGEWOOD ST,Part One,None,773639.0,,2940000.0,2015
199616,,Thursday,No,2015-06-25T00:00:00.000,Larceny From Motor Vehicle,"[-71.072258, 42.342432]",Point,06MV,6,,159,D4,,No,UPTON ST,Part One,None,771806.0,,2950000.0,2015
210537,,Thursday,No,2015-06-25T00:00:00.000,Larceny From Motor Vehicle,"[-71.05826, 42.330035]",Point,06MV,6,IVMV,174,C6,,No,ELLERY ST,Part One,None,775613.0,,2950000.0,2015
234451,,Thursday,No,2015-06-25T00:00:00.000,Larceny From Motor Vehicle,"[-71.055669, 42.335863]",Point,06MV,6,BE,197,C6,,No,OLD COLONY AVE,Part One,None,776303.0,,2950000.0,2015
