,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
12328,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.108092, 42.26283]",Point,OTHER,7,AB,488,E18,,No,RIVER ST,Part Two,None,762251.0,,2920000.0,2015
15897,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.085408, 42.343091]",Point,OTHER,7,IVPER,619,D4,,No,MASSACHUSETTS AVE,Part Two,None,768250.0,,2950000.0,2015
38088,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.082069, 42.294787]",Point,OTHER,7,PERGUN,441,B3,,No,KINGSDALE ST,Part Two,None,769238.0,,2930000.0,2015
38956,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.08329, 42.328234]",Point,OTHER,7,IVPER,282,B2,,No,WARREN ST,Part Two,None,768849.0,,2940000.0,2015
62976,,Thursday,No,2015-07-16T16:00:00.000,Other,"[0, 0]",Point,OTHER,7,IVPER,359,C11,,No,WASHINGTON ST,Part Three,None,,,,2015
82705,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.065258, 42.27282]",Point,OTHER,7,IVPER,388,C11,,No,ADAMS ST,Part Two,None,773827.0,,2920000.0,2015
88458,,Thursday,No,2015-07-16T00:00:00.000,Other Burglary,"[-71.119822, 42.305635]",Point,05OH,7,BE,652,E13,,No,ARBORWAY,Part One,None,759007.0,,2940000.0,2015
111088,,Thursday,No,2015-07-16T18:20:00.000,Other,"[0, 0]",Point,OTHER,7,ARREST,949,C11,,No,BOWDOIN ST,Part Two,None,, QUINCY ST ,,2015
116563,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.071887, 42.293606]",Point,OTHER,7,IVPER,359,C11,,No,WASHINGTON ST,Part Three,None,771995.0,,2930000.0,2015
166051,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.080577, 42.337441]",Point,OTHER,7,IVPER,273,D4,,No,CAMDEN ST,Part Two,None,769566.0,,2950000.0,2015
168935,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.066856, 42.381847]",Point,OTHER,7,PROP,47,A15,,No,WOODS PL,Part Two,None,773193.0,,2960000.0,2015
191409,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.099377, 42.342681]",Point,OTHER,7,IVPER,626,D4,,No,KILMARNOCK ST,Part Two,None,764474.0,,2950000.0,2015
194302,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.039291, 42.370818]",Point,OTHER,7,CD11,28,A7,,No,PARIS ST,Part Two,None,780662.0,,2960000.0,2015
194303,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.039291, 42.370818]",Point,OTHER,7,CD11,28,A7,,No,PARIS ST,Part Two,None,780662.0,,2960000.0,2015
194304,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.039291, 42.370818]",Point,OTHER,7,CD11,28,A7,,No,PARIS ST,Part Two,None,780662.0,,2960000.0,2015
223054,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.071887, 42.293606]",Point,OTHER,7,CD9,359,C11,,No,WASHINGTON ST,Part Three,None,771995.0,,2930000.0,2015
230352,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.076261, 42.350379]",Point,OTHER,7,SS,134,D4,,No,BOYLSTON ST,Part Two,None,770709.0,,2950000.0,2015
252940,,Thursday,No,2015-07-16T00:00:00.000,Other,"[-71.080107, 42.314072]",Point,OTHER,7,TS,329,B2,,No,STANWOOD ST,Part Two,None,769735.0,,2940000.0,2015
