,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
21086,142016071.0,Monday,No,2014-08-04T11:30:00.000,Service,"[-71.04625, 42.354256]",Point,Service,8,CD11,0,C6,Day,No,COURTHOUSE WY,Part three,Unarmed,778813.9495,,2954446.2630000003,2014
36663,142016423.0,Monday,No,2014-08-04T13:00:00.000,Service,"[-71.064905, 42.352371]",Point,Service,8,ARREST,0,A1,Day,No,BOYLSTON ST,Part three,Unarmed,773775.1158,,2953733.06,2014
70456,142016070.0,Monday,No,2014-08-04T11:30:00.000,Service,"[-71.04625, 42.354256]",Point,Service,8,CD11,0,C6,Day,No,COURTHOUSE WY,Part three,Unarmed,778813.9495,,2954446.2630000003,2014
72613,142016233.0,Monday,No,2014-08-04T17:37:00.000,Service,"[-71.058362, 42.358828]",Point,Service,8,IVPER,0,A1,First,No,COURT ST,Part three,Unarmed,775531.3609,,2956095.0919999997,2014
93273,142016140.0,Monday,No,2014-08-04T14:30:00.000,Service,"[-71.048531, 42.337316]",Point,Service,8,IVMV,0,C6,Day,No,W BROADWAY,Part three,Unarmed,778230.0596,,2948269.7369999997,2014
107412,142015962.0,Monday,No,2014-08-04T00:27:00.000,Service,"[-71.114815, 42.305776]",Point,Service,8,IVPREM,0,E13,Last,No,SOUTH ST,Part three,Unarmed,760360.9772,,2936688.128,2014
121692,142015969.0,Monday,No,2014-08-04T02:00:00.000,Service,"[-71.06305, 42.350871]",Point,Service,8,TS,0,A1,Last,No,WASHINGTON ST,Part three,Unarmed,774279.327,STUART ST,2953188.994,2014
139201,142016400.0,Monday,No,2014-08-04T15:00:00.000,Service,"[-71.133755, 42.277686]",Point,Service,8,LARCEN,0,E5,Day,No,KITTREDGE ST,Part three,Unarmed,755281.6127,,2926429.125,2014
213339,142016182.0,Monday,No,2014-08-04T18:14:00.000,Service,"[-71.06007, 42.350711]",Point,Service,8,ARREST,0,A1,First,No,HUDSON ST,Part three,Unarmed,775085.1479,,2953134.829,2014
218241,142016282.0,Monday,No,2014-08-04T22:45:00.000,Service,"[-71.08009, 42.335931]",Point,Service,8,TS,0,D4,First,No,LENOX ST,Part three,Unarmed,769700.0642,SHAWMUT AV,2947721.4460000005,2014
231280,142016136.0,Monday,No,2014-08-04T14:45:00.000,Service,"[-71.07843, 42.349776]",Point,Service,8,IVPER,0,D4,Day,No,BOYLSTON ST,Part three,Unarmed,770123.9452,,2952769.035,2014
255134,142016122.0,Monday,No,2014-08-04T14:30:00.000,Service,"[-71.07412, 42.304891]",Point,Service,8,ARREST,0,C11,Day,No,GENEVA AV,Part three,Unarmed,771370.6685,OLNEY ST,2936417.957,2014
