,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
16687,142003812.0,Saturday,No,2014-06-28T13:03:00.000,MVAcc,"[-71.11922, 42.278611]",Point,MVAcc,6,MVA,0,E18,Day,No,HYDE PARK AV,Other,Unarmed,759213.608,CANTERBURY ST,2926783.434,2014
22222,142003967.0,Saturday,No,2014-06-28T22:29:00.000,MVAcc,"[-71.13647, 42.345551]",Point,MVAcc,6,MVA,0,D14,First,No,COREY RD,Other,Other,754441.4699,BELLVISTA RD,2951157.1539999996,2014
57051,142003856.0,Saturday,No,2014-06-28T15:49:00.000,MVAcc,"[-71.06575, 42.325491]",Point,MVAcc,6,MVA,0,C6,Day,No,MASSACHUSETTS AV,Other,Unarmed,773596.582,,2943936.3439999996,2014
60705,142003846.0,Saturday,No,2014-06-28T14:45:00.000,MVAcc,"[-71.08197, 42.338421]",Point,MVAcc,6,IVMV,0,D4,Day,No,TREMONT ST,Other,Unarmed,769187.3158,CAMDEN ST,2948626.35,2014
63520,142003948.0,Saturday,No,2014-06-28T08:45:00.000,MVAcc,"[-71.06969, 42.304686]",Point,MVAcc,6,MVA,0,C11,Day,No,DEVER ST,Other,Unarmed,772569.3849,,2936349.2660000003,2014
68008,142003860.0,Saturday,No,2014-06-28T16:14:00.000,MVAcc,"[-71.13138, 42.356071]",Point,MVAcc,6,MVA,0,D14,First,No,CAMBRIDGE ST,Other,Other,755800.8954,LINDEN ST,2954996.76,2014
98622,142003875.0,Saturday,No,2014-06-28T16:40:00.000,MVAcc,"[-71.07267, 42.326031]",Point,MVAcc,6,MVA,0,B2,First,No,GEORGE ST,Other,Unarmed,771724.3059,MAGAZINE ST,2944123.6769999997,2014
167234,142003780.0,Saturday,No,2014-06-28T11:31:00.000,MVAcc,"[-71.08474, 42.305241]",Point,MVAcc,6,MVA,0,B2,Day,No,BLUE HILL AV,Other,Unarmed,768497.2779,SEAVER ST,2936531.338,2014
183109,142003876.0,Saturday,No,2014-06-28T16:27:00.000,MVAcc,"[-71.078671, 42.29826]",Point,MVAcc,6,MVA,0,B3,First,No,NORWELL ST,Other,Unarmed,770151.3021,,2933995.437,2014
195966,142003890.0,Saturday,No,2014-06-28T17:27:00.000,MVAcc,"[-71.082985, 42.308821]",Point,MVAcc,6,MVA,0,B2,First,No,BLUE HILL AV,Other,Unarmed,768965.6346,,2937838.262,2014
211340,142003816.0,Saturday,No,2014-06-28T13:30:00.000,MVAcc,"[-71.11922, 42.278611]",Point,MVAcc,6,MVA,0,E18,Day,No,HYDE PARK AV,Other,Unarmed,759213.608,CANTERBURY ST,2926783.434,2014
214678,142003851.0,Saturday,No,2014-06-28T14:30:00.000,MVAcc,"[-71.1382, 42.292561]",Point,MVAcc,6,MVA,0,E5,Day,No,CENTRE ST,Other,Unarmed,754055.7024,,2931844.668,2014
220084,142003904.0,Saturday,No,2014-06-28T17:50:00.000,MVAcc,"[-71.097, 42.328151]",Point,MVAcc,6,MVA,0,B2,First,No,COLUMBUS AV,Other,Unarmed,765141.45,CEDAR ST,2944864.2189999996,2014
230378,142003899.0,Saturday,No,2014-06-28T17:55:00.000,MVAcc,"[-71.13363, 42.355141]",Point,MVAcc,6,MVA,0,D14,First,No,CAMBRIDGE ST,Other,Other,755194.2031,,2954655.23,2014
236555,142003907.0,Saturday,No,2014-06-28T18:45:00.000,MVAcc,"[-71.12127, 42.351681]",Point,MVAcc,6,MVA,0,D14,First,No,COMMONWEALTH AV,Other,Other,758540.6069,BABCOCK ST,2953408.9260000004,2014
260368,142003747.0,Saturday,No,2014-06-28T09:10:00.000,MVAcc,"[0, 0]",Point,MVAcc,6,IVMV,0,A15,Day,No,CHELSEA ST,Other,Unarmed,,RUTHERFORD AV,,2014
262571,142003696.0,Saturday,No,2014-06-28T02:45:00.000,MVAcc,"[0, 0]",Point,MVAcc,6,MVA,0,A15,Last,No,SULLIVAN SQ,Other,Unarmed,,RUTHERFORD AV,,2014
