,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
34572,120504493.0,Tuesday,No,2012-08-14T09:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
41358,120504486.0,Tuesday,No,2012-08-14T09:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
51580,120504340.0,Tuesday,No,2012-08-14T09:29:00.000,PropFound,"[-71.085618, 42.32866]",Point,PropFound,8,FDPROP,282,B2,Day,No,WASHINGTON ST,Part Three,Unarmed,768218.0809,,2945064.255,2012
81208,120504653.0,Tuesday,No,2012-08-14T10:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
81815,120504477.0,Tuesday,No,2012-08-14T09:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
87218,120504491.0,Tuesday,No,2012-08-14T09:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
91882,120504646.0,Tuesday,No,2012-08-14T10:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
106557,120504339.0,Tuesday,No,2012-08-14T08:43:00.000,PropFound,"[-71.085618, 42.32866]",Point,PropFound,8,FDPROP,282,B2,Day,No,WASHINGTON ST,Part Three,Unarmed,768218.0809,,2945064.255,2012
118700,120504338.0,Tuesday,No,2012-08-14T08:38:00.000,PropFound,"[-71.085618, 42.32866]",Point,PropFound,8,FDPROP,282,B2,Day,No,WASHINGTON ST,Part Three,Unarmed,768218.0809,,2945064.255,2012
137554,120504472.0,Tuesday,No,2012-08-14T09:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
141256,120505589.0,Tuesday,No,2012-08-14T17:32:00.000,PropFound,"[-71.09908, 42.344211]",Point,PropFound,8,FDPROP,627,D4,First,No,BOYLSTON ST,Part Three,Unarmed,764551.4944,KILMARNOCK ST,2950714.1289999997,2012
150757,120504337.0,Tuesday,No,2012-08-14T08:08:00.000,PropFound,"[-71.085618, 42.32866]",Point,PropFound,8,FDPROP,282,B2,Day,No,WASHINGTON ST,Part Three,Unarmed,768218.0809,,2945064.255,2012
184363,120505754.0,Tuesday,No,2012-08-14T18:45:00.000,PropFound,"[-71.095795, 42.337511]",Point,PropFound,8,REQP  ,600,B2,First,No,HUNTINGTON AV,Part Three,Unarmed,765451.1255,,2948276.7139999997,2012
194627,120504473.0,Tuesday,No,2012-08-14T09:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
199449,120504649.0,Tuesday,No,2012-08-14T10:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
202859,120504483.0,Tuesday,No,2012-08-14T09:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
217247,120504475.0,Tuesday,No,2012-08-14T09:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
247909,120504490.0,Tuesday,No,2012-08-14T09:00:00.000,PropFound,"[-71.104273, 42.309722]",Point,PropFound,8,FDPROP,574,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,763205.8082,,2938139.2,2012
256482,120553286.0,Tuesday,No,2012-08-14T08:00:00.000,PropFound,"[-71.119945, 42.257207]",Point,PropFound,8,FDPROP,519,E18,Day,No,RIVER ST,Part Three,Unarmed,759051.9569,,2918982.675,2012
