,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
17177,,Thursday,No,2015-06-18T23:20:00.000,Vandalism,"[0, 0]",Point,14xx,6,VAND,900,A15,,No,MEDFORD ST,Part Two,None,,,,2015
19012,,Thursday,No,2015-06-18T20:00:00.000,Vandalism,"[0, 0]",Point,14xx,6,VAND,173,A1,,No,KNEELAND ST,Part Two,None,,LINCOLN ST,,2015
58070,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.084779, 42.30434]",Point,14xx,6,DISTRB,330,B2,,No,BLUE HILL AVE,Part Two,None,768488.0,,2940000.0,2015
81607,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.059304, 42.377848]",Point,14xx,6,VAND,57,A15,,No,BUNKER HILL ST,Part Two,None,775241.0,,2960000.0,2015
88747,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.096834, 42.313887]",Point,14xx,6,NIDV,572,E13,,No,CLEAVES ST,Part Two,None,765211.0,,2940000.0,2015
98337,,Thursday,No,2015-06-18T13:00:00.000,Vandalism,"[0, 0]",Point,14xx,6,VAND,184,B2,,No,GENE ST,Part Two,None,,HUMPHREYS ST,,2015
114125,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.064922, 42.380084]",Point,14xx,6,VAND,54,A15,,No,BUNKER HILL ST,Part Two,None,773719.0,,2960000.0,2015
123914,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.079085, 42.338289]",Point,14xx,6,IVMV,156,D4,,No,MASSACHUSETTS AVE,Part Two,None,769967.0,,2950000.0,2015
145480,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.158013, 42.281433]",Point,14xx,6,BE,703,E5,,No,CENTRE ST,Part Two,None,748711.0,,2930000.0,2015
152292,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.097685, 42.265067]",Point,14xx,6,VAND,482,E18,,No,MALTA ST,Part Two,None,765064.0,,2920000.0,2015
153383,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.068126, 42.305365]",Point,14xx,6,ARREST,336,C11,,No,BOWDOIN ST,Part Two,None,772991.0,,2940000.0,2015
160260,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.126573, 42.284936]",Point,14xx,6,VAND,560,E5,,No,FLORENCE ST,Part Two,None,757214.0,,2930000.0,2015
178750,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.060824, 42.37791]",Point,14xx,6,VAND,56,A15,,No,CONCORD ST,Part Two,None,774830.0,,2960000.0,2015
201569,,Thursday,No,2015-06-18T00:00:00.000,Vandalism,"[-71.099408, 42.325131]",Point,14xx,6,VAND,912,E13,,No,HEATH ST,Part Two,None,764495.0,,2940000.0,2015
