,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8093,,Sunday,No,2015-07-12T00:00:00.000,Larceny,"[-71.138525, 42.355954]",Point,06xx,7,,804,D14,,No,EVERETT ST,Part One,None,753870.0,,2950000.0,2015
12463,,Sunday,No,2015-07-12T13:16:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,BE,26,A7,,No,BORDER ST,Part One,None,,,,2015
22938,,Sunday,No,2015-07-12T16:00:00.000,Larceny,"[0, 0]",Point,06xx,7,ARREST,138,D4,,No,RING RD,Part One,None,,,,2015
25873,,Sunday,No,2015-07-12T00:00:00.000,Larceny From Motor Vehicle,"[-71.165069, 42.262539]",Point,06MV,7,BE,714,E5,,No,VOGEL ST,Part One,None,746829.0,,2920000.0,2015
38852,,Sunday,No,2015-07-12T00:00:00.000,Larceny From Motor Vehicle,"[-71.056154, 42.381808]",Point,06MV,7,BE,37,A15,,No,TERMINAL ST,Part One,None,776085.0,,2960000.0,2015
50187,,Sunday,No,2015-07-12T00:00:00.000,Larceny,"[-71.053491, 42.326146]",Point,06xx,7,IVPER,914,C6,,No,DR. MICHAEL GAVIN WAY,Part One,None,776910.0,,2940000.0,2015
55646,,Sunday,No,2015-07-12T00:00:00.000,Larceny,"[-71.072171, 42.382007]",Point,06xx,7,,51,A15,,No,RUTHERFORD AVE,Part One,None,771757.0,,2960000.0,2015
69222,,Sunday,No,2015-07-12T19:30:00.000,Larceny,"[0, 0]",Point,06xx,7,,22,A7,,No,BENNINGTON ST,Part One,None,,,,2015
75147,,Sunday,No,2015-07-12T00:00:00.000,Larceny From Motor Vehicle,"[-71.14359, 42.287496]",Point,06MV,7,IVMV,676,E5,,No,GUERNSEY ST,Part One,None,752605.0,,2930000.0,2015
75953,,Sunday,No,2015-07-12T00:00:00.000,Larceny,"[-71.107828, 42.336063]",Point,06xx,7,,612,B2,,No,FRANCIS ST,Part One,None,762200.0,,2950000.0,2015
83883,,Sunday,No,2015-07-12T04:00:00.000,Larceny,"[0, 0]",Point,06xx,7,ADMRPT,61,A1,,No,LEGENDS WAY,Part One,None,,,,2015
88056,,Sunday,No,2015-07-12T00:00:00.000,Larceny,"[-71.081034, 42.349997]",Point,06xx,7,,137,D4,,No,NEWBURY ST,Part One,None,769419.0,,2950000.0,2015
88445,,Sunday,No,2015-07-12T00:00:00.000,Larceny From Motor Vehicle,"[-71.149859, 42.277624]",Point,06MV,7,,704,E5,,No,WOODARD RD,Part One,None,750924.0,,2930000.0,2015
95710,,Sunday,No,2015-07-12T00:00:00.000,Larceny,"[-71.078177, 42.341883]",Point,06xx,7,,154,D4,,No,RUTLAND SQ,Part One,None,770206.0,,2950000.0,2015
107307,,Sunday,No,2015-07-12T17:20:00.000,Larceny,"[0, 0]",Point,06xx,7,,525,E18,,No,TRUMAN PKWY,Part One,None,,,,2015
111273,,Sunday,No,2015-07-12T00:00:00.000,Larceny From Motor Vehicle,"[-71.072935, 42.351014]",Point,06MV,7,BE,129,D4,,No,BERKELEY ST,Part One,None,771607.0,,2950000.0,2015
134900,,Sunday,No,2015-07-12T00:00:00.000,Larceny,"[-71.064323, 42.35311]",Point,06xx,7,,111,A1,,No,TREMONT ST,Part One,None,773931.0,,2950000.0,2015
137842,,Sunday,No,2015-07-12T00:00:00.000,Larceny From Motor Vehicle,"[-71.096463, 42.350025]",Point,06MV,7,BE,622,D4,,No,BAY STATE RD,Part One,None,765249.0,,2950000.0,2015
142212,,Sunday,No,2015-07-12T00:00:00.000,Larceny From Motor Vehicle,"[-71.075815, 42.289278]",Point,06MV,7,IVMV,437,B3,,No,DARLINGTON ST,Part One,None,770940.0,,2930000.0,2015
147750,,Sunday,No,2015-07-12T00:00:00.000,Larceny,"[-71.166373, 42.350426]",Point,06xx,7,,758,D14,,No,WASHINGTON ST,Part One,None,746351.0,,2950000.0,2015
150881,,Sunday,No,2015-07-12T00:00:00.000,Larceny,"[-71.07258, 42.348689]",Point,06xx,7,,128,D4,,No,STANHOPE ST,Part One,None,771707.0,,2950000.0,2015
154910,,Sunday,No,2015-07-12T09:15:00.000,Larceny,"[0, 0]",Point,06xx,7,BE,283,D4,,No,HUNTINGTON AVE,Part One,None,,,,2015
156104,,Sunday,No,2015-07-12T00:00:00.000,Larceny From Motor Vehicle,"[-71.147707, 42.27582]",Point,06MV,7,,704,E5,,No,LAGRANGE ST,Part One,None,751509.0,,2930000.0,2015
166686,,Sunday,No,2015-07-12T15:59:00.000,Larceny,"[0, 0]",Point,06xx,7,,915,C6,,No,DORCHESTER ST,Part One,None,,W NINTH ST ,,2015
