,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
12432,,Saturday,No,2015-07-18T00:00:00.000,Larceny From Motor Vehicle,"[-71.117155, 42.249]",Point,06MV,7,,516,E18,,No,POND ST,Part One,None,759821.0,,2920000.0,2015
32071,,Saturday,No,2015-07-18T00:00:00.000,Larceny,"[-71.10138, 42.330131]",Point,06xx,7,,586,B2,,No,HILLSIDE ST,Part One,None,763954.0,,2950000.0,2015
33929,,Saturday,No,2015-07-18T00:00:00.000,Larceny From Motor Vehicle,"[-71.102428, 42.309262]",Point,06MV,7,BE,571,E13,,No,FOREST HILLS ST,Part One,None,763706.0,,2940000.0,2015
34403,,Saturday,No,2015-07-18T00:00:00.000,Larceny,"[-71.059083, 42.304704]",Point,06xx,7,,348,C11,,No,DORCHESTER AVE,Part One,None,775439.0,,2940000.0,2015
51386,,Saturday,No,2015-07-18T00:00:00.000,Larceny,"[-71.054403, 42.356333]",Point,06xx,7,,109,A1,,No,FRANKLIN ST,Part One,None,776606.0,,2960000.0,2015
58301,,Saturday,No,2015-07-18T00:00:00.000,Larceny,"[-71.09823, 42.317715]",Point,06xx,7,AB,304,E13,,No,COLUMBUS AVE,Part One,None,764827.0,,2940000.0,2015
60366,,Saturday,No,2015-07-18T00:00:00.000,Larceny From Motor Vehicle,"[-71.065976, 42.352111]",Point,06MV,7,BE,118,A1,,No,BOYLSTON PL,Part One,None,773486.0,,2950000.0,2015
66124,,Saturday,No,2015-07-18T00:00:00.000,Larceny,"[-71.079259, 42.346175]",Point,06xx,7,,146,D4,,No,SAINT BOTOLPH ST,Part One,None,769906.0,,2950000.0,2015
77644,,Saturday,No,2015-07-18T00:00:00.000,Larceny,"[-71.063907, 42.287179]",Point,06xx,7,IVPER,959,C11,,No,DORCHESTER AVE,Part One,None,774166.0,,2930000.0,2015
79768,,Saturday,No,2015-07-18T19:52:00.000,Larceny,"[0, 0]",Point,06xx,7,,0,,,No,,Part One,None,,BEACON ST,,2015
108743,,Saturday,No,2015-07-18T00:00:00.000,Larceny From Motor Vehicle,"[-71.087678, 42.349113]",Point,06MV,7,BE,141,D4,,No,COMMONWEALTH AVE,Part One,None,767625.0,,2950000.0,2015
118553,,Saturday,No,2015-07-18T00:00:00.000,Larceny,"[-71.103778, 42.333807]",Point,06xx,7,,603,B2,,No,TREMONT ST,Part One,None,763299.0,,2950000.0,2015
120504,,Saturday,No,2015-07-18T00:00:00.000,Larceny,"[-71.100267, 42.326004]",Point,06xx,7,,916,E13,,No,HEATH ST,Part One,None,764262.0,,2940000.0,2015
