,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
13410,130267774.0,Monday,No,2013-05-06T08:10:00.000,MVAcc,"[-71.108765, 42.305141]",Point,MVAcc,5,MVPED1,569,E13,Day,No,WASHINGTON ST,Part Three,Unarmed,761998.5773,BROOKLEY RD,2936464.172,2013
25841,130268584.0,Monday,No,2013-05-06T14:49:00.000,MVAcc,"[-71.09514, 42.313281]",Point,MVAcc,5,MVAINJ,572,E13,Day,No,WALNUT AV,Part Three,Unarmed,765670.1274,COLUMBUS AV,2939447.7189999996,2013
62867,130268973.0,Monday,No,2013-05-06T17:28:00.000,MVAcc,"[-71.10842, 42.273481]",Point,MVAcc,5,MVANO ,478,E18,First,No,CUMMINS HY,Part Three,Unarmed,762144.8691,LIVERMORE ST,2924927.222,2013
67090,130269205.0,Monday,No,2013-05-06T18:57:00.000,MVAcc,"[-71.03698, 42.374051]",Point,MVAcc,5,MVANO ,28,A7,First,No,HAVRE ST,Part Three,Unarmed,781280.4190000001,PORTER ST,2961673.4069999997,2013
131414,130269640.0,Monday,No,2013-05-06T22:50:00.000,MVAcc,"[-71.07624, 42.314636]",Point,MVAcc,5,MVANO ,325,B2,First,No,BALFOUR ST,Part Three,Unarmed,770779.5532,,2939966.334,2013
170739,130268890.0,Monday,No,2013-05-06T17:15:00.000,MVAcc,"[-71.08209, 42.299961]",Point,MVAcc,5,MVA   ,457,B3,First,No,GLENWAY ST,Part Three,Unarmed,769223.5419,PAGE ST,2934610.7260000003,2013
172175,130268403.0,Monday,No,2013-05-06T13:40:00.000,MVAcc,"[-71.12147, 42.263361]",Point,MVAcc,5,MVAINJ,495,E18,Day,No,HYDE PARK AV,Part Three,Unarmed,758629.3777,,2921223.4110000003,2013
189305,130269108.0,Monday,No,2013-05-06T06:22:00.000,MVAcc,"[-71.07689, 42.331251]",Point,MVAcc,5,MVANO ,269,B2,Last,No,MELNEA CASS BL,Part Three,Unarmed,770573.7176,ALBANY ST,2946020.247,2013
246846,130268029.0,Monday,No,2013-05-06T10:35:00.000,MVAcc,"[-71.1029, 42.347231]",Point,MVAcc,5,MVACC ,629,D4,Day,No,BEACON ST,Part Three,Unarmed,763513.6806,MINER ST,2951809.8430000003,2013
265799,130275407.0,Monday,No,2013-05-06T18:30:00.000,MVAcc,"[0, 0]",Point,MVAcc,5,MVARPT,41,A15,First,No,CHESTNUT AV,Part Three,Unarmed,,,,2013
