,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8535,142029221.0,Saturday,No,2014-09-13T11:52:00.000,InvProp,"[-71.07595, 42.341641]",Point,InvProp,9,SHOTS,0,D4,Day,No,TREMONT ST,Part three,Unarmed,770809.0631,PEMBROKE ST,2949807.811,2014
26297,142029207.0,Saturday,No,2014-09-13T22:50:00.000,InvProp,"[-71.05731, 42.364841]",Point,InvProp,9,REQP,0,A1,First,No,ENDICOTT ST,Part three,Unarmed,775804.4775,,2958287.932,2014
34510,142029057.0,Saturday,No,2014-09-13T12:00:00.000,InvProp,"[-71.06122, 42.365521]",Point,InvProp,9,CD9,0,A1,Day,No,CAUSEWAY ST,Part three,Unarmed,774746.5282,CANAL ST,2958530.278,2014
38199,142029007.0,Saturday,No,2014-09-13T07:30:00.000,InvProp,"[-71.069615, 42.356111]",Point,InvProp,9,CD9,0,A1,Day,No,BEACON ST,Part three,Unarmed,772495.1137,,2955089.5289999996,2014
44533,142029083.0,Saturday,No,2014-09-13T11:34:00.000,InvProp,"[-71.070155, 42.350601]",Point,InvProp,9,ALARM,0,D4,Day,No,ARLINGTON ST,Part three,Unarmed,772359.2779999999,,2953080.8430000003,2014
59494,142028970.0,Saturday,No,2014-09-13T03:01:00.000,InvProp,"[-71.099107, 42.328539]",Point,InvProp,9,IVPER,0,B2,Last,No,PARKER ST,Part three,Other,764570.8891,,2945002.935,2014
90728,142029004.0,Saturday,No,2014-09-13T09:00:00.000,InvProp,"[-71.06122, 42.365521]",Point,InvProp,9,CD9,0,A1,Day,No,CAUSEWAY ST,Part three,Unarmed,774746.5282,CANAL ST,2958530.278,2014
93227,142030210.0,Saturday,No,2014-09-13T11:18:00.000,InvProp,"[-71.127403, 42.353628]",Point,InvProp,9,DISTRB,0,D14,Day,No,GARDNER ST,Part three,Unarmed,756879.5915,,2954111.173,2014
214594,142029014.0,Saturday,No,2014-09-13T08:00:00.000,InvProp,"[-71.063629, 42.360283]",Point,InvProp,9,REQP,0,A1,Day,No,TEMPLE ST,Part three,Other,774105.2454,,2956617.8310000002,2014
218162,142029059.0,Saturday,No,2014-09-13T12:30:00.000,InvProp,"[-71.06122, 42.365521]",Point,InvProp,9,CD9,0,A1,Day,No,CAUSEWAY ST,Part three,Unarmed,774746.5282,CANAL ST,2958530.278,2014
220735,142029176.0,Saturday,No,2014-09-13T18:00:00.000,InvProp,"[-71.06122, 42.365521]",Point,InvProp,9,CD19,0,A1,First,No,CAUSEWAY ST,Part three,Unarmed,774746.5282,CANAL ST,2958530.278,2014
250401,142029010.0,Saturday,No,2014-09-13T09:10:00.000,InvProp,"[-71.033025, 42.377876]",Point,InvProp,9,BE,0,A7,Day,No,SARATOGA ST,Part three,Unarmed,782341.4644,,2963073.142,2014
