,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
24205,,Thursday,No,2015-07-23T00:00:00.000,Warrant Arrests,"[-71.057352, 42.351102]",Point,Arrest,7,ARREST,115,A1,,No,SOUTH ST,Part Three,None,775819.0,,2950000.0,2015
95135,,Thursday,No,2015-07-23T00:00:00.000,Warrant Arrests,"[-71.069547, 42.362403]",Point,Arrest,7,ARREST,64,A1,,No,FRUIT ST,Part Three,None,772502.0,,2960000.0,2015
114208,,Thursday,No,2015-07-23T12:25:00.000,Warrant Arrests,"[0, 0]",Point,Arrest,7,ARREST,116,A1,,No,BEACH ST,Part Three,None,,JOHN F. FITZGERALD SURFACE RD,,2015
244996,,Thursday,No,2015-07-23T00:00:00.000,Warrant Arrests,"[-71.079897, 42.312952]",Point,Arrest,7,ARREST,281,B2,,No,DUDLEY ST,Part Three,None,769793.0,,2940000.0,2015
