,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8709,142051304.0,Saturday,No,2014-11-22T15:00:00.000,DRUG CHARGES,"[-71.11799, 42.258731]",Point,18xx,11,TS,0,E18,Day,No,RIVER ST,Part Two,Unarmed,759578.9142,WEST ST,2919540.3789999997,2014
21173,142051300.0,Saturday,No,2014-11-22T07:30:00.000,DRUG CHARGES,"[-71.06939, 42.339506]",Point,18xx,11,IVPREM,0,D4,Day,No,HARRISON AV,Part Two,Other,772586.4767,,2949038.664,2014
31679,142051694.0,Saturday,No,2014-11-22T07:00:00.000,DRUG CHARGES,"[-71.061235, 42.310371]",Point,18xx,11,IVPREM,0,C11,Last,No,HANCOCK ST,Part Two,Unarmed,774845.858,,2938432.619,2014
49906,142051306.0,Saturday,No,2014-11-22T15:30:00.000,DRUG CHARGES,"[-71.0392, 42.378631]",Point,18xx,11,ARREST,0,A7,Day,No,EUTAW ST,Part Two,Unarmed,780671.537,MERIDIAN ST,2963339.203,2014
78597,142051363.0,Saturday,No,2014-11-22T19:00:00.000,DRUG CHARGES,"[-71.084025, 42.305016]",Point,18xx,11,TS,0,B2,First,No,SEAVER ST,Part Two,Other,768691.0889,,2936450.287,2014
138008,142051361.0,Saturday,No,2014-11-22T19:15:00.000,DRUG CHARGES,"[-71.06995, 42.382571]",Point,18xx,11,ARREST,0,A15,First,No,BUNKER HILL ST,Part Two,Other,772355.9508,BALDWIN ST,2964731.6360000004,2014
148015,142051281.0,Saturday,No,2014-11-22T13:34:00.000,DRUG CHARGES,"[-71.0638, 42.300831]",Point,18xx,11,SS,0,C11,Day,No,DITSON ST,Part Two,Other,774169.85,JOSEPHINE ST,2934952.54,2014
222409,142051368.0,Saturday,No,2014-11-22T07:30:00.000,DRUG CHARGES,"[-71.085618, 42.32866]",Point,18xx,11,ADMRPT,0,B2,Day,No,WASHINGTON ST,Part Two,Other,768218.0809,,2945064.255,2014
222787,142051353.0,Saturday,No,2014-11-22T18:15:00.000,DRUG CHARGES,"[-71.06012, 42.288231]",Point,18xx,11,TS,0,C11,First,No,WRENTHAM ST,Part Two,Other,775189.0531,BRUCE ST,2930366.0319999997,2014
261194,142051286.0,Saturday,No,2014-11-22T14:20:00.000,DRUG CHARGES,"[0, 0]",Point,18xx,11,ARREST,0,A7,Day,No,SUMNER ST,Part Two,Other,,,,2014
