,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
41752,,Saturday,No,2015-07-25T01:12:00.000,Other,"[0, 0]",Point,OTHER,7,TS,290,B2,,No,TREMONT ST,Part Two,None,,,,2015
60890,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.06425, 42.31334]",Point,OTHER,7,VIORDR,257,C11,,No,ROWELL ST,Part Two,None,774025.0,,2940000.0,2015
114047,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.040608, 42.33055]",Point,OTHER,7,IVMV,233,C6,,No,COLUMBIA RD,Part Two,None,780385.0,,2950000.0,2015
146161,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.081744, 42.341534]",Point,OTHER,7,IVPER,147,D4,,No,WELLINGTON ST,Part Two,None,769243.0,,2950000.0,2015
146255,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.082067, 42.322216]",Point,OTHER,7,IVPER,296,B2,,No,WARREN ST,Part Two,None,769190.0,,2940000.0,2015
152675,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.139515, 42.274092]",Point,OTHER,7,IVPER,550,E5,,No,BLUE LEDGE DR,Part Two,None,753728.0,,2930000.0,2015
156026,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.039284, 42.381672]",Point,OTHER,7,IVPER,26,A7,,No,MERIDIAN ST,Part Two,None,780643.0,,2960000.0,2015
159845,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.108484, 42.333263]",Point,OTHER,7,IVPER,611,B2,,No,HUNTINGTON AVE,Part Two,None,762027.0,,2950000.0,2015
177158,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.0984, 42.318989]",Point,OTHER,7,IVPREM,303,E13,,No,COLUMBUS AVE,Part Two,None,764779.0,,2940000.0,2015
185509,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.033694, 42.375777]",Point,OTHER,7,I00015,21,A7,,No,PARIS ST,Part Two,None,782165.0,,2960000.0,2015
206756,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.004155, 42.385727]",Point,OTHER,7,MVA,6,A7,,No,SARATOGA ST,Part Two,None,790125.0,,2970000.0,2015
219769,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.072327, 42.335724]",Point,OTHER,7,HAZMAT,168,D4,,No,E CONCORD ST,Part Three,None,771799.0,,2950000.0,2015
219820,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.069913, 42.2907]",Point,OTHER,7,IVPER,397,C11,,No,CENTRE ST,Part Two,None,772535.0,,2930000.0,2015
222869,,Saturday,No,2015-07-25T00:00:00.000,Other,"[-71.054679, 42.341288]",Point,OTHER,7,IVPER,200,C6,,No,W BROADWAY,Part Two,None,776560.0,,2950000.0,2015
