,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
35558,,Monday,No,2015-07-13T17:48:00.000,Other,"[0, 0]",Point,OTHER,7,IVPER,622,D4,,No,BAY STATE RD,Part Two,None,,,,2015
95152,,Monday,No,2015-07-13T00:00:00.000,Other,"[-71.083956, 42.34342]",Point,OTHER,7,ARREST,145,D4,,No,HUNTINGTON AVE,Part Two,None,768641.0,,2950000.0,2015
100882,,Monday,No,2015-07-13T19:30:00.000,Other,"[0, 0]",Point,OTHER,7,SS,588,B2,,No,GURNEY ST,Part Two,None,,TREMONT ST,,2015
137526,,Monday,No,2015-07-13T21:44:00.000,Other,"[0, 0]",Point,OTHER,7,DISTRB,138,D4,,No,EXETER ST,Part Two,None,,NEWBURY ST,,2015
141194,,Monday,No,2015-07-13T00:00:00.000,Other,"[-71.083112, 42.293653]",Point,OTHER,7,IVPER,442,B3,,No,WALES ST,Part Two,None,768958.0,,2930000.0,2015
146267,,Monday,No,2015-07-13T00:00:00.000,Other,"[-71.032076, 42.374744]",Point,OTHER,7,NIDV,21,A7,,No,BREMEN ST,Part Two,None,782604.0,,2960000.0,2015
165017,,Monday,No,2015-07-13T00:00:00.000,Other,"[-71.085634, 42.328663]",Point,OTHER,7,IVPER,282,B2,,No,WASHINGTON ST,Part Two,None,768214.0,,2950000.0,2015
167247,,Monday,No,2015-07-13T18:40:00.000,Other,"[0, 0]",Point,OTHER,7,ARREST,283,D4,,No,HUNTINGTON AVE,Part Two,None,,,,2015
213632,,Monday,No,2015-07-13T00:00:00.000,Other,"[-71.067673, 42.289355]",Point,OTHER,7,IVPER,397,C11,,No,TALBOT AVE,Part Two,None,773143.0,,2930000.0,2015
219734,,Monday,No,2015-07-13T00:00:00.000,Other,"[-71.05533, 42.339621]",Point,OTHER,7,IVPER,936,C6,,No,B ST,Part Two,None,776387.0,,2950000.0,2015
231439,,Monday,No,2015-07-13T00:00:00.000,Other,"[-71.092135, 42.271938]",Point,OTHER,7,PKNIFE,425,B3,,No,BABSON ST,Part Two,None,766555.0,,2920000.0,2015
252430,,Monday,No,2015-07-13T00:00:00.000,Other,"[-71.083834, 42.301974]",Point,OTHER,7,EDP,458,B3,,No,ELLINGTON ST,Part Two,None,768748.0,,2940000.0,2015
