,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
13828,140217320.0,Thursday,No,2014-04-10T16:53:00.000,MVAcc,"[-71.09964, 42.282291]",Point,MVAcc,4,MVA   ,565,B3,First,No,WALK HILL ST,Other,Unarmed,764506.0199,HARVARD ST,2928148.74,2014
23896,140216270.0,Thursday,No,2014-04-10T08:40:00.000,MVAcc,"[-71.078586, 42.32835]",Point,MVAcc,4,MVPED1,268,B2,Day,No,DUDLEY ST,Other,Unarmed,770120.2868,,2944960.5310000004,2014
92154,140216118.0,Thursday,No,2014-04-10T07:28:00.000,MVAcc,"[-71.14112, 42.286111]",Point,MVAcc,4,MVAINJ,687,E5,Last,No,BELGRADE AV,Other,Unarmed,753275.5597,,2929490.8510000003,2014
107542,140216369.0,Thursday,No,2014-04-10T09:30:00.000,MVAcc,"[-71.02546, 42.379991]",Point,MVAcc,4,IVMV  ,17,A7,Day,No,NEPTUNE RD,Other,Unarmed,784381.1872,BENNINGTON ST,2963855.17,2014
119894,140217351.0,Thursday,No,2014-04-10T17:02:00.000,MVAcc,"[-71.074255, 42.348701]",Point,MVAcc,4,MVPED2,130,D4,First,No,CLARENDON ST,Other,Unarmed,771254.462,,2952382.889,2014
129059,140217780.0,Thursday,No,2014-04-10T20:25:00.000,MVAcc,"[-71.14964, 42.355251]",Point,MVAcc,4,MVAINJ,768,D14,First,No,MARKET ST,Other,Unarmed,750866.6665,,2954677.135,2014
129474,140217595.0,Thursday,No,2014-04-10T18:57:00.000,MVAcc,"[-71.08556, 42.301841]",Point,MVAcc,4,MVAINJ,458,B3,First,No,BLUE HILL AV,Other,Unarmed,768281.4855,GLENWAY ST,2935291.2460000003,2014
173332,140216122.0,Thursday,No,2014-04-10T07:30:00.000,MVAcc,"[-71.07928, 42.328551]",Point,MVAcc,4,MVPED1,281,B2,Day,No,DUDLEY ST,Other,Unarmed,769932.3318,MT PLEASANT ST,2945033.123,2014
198429,140216205.0,Thursday,No,2014-04-10T08:00:00.000,MVAcc,"[-71.074275, 42.343906]",Point,MVAcc,4,MVA   ,152,D4,Day,No,DARTMOUTH ST,Other,Unarmed,771257.7776,,2950635.474,2014
201184,140217572.0,Thursday,No,2014-04-10T17:15:00.000,MVAcc,"[-71.09964, 42.282291]",Point,MVAcc,4,MVANO ,565,B3,First,No,WALK HILL ST,Other,Unarmed,764506.0199,HARVARD ST,2928148.74,2014
235146,140217087.0,Thursday,No,2014-04-10T14:57:00.000,MVAcc,"[-71.09841, 42.324921]",Point,MVAcc,4,MVANO ,302,E13,Day,No,COLUMBUS AV,Other,Unarmed,764765.7187,HEATH ST,2943685.352,2014
251126,140217436.0,Thursday,No,2014-04-10T17:40:00.000,MVAcc,"[-71.140805, 42.342081]",Point,MVAcc,4,MVANO ,786,D14,First,No,COREY RD,Other,Unarmed,753274.9015,,2949887.6539999996,2014
