,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
19842,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.090863, 42.333644]",Point,06MV,7,VAND,289,B2,,No,TREMONT ST,Part One,None,766791.0,,2950000.0,2015
93338,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.083813, 42.279675]",Point,06MV,7,,421,B3,,No,W SELDEN ST,Part One,None,768793.0,,2930000.0,2015
101023,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.07267, 42.310823]",Point,06MV,7,BE,328,B2,,No,CEYLON ST,Part One,None,771752.0,,2940000.0,2015
121567,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.103376, 42.268664]",Point,06MV,7,,479,E18,,No,GREENFIELD RD,Part One,None,763518.0,,2920000.0,2015
133727,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.075427, 42.324702]",Point,06MV,7,BE,263,B2,,No,BLUE HILL AVE,Part One,None,770981.0,,2940000.0,2015
190374,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.147156, 42.281098]",Point,06MV,7,BE,698,E5,,No,STRATFORD ST,Part One,None,751650.0,,2930000.0,2015
211218,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.166362, 42.294186]",Point,06MV,7,BE,747,E5,,No,FURBUSH RD,Part One,None,746434.0,,2930000.0,2015
217151,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.166362, 42.294186]",Point,06MV,7,BE,746,E5,,No,FURBUSH RD,Part One,None,746434.0,,2930000.0,2015
217152,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.166362, 42.294186]",Point,06MV,7,BE,746,E5,,No,FURBUSH RD,Part One,None,746434.0,,2930000.0,2015
248906,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.13034, 42.235787]",Point,06MV,7,DISTRB,527,E18,,No,CLIFFORD ST,Part One,None,756272.0,,2910000.0,2015
252495,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.054471, 42.354817]",Point,06MV,7,BE,108,A1,,No,HIGH ST,Part One,None,776591.0,,2950000.0,2015
256045,,Thursday,No,2015-07-23T00:00:00.000,Larceny From Motor Vehicle,"[-71.030161, 42.332385]",Point,06MV,7,IVMV,231,C6,,No,E SEVENTH ST,Part One,None,783207.0,,2950000.0,2015
