,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
11793,130717030.0,Thursday,No,2013-11-07T22:00:00.000,OTHER LARCENY,"[-71.10942, 42.315611]",Point,06xx,11,LARCRT,639,E13,First,No,ROCKVIEW ST,Part One,Unarmed,761803.9251,,2940278.8019999997,2013
24300,130738501.0,Thursday,No,2013-11-07T17:30:00.000,OTHER LARCENY,"[-71.052551, 42.356436]",Point,06xx,11,LARCRT,109,A1,First,No,HIGH ST,Part One,Other,777106.6048,,2955231.5510000004,2013
31913,130711633.0,Thursday,No,2013-11-07T18:45:00.000,OTHER LARCENY,"[-71.08135, 42.332389]",Point,06xx,11,LARCRT,276,B2,First,No,WASHINGTON ST,Part One,Unarmed,769365.5688,,2946429.0289999996,2013
49585,130709823.0,Thursday,No,2013-11-07T18:20:00.000,OTHER LARCENY,"[-71.09825, 42.317761]",Point,06xx,11,LARCIP,304,E13,First,No,COLUMBUS AV,Part One,Unarmed,764821.2754,,2941076.329,2013
54147,130709759.0,Thursday,No,2013-11-07T17:00:00.000,OTHER LARCENY,"[-71.067375, 42.352166]",Point,06xx,11,INVEST,120,A1,First,No,PARK PLAZA,Part One,Unarmed,773107.8474,,2953654.958,2013
59077,130709360.0,Thursday,No,2013-11-07T15:09:00.000,OTHER LARCENY,"[-71.07567, 42.287781]",Point,06xx,11,LANTEN,435,B3,Day,No,CLARIDGE TR,Part One,Unarmed,770982.4032,,2930180.729,2013
61791,130708594.0,Thursday,No,2013-11-07T07:30:00.000,OTHER LARCENY,"[-71.073815, 42.346971]",Point,06xx,11,LARCRT,149,D4,Day,No,COLUMBUS AV,Part One,Unarmed,771376.552,,2951753.039,2013
95314,130709919.0,Thursday,No,2013-11-07T15:30:00.000,OTHER LARCENY,"[-71.061155, 42.357256]",Point,06xx,11,INVEST,102,A1,Day,No,TREMONT ST,Part One,Unarmed,774779.5911,,2955518.44,2013
95351,130709646.0,Thursday,No,2013-11-07T17:05:00.000,OTHER LARCENY,"[-71.14851, 42.336276]",Point,06xx,11,SHPLFT,790,D14,First,No,BEACON ST,Part One,Unarmed,751200.5909999999,AYR RD,2947763.52,2013
122276,130709889.0,Thursday,No,2013-11-07T19:31:00.000,OTHER LARCENY,"[-71.061495, 42.356911]",Point,06xx,11,SHPLFT,102,A1,First,No,TREMONT ST,Part One,Unarmed,774688.3413,,2955392.2430000002,2013
137914,130710280.0,Thursday,No,2013-11-07T18:13:00.000,OTHER LARCENY,"[-71.117775, 42.351421]",Point,06xx,11,AOD   ,797,D14,First,No,COMMONWEALTH AV,Part One,Unarmed,759485.7513,,2953318.393,2013
144995,130709370.0,Thursday,No,2013-11-07T16:20:00.000,OTHER LARCENY,"[-71.12088, 42.351821]",Point,06xx,11,LARCRT,797,D14,First,No,COMMONWEALTH AV,Part One,Unarmed,758645.7992,,2953460.415,2013
165867,130717029.0,Thursday,No,2013-11-07T18:00:00.000,OTHER LARCENY,"[-71.10942, 42.315611]",Point,06xx,11,LARCRT,639,E13,First,No,ROCKVIEW ST,Part One,Unarmed,761803.9251,,2940278.8019999997,2013
175781,130709696.0,Thursday,No,2013-11-07T17:32:00.000,OTHER LARCENY,"[-71.061745, 42.356021]",Point,06xx,11,ROBRPT,102,A1,First,No,WINTER ST,Part One,Unarmed,774622.4376,,2955067.563,2013
176355,130772140.0,Thursday,No,2013-11-07T18:00:00.000,OTHER LARCENY,"[-71.060845, 42.355056]",Point,06xx,11,SHPLFT,112,A1,First,No,WASHINGTON ST,Part One,Unarmed,774867.5053,,2954717.1489999997,2013
