,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9609,142025588.0,Monday,No,2014-09-01T08:00:00.000,PropLost,"[-71.15064, 42.336241]",Point,PropLost,9,PROP,0,D14,Day,No,BEACON ST,Part three,Unarmed,750624.7501,SUTHERLAND RD,2947748.3989999997,2014
14986,152021492.0,Monday,No,2014-09-01T12:00:00.000,PropLost,"[-71.134874, 42.353333]",Point,PropLost,9,PROP,0,D14,Day,No,BRIGHTON AV,Part three,Unarmed,754860.65,,2953994.954,2014
22505,142026427.0,Monday,No,2014-09-01T13:00:00.000,PropLost,"[-71.140865, 42.348921]",Point,PropLost,9,LARCEN,0,D14,Day,No,WARREN ST,Part three,Unarmed,753248.1867,,2952380.2180000003,2014
41640,142025147.0,Monday,No,2014-09-01T18:20:00.000,PropLost,"[-71.10974, 42.261984]",Point,PropLost,9,PROP,0,E18,First,No,RIVER ST,Part three,Unarmed,761806.7440000001,,2920735.827,2014
56869,142025120.0,Monday,No,2014-09-01T00:01:00.000,PropLost,"[-71.093964, 42.345871]",Point,PropLost,9,PROP,0,D4,Last,No,BOYLSTON ST,Part three,Unarmed,765931.6383,,2951325.4069999997,2014
61219,142050378.0,Monday,No,2014-09-01T09:00:00.000,PropLost,"[-71.076455, 42.283472]",Point,PropLost,9,LARCEN,0,B3,Day,No,MILTON AV,Part three,Unarmed,770777.6487,,2928609.295,2014
90201,142030936.0,Monday,No,2014-09-01T13:30:00.000,PropLost,"[-71.059415, 42.359251]",Point,PropLost,9,PROP,0,A1,Day,No,CITY HALL PZ,Part three,Unarmed,775246.1256,,2956247.881,2014
93259,142025844.0,Monday,No,2014-09-01T15:00:00.000,PropLost,"[-71.093783, 42.346092]",Point,PropLost,9,PROP,0,D4,Day,No,BOYLSTON ST,Part three,Unarmed,765979.9657,,2951406.105,2014
94501,142025067.0,Monday,No,2014-09-01T12:30:00.000,PropLost,"[-71.070835, 42.331511]",Point,PropLost,9,LARCEN,0,C6,Day,No,MASSACHUSETTS AV,Part three,Unarmed,772210.4703,,2946123.1760000004,2014
101475,142025423.0,Monday,No,2014-09-01T19:00:00.000,PropLost,"[-71.169499, 42.344963]",Point,PropLost,9,PROP,0,D14,First,No,LAKE SHORE RD,Part three,Unarmed,745513.4105,,2950906.481,2014
106266,142025234.0,Monday,No,2014-09-01T18:00:00.000,PropLost,"[-71.08174, 42.340581]",Point,PropLost,9,PROP,0,D4,First,No,MASSACHUSETTS AV,Part three,Unarmed,769245.6389,COLUMBUS AV,2949413.7989999996,2014
218785,142025343.0,Monday,No,2014-09-01T18:00:00.000,PropLost,"[-71.146319, 42.339841]",Point,PropLost,9,LARCEN,0,D14,First,No,LANARK RD,Part three,Unarmed,751787.4672,,2949065.1,2014
250652,142036492.0,Monday,No,2014-09-01T12:00:00.000,PropLost,"[-71.077517, 42.307584]",Point,PropLost,9,PROP,0,B2,Day,No,STANWOOD ST,Part three,Unarmed,770446.8849,,2937394.604,2014
259729,142025364.0,Monday,No,2014-09-01T14:30:00.000,PropLost,"[-71.09068, 42.339761]",Point,PropLost,9,PROP,0,D4,Day,No,HUNTINGTON AV,Part three,Unarmed,766830.1159999999,FORSYTH ST,2949103.25,2014
264181,142025176.0,Monday,No,2014-09-01T15:30:00.000,PropLost,"[0, 0]",Point,PropLost,9,PROP,0,A1,Day,No,WINTER ST,Part three,Unarmed,,,,2014
