,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
557,,Saturday,No,2015-07-11T00:00:00.000,Larceny From Motor Vehicle,"[-71.069527, 42.342777]",Point,06MV,7,BE,160,D4,,No,SHAWMUT AVE,Part One,None,772543.0,,2950000.0,2015
9041,,Saturday,No,2015-07-11T15:40:00.000,Larceny,"[0, 0]",Point,06xx,7,ARREST,186,C6,,No,ALLSTATE RD,Part One,None,,,,2015
14929,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.083722, 42.34187]",Point,06xx,7,,594,D4,,No,MASSACHUSETTS AVE,Part One,None,768707.0,,2950000.0,2015
19375,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.066253, 42.315969]",Point,06xx,7,,257,B2,,No,COLUMBIA RD,Part One,None,773478.0,,2940000.0,2015
23605,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.103778, 42.333807]",Point,06xx,7,,603,B2,,No,TREMONT ST,Part One,None,763299.0,,2950000.0,2015
24479,,Saturday,No,2015-07-11T00:00:00.000,Larceny From Motor Vehicle,"[-71.030161, 42.332385]",Point,06MV,7,BE,231,C6,,No,E SEVENTH ST,Part One,None,783207.0,,2950000.0,2015
47805,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.072272, 42.352371]",Point,06xx,7,,133,D4,,No,NEWBURY ST,Part One,None,771784.0,,2950000.0,2015
52157,,Saturday,No,2015-07-11T00:00:00.000,Larceny From Motor Vehicle,"[-71.11081, 42.309609]",Point,06MV,7,,647,E13,,No,ELM ST,Part One,None,761438.0,,2940000.0,2015
69220,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.069409, 42.339542]",Point,06xx,7,,165,D4,,No,HARRISON AVE,Part One,None,772581.0,,2950000.0,2015
81354,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.083158, 42.349421]",Point,06xx,7,,138,E13,,No,CENTRE ST,Part One,None,768846.0,,2950000.0,2015
86181,,Saturday,No,2015-07-11T00:00:00.000,Larceny From Motor Vehicle,"[-71.083158, 42.349421]",Point,06MV,7,BE,137,D4,,No,NEWBURY ST,Part One,None,768846.0,,2950000.0,2015
92446,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.06088, 42.355123]",Point,06xx,7,ADMRPT,112,A1,,No,WASHINGTON ST,Part One,None,774858.0,,2950000.0,2015
97989,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.061986, 42.326966]",Point,06xx,7,ARREST,186,C6,,No,ALLSTATE RD,Part One,None,774612.0,,2940000.0,2015
100503,,Saturday,No,2015-07-11T00:00:00.000,Larceny From Motor Vehicle,"[-71.077896, 42.313414]",Point,06MV,7,BE,326,B2,,No,FAYSTON ST,Part One,None,770334.0,,2940000.0,2015
101803,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.079611, 42.313354]",Point,06xx,7,,326,B2,,No,BLUE HILL AVE,Part One,None,769870.0,,2940000.0,2015
109252,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.081034, 42.349997]",Point,06xx,7,,137,D4,,No,NEWBURY ST,Part One,None,769419.0,,2950000.0,2015
110591,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.074128, 42.350959]",Point,06xx,7,,134,D4,,No,BOYLSTON ST,Part One,None,771285.0,,2950000.0,2015
116377,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.065255, 42.352418]",Point,06xx,7,ADMRPT,118,A1,,No,BOYLSTON ST,Part One,None,773680.0,,2950000.0,2015
126779,,Saturday,No,2015-07-11T00:00:00.000,Larceny From Motor Vehicle,"[-71.086246, 42.351722]",Point,06MV,7,BE,139,D4,,No,BEACON ST,Part One,None,768008.0,,2950000.0,2015
138975,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.055536, 42.283975]",Point,06xx,7,,379,C11,,No,ADAMS ST,Part One,None,776437.0,,2930000.0,2015
146239,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.084774, 42.33378]",Point,06xx,7,,276,B2,,No,KERR PL,Part One,None,768437.0,,2950000.0,2015
148758,,Saturday,No,2015-07-11T00:00:00.000,Larceny From Motor Vehicle,"[-71.065711, 42.344325]",Point,06MV,7,,162,D4,,No,WASHINGTON ST,Part One,None,773572.0,,2950000.0,2015
154683,,Saturday,No,2015-07-11T08:15:00.000,Larceny,"[0, 0]",Point,06xx,7,IVPER,310,B2,,No,MARTIN LUTHER KING JR BLVD,Part One,None,,,,2015
188618,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.069547, 42.362403]",Point,06xx,7,,64,A1,,No,FRUIT ST,Part One,None,772502.0,,2960000.0,2015
191177,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.073229, 42.333313]",Point,06xx,7,IVPER,179,D4,,No,MASSACHUSETTS AVE,Part One,None,771560.0,,2950000.0,2015
191953,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.080148, 42.349325]",Point,06xx,7,,143,D4,,No,BOYLSTON ST,Part One,None,769660.0,,2950000.0,2015
195119,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.063133, 42.298489]",Point,06xx,7,,356,C11,,No,GENEVA AVE,Part One,None,774355.0,,2930000.0,2015
195564,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.083992, 42.290301]",Point,06xx,7,I00040,945,B3,,No,WESTVIEW WAY,Part One,None,768726.0,,2930000.0,2015
199490,,Saturday,No,2015-07-11T12:43:00.000,Larceny,"[0, 0]",Point,06xx,7,IVPER,310,B2,,No,MARTIN LUTHER KING JR BLVD,Part One,None,,,,2015
215633,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.08632, 42.344396]",Point,06xx,7,,619,D4,,No,MASSACHUSETTS AVE,Part One,None,768001.0,,2950000.0,2015
216157,,Saturday,No,2015-07-11T00:00:00.000,Larceny,"[-71.042669, 42.319314]",Point,06xx,7,,913,C6,,No,HARBOR POINT BLVD,Part One,None,779850.0,,2940000.0,2015
