,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
74105,130110036.0,Friday,No,2013-02-22T13:33:00.000,MVAcc,"[-71.08238, 42.293271]",Point,MVAcc,2,MVAINJ,442,B3,Day,No,KERWIN ST,Part Three,Unarmed,769157.0253,TALBOT AV,2932172.405,2013
100235,130109837.0,Friday,No,2013-02-22T11:45:00.000,MVAcc,"[-71.08474, 42.305241]",Point,MVAcc,2,MVAINJ,330,B2,Day,No,BLUE HILL AV,Part Three,Unarmed,768497.2779,SEAVER ST,2936531.338,2013
113967,130110716.0,Friday,No,2013-02-22T19:44:00.000,MVAcc,"[-71.079883, 42.315999]",Point,MVAcc,2,HITRUN,311,B2,First,No,SAVIN ST,Part Three,Other,769791.8058,,2940458.144,2013
120319,130110300.0,Friday,No,2013-02-22T16:00:00.000,MVAcc,"[-71.082649, 42.341187]",Point,MVAcc,2,MVANO ,147,D4,First,No,MASSACHUSETTS AV,Part Three,Unarmed,768998.8176,,2949633.397,2013
131785,130110872.0,Friday,No,2013-02-22T21:20:00.000,MVAcc,"[-71.08565, 42.348741]",Point,MVAcc,2,MVPED1,142,D4,First,No,NEWBURY ST,Part Three,Unarmed,768174.1128,HEREFORD ST,2952382.296,2013
133152,130110440.0,Friday,No,2013-02-22T17:17:00.000,MVAcc,"[-71.087815, 42.340856]",Point,MVAcc,2,MVPED2,618,D4,First,No,HUNTINGTON AV,Part Three,Other,767602.7587,,2949506.019,2013
146622,130110874.0,Friday,No,2013-02-22T21:45:00.000,MVAcc,"[-71.04591, 42.338461]",Point,MVAcc,2,MVANO ,212,C6,First,No,DRESSER ST,Part Three,Unarmed,778936.4944,F ST,2948690.768,2013
170292,130110345.0,Friday,No,2013-02-22T16:31:00.000,MVAcc,"[-71.15868, 42.279751]",Point,MVAcc,2,MVANO ,720,E5,First,No,CENTRE ST,Part Three,Other,748533.3293,,2927153.665,2013
190587,130109801.0,Friday,No,2013-02-22T11:30:00.000,MVAcc,"[-71.08058, 42.305421]",Point,MVAcc,2,MVANO ,330,B2,Day,No,COLUMBIA RD,Part Three,Unarmed,769622.2533,WASHINGTON ST,2936602.439,2013
236294,130109379.0,Friday,No,2013-02-22T07:35:00.000,MVAcc,"[-71.0723, 42.343611]",Point,MVAcc,2,MVANO ,152,D4,Day,No,TREMONT ST,Part Three,Unarmed,771792.2357,UNION PK,2950530.642,2013
249511,130110520.0,Friday,No,2013-02-22T15:00:00.000,MVAcc,"[-71.09157, 42.295581]",Point,MVAcc,2,MVANO ,463,B3,Day,No,FRANKLIN HILL AV,Part Three,Other,766666.5909,,2933002.164,2013
