,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
22818,130569325.0,Saturday,No,2013-09-07T19:55:00.000,InvPer,"[-71.046717, 42.336149]",Point,InvPer,9,IVPER ,213,C6,First,No,W BROADWAY,Part three,Unarmed,778722.6466,,2947847.002,2013
45571,130686644.0,Saturday,No,2013-09-07T08:30:00.000,InvPer,"[0, 0]",Point,InvPer,9,IVPER ,614,B2,Day,No,FENWAY,Part three,Unarmed,,,,2013
74534,130568795.0,Saturday,No,2013-09-07T15:50:00.000,InvPer,"[-71.05566, 42.330276]",Point,InvPer,9,THREAT,193,C6,Day,No,DORCHESTER ST,Part three,Unarmed,776316.0067,,2945694.131,2013
77595,130571421.0,Saturday,No,2013-09-07T20:20:00.000,InvPer,"[-71.078405, 42.296286]",Point,InvPer,9,BERPTA,446,B3,First,No,NORWELL ST,Part three,Unarmed,770227.0517,,2933276.4060000004,2013
85105,130567489.0,Saturday,No,2013-09-07T12:55:00.000,InvPer,"[-71.06602, 42.302669]",Point,InvPer,9,IVPER ,345,C11,Day,No,LONGFELLOW ST,Part three,Unarmed,773565.7701,,2935619.0,2013
91549,130568596.0,Saturday,No,2013-09-07T14:04:00.000,InvPer,"[-71.039256, 42.380766]",Point,InvPer,9,HARPT ,26,A7,Day,No,MERIDIAN ST,Part three,Unarmed,780652.1742,,2964117.163,2013
109884,130567921.0,Saturday,No,2013-09-07T05:32:00.000,InvPer,"[-71.082405, 42.335031]",Point,InvPer,9,UNK   ,274,D4,Last,No,HAMMOND ST,Part three,Unarmed,769075.7574,,2947390.398,2013
113898,130573520.0,Saturday,No,2013-09-07T17:11:00.000,InvPer,"[-71.06228, 42.319881]",Point,InvPer,9,IVPER ,240,C11,First,No,COLUMBIA RD,Part three,Unarmed,774545.4197,,2941896.7630000003,2013
133287,130569223.0,Saturday,No,2013-09-07T19:03:00.000,InvPer,"[-71.06782, 42.312751]",Point,InvPer,9,IVPER ,332,C11,First,No,GLENDALE ST,Part three,Other,773060.3396,,2939290.836,2013
148717,130568127.0,Saturday,No,2013-09-07T09:00:00.000,InvPer,"[-71.085618, 42.32866]",Point,InvPer,9,IVPER ,282,B2,Day,No,WASHINGTON ST,Part three,Unarmed,768218.0809,,2945064.255,2013
156481,130569008.0,Saturday,No,2013-09-07T17:10:00.000,InvPer,"[-71.055595, 42.378741]",Point,InvPer,9,IVPER ,42,A15,First,No,STARR KING CT,Part three,Unarmed,776241.5629,,2963355.785,2013
179852,130567429.0,Saturday,No,2013-09-07T23:50:00.000,InvPer,"[-71.06853, 42.295871]",Point,InvPer,9,FIGHT ,359,C11,Last,No,ALPHA RD,Part three,Unarmed,772899.4194,,2933138.537,2013
180657,130567585.0,Saturday,No,2013-09-07T00:53:00.000,InvPer,"[-71.157755, 42.340665]",Point,InvPer,9,PARTY ,773,D14,Last,No,RADNOR RD,Part three,Unarmed,748694.4779,,2949352.6139999996,2013
256015,130567718.0,Saturday,No,2013-09-07T02:01:00.000,InvPer,"[-71.083412, 42.329027]",Point,InvPer,9,FIGHT ,280,B2,Last,No,WARREN ST,Part three,Other,768814.0374,,2945200.835,2013
