,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
12787,130044233.0,Monday,No,2013-01-21T23:00:00.000,PropLost,"[-71.08773, 42.347281]",Point,PropLost,1,LARCRT,598,D4,First,No,BOYLSTON ST,Part Three,Other,767614.423,MASSACHUSETTS AV,2951847.52,2013
41483,130043418.0,Monday,No,2013-01-21T15:45:00.000,PropLost,"[-71.068135, 42.305341]",Point,PropLost,1,LSTPRP,341,C11,Day,No,BOWDOIN ST,Part Three,Unarmed,772988.8132,,2936590.084,2013
61106,130043912.0,Monday,No,2013-01-21T16:00:00.000,PropLost,"[-71.104125, 42.334364]",Point,PropLost,1,LSTPRP,602,B2,First,No,HUNTINGTON AV,Part Three,Other,763204.1277,,2947119.097,2013
67827,130051196.0,Monday,No,2013-01-21T01:00:00.000,PropLost,"[-71.08207, 42.348781]",Point,PropLost,1,LSTPRP,138,D4,Last,No,BOYLSTON ST,Part Three,Unarmed,769141.7805,,2952401.595,2013
112334,130046961.0,Monday,No,2013-01-21T18:00:00.000,PropLost,"[-71.08814, 42.348051]",Point,PropLost,1,LSTPRP,134,D4,First,No,NEWBURY ST,Part Three,Unarmed,767502.2341,MASSACHUSETTS AV,2952127.587,2013
121975,130045166.0,Monday,No,2013-01-21T12:00:00.000,PropLost,"[-71.14973, 42.348171]",Point,PropLost,1,LARCRT,777,D14,Day,No,SHEPARD ST,Part Three,Unarmed,750852.9363,WASHINGTON ST,2952096.937,2013
128882,130043475.0,Monday,No,2013-01-21T01:15:00.000,PropLost,"[-71.153448, 42.344199]",Point,PropLost,1,LSTPRP,775,D14,Last,No,CHESTNUT HILL AV,Part Three,Unarmed,749853.6433,,2950645.122,2013
147326,130043348.0,Monday,No,2013-01-21T10:00:00.000,PropLost,"[-71.068175, 42.272201]",Point,PropLost,1,LSTPRP,355,C11,Day,No,WASHINGTON ST,Part Three,Unarmed,773039.1336,,2924513.3460000004,2013
176860,130044651.0,Monday,No,2013-01-21T11:00:00.000,PropLost,"[-71.08017, 42.331521]",Point,PropLost,1,LSTPRP,278,B2,Day,No,HARRISON AV,Part Three,Unarmed,769686.3424,,2946114.258,2013
226241,130057308.0,Monday,No,2013-01-21T23:30:00.000,PropLost,"[-71.05533, 42.352716]",Point,PropLost,1,LSTPRP,114,A1,First,No,ATLANTIC AV,Part Three,Unarmed,776362.6063,,2953872.1319999998,2013
235980,130043268.0,Monday,No,2013-01-21T07:00:00.000,PropLost,"[-71.120977, 42.267011]",Point,PropLost,1,LSTPRP,428,E18,Last,No,HYDE PARK AV,Part Three,Unarmed,758756.7157,,2922553.869,2013
