,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
3971,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[0, 0]",Point,06xx,7,,143,D4,,No,BOYLSTON ST,Part One,None,,,,2015
4773,,Saturday,No,2015-07-04T00:00:00.000,Larceny From Motor Vehicle,"[-71.087131, 42.316096]",Point,06MV,7,,312,B2,,No,HUMBOLDT AVE,Part One,None,767831.0,,2940000.0,2015
7747,,Saturday,No,2015-07-04T00:00:00.000,Larceny From Motor Vehicle,"[-71.137418, 42.355484]",Point,06MV,7,VAND,803,D14,,No,HANO ST,Part One,None,754170.0,,2950000.0,2015
18935,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.034397, 42.376227]",Point,06xx,7,I00040,22,A7,,No,HAVRE ST,Part One,None,781974.0,,2960000.0,2015
23268,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.056208, 42.360205]",Point,06xx,7,ARREST,93,A1,,No,FANEUIL HALL SQ,Part One,None,776111.0,,2960000.0,2015
29206,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.100032, 42.319258]",Point,06xx,7,,303,E13,,No,BRAGDON ST,Part One,None,764337.0,,2940000.0,2015
36937,,Saturday,No,2015-07-04T00:00:00.000,Larceny From Motor Vehicle,"[-71.075178, 42.336029]",Point,06MV,7,BE,170,D4,,No,E SPRINGFIELD ST,Part One,None,771028.0,,2950000.0,2015
40416,,Saturday,No,2015-07-04T00:00:00.000,Larceny From Motor Vehicle,"[-71.08678, 42.325452]",Point,06MV,7,UNK,294,B2,,No,ALPINE ST,Part One,None,767910.0,,2940000.0,2015
44836,,Saturday,No,2015-07-04T00:00:00.000,Larceny From Motor Vehicle,"[-71.057955, 42.357838]",Point,06MV,7,,97,A1,,No,WASHINGTON ST,Part One,None,775643.0,,2960000.0,2015
47677,,Saturday,No,2015-07-04T00:00:00.000,Larceny From Motor Vehicle,"[-71.087118, 42.302381]",Point,06MV,7,,566,B2,,No,FRANKLIN PARK RD,Part One,None,767859.0,,2940000.0,2015
65226,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.065255, 42.352418]",Point,06xx,7,,118,A1,,No,BOYLSTON ST,Part One,None,773680.0,,2950000.0,2015
69228,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.063217, 42.3281]",Point,06xx,7,ARREST,186,C6,,No,MASSACHUSETTS AVE,Part One,None,774277.0,,2940000.0,2015
78126,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.051127, 42.363852]",Point,06xx,7,,90,A1,,No,ATLANTIC AVE,Part One,None,777477.0,,2960000.0,2015
88569,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.100359, 42.346416]",Point,06xx,7,,628,D4,,No,OVERLAND ST,Part One,None,764202.0,,2950000.0,2015
89188,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.081793, 42.310545]",Point,06xx,7,,329,B2,,No,BLUE HILL AVE,Part One,None,769285.0,,2940000.0,2015
104716,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.05729, 42.378403]",Point,06xx,7,,900,A15,,No,WALFORD WAY,Part One,None,775784.0,,2960000.0,2015
109216,,Saturday,No,2015-07-04T09:15:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,BE,146,D4,,No,FOLLEN ST,Part One,None,,,,2015
138900,,Saturday,No,2015-07-04T11:44:00.000,Larceny,"[0, 0]",Point,06xx,7,,200,C6,,No,DORCHESTER AVE,Part One,None,,W BROADWAY ,,2015
149483,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.060549, 42.362429]",Point,06xx,7,,77,A1,,No,BOWKER ST,Part One,None,774934.0,,2960000.0,2015
154103,,Saturday,No,2015-07-04T15:35:00.000,Larceny,"[0, 0]",Point,06xx,7,ARREST,26,A7,,No,BORDER ST,Part One,None,,,,2015
154893,,Saturday,No,2015-07-04T00:00:00.000,Larceny From Motor Vehicle,"[-71.038987, 42.336442]",Point,06MV,7,BE,222,C6,,No,E THIRD ST,Part One,None,780812.0,,2950000.0,2015
158726,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.065733, 42.278941]",Point,06xx,7,,388,C11,,No,BROOKVALE ST,Part One,None,773687.0,,2930000.0,2015
172885,,Saturday,No,2015-07-04T11:51:00.000,Larceny,"[0, 0]",Point,06xx,7,,193,C6,,No,DORCHESTER ST,Part One,None,,,,2015
175666,,Saturday,No,2015-07-04T00:00:00.000,Larceny,"[-71.052173, 42.360333]",Point,06xx,7,,95,A1,,No,ATLANTIC AVE,Part One,None,777201.0,,2960000.0,2015
