,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
6059,130366664.0,Tuesday,No,2013-06-11T10:11:00.000,OTHER LARCENY,"[-71.080967, 42.305758]",Point,06xx,6,LARCRT,330,B2,Day,No,WASHINGTON ST,Part One,Unarmed,769516.8457,,2936724.604,2013
17162,130360029.0,Tuesday,No,2013-06-11T07:40:00.000,OTHER LARCENY,"[-71.072107, 42.330596]",Point,06xx,6,IVPER ,179,B2,Day,No,GERARD ST,Part One,Unarmed,771868.0638,,2945787.89,2013
22072,130356937.0,Tuesday,No,2013-06-11T11:00:00.000,OTHER LARCENY,"[-71.06574, 42.361226]",Point,06xx,6,LARCRT,65,A1,Day,No,CAMBRIDGE ST,Part One,Other,773532.9837,,2956958.8430000003,2013
41515,130355678.0,Tuesday,No,2013-06-11T16:00:00.000,OTHER LARCENY,"[-71.07879, 42.338343]",Point,06xx,6,LARCRT,156,D4,First,No,MASSACHUSETTS AV,Part One,Other,770047.1337,,2948601.985,2013
43993,130355713.0,Tuesday,No,2013-06-11T19:00:00.000,OTHER LARCENY,"[-71.080085, 42.346711]",Point,06xx,6,SHPLFT,130,D4,First,No,HUNTINGTON AV,Part One,Unarmed,769682.0757,,2951649.883,2013
59224,130355586.0,Tuesday,No,2013-06-11T18:10:00.000,OTHER LARCENY,"[-71.08074, 42.349131]",Point,06xx,6,FIGHT ,143,D4,First,No,BOYLSTON ST,Part One,Unarmed,769500.6771,RING RD,2952530.9060000004,2013
61405,130355728.0,Tuesday,No,2013-06-11T19:00:00.000,OTHER LARCENY,"[-71.058315, 42.353881]",Point,06xx,6,INVEST,113,A1,First,No,SUMMER ST,Part One,Unarmed,775553.5597,,2954292.488,2013
64102,130354875.0,Tuesday,No,2013-06-11T12:54:00.000,OTHER LARCENY,"[-71.060674, 42.360562]",Point,06xx,6,SHPLFT,72,A1,Day,No,CENTER PZ,Part One,Unarmed,774903.4055,TREMONT ST,2956723.5960000004,2013
64429,130354936.0,Tuesday,No,2013-06-11T13:42:00.000,OTHER LARCENY,"[-71.08851, 42.281636]",Point,06xx,6,LARCRT,428,B3,Day,No,VERRILL ST,Part One,Other,767518.9737,,2927924.383,2013
79700,130355368.0,Tuesday,No,2013-06-11T16:45:00.000,OTHER LARCENY,"[-71.06887, 42.300596]",Point,06xx,6,LARCRT,352,C11,First,No,WESTVILLE ST,Part One,Unarmed,772798.7332,,2934859.9289999995,2013
86636,130355071.0,Tuesday,No,2013-06-11T14:00:00.000,OTHER LARCENY,"[-71.050115, 42.331466]",Point,06xx,6,LARCRT,216,C6,Day,No,W 9TH ST,Part One,Unarmed,777813.0703,,2946135.647,2013
92886,130354873.0,Tuesday,No,2013-06-11T13:15:00.000,OTHER LARCENY,"[-71.080568, 42.310368]",Point,06xx,6,IVPREM,321,B2,Day,No,DEVON ST,Part One,Unarmed,769616.463,,2938405.0069999998,2013
107202,130354579.0,Tuesday,No,2013-06-11T10:45:00.000,OTHER LARCENY,"[-71.05894, 42.359001]",Point,06xx,6,ARREST,103,A1,Day,No,COURT ST,Part One,Unarmed,775374.9755,COURT SQ,2956157.44,2013
108205,130359313.0,Tuesday,No,2013-06-11T17:25:00.000,OTHER LARCENY,"[-71.044005, 42.286401]",Point,06xx,6,LARCRT,375,C11,First,No,NEPONSET AV,Part One,Unarmed,779552.9562,,2929722.0530000003,2013
130504,130354479.0,Tuesday,No,2013-06-11T10:00:00.000,OTHER LARCENY,"[-71.077145, 42.350131]",Point,06xx,6,SHPLFT,134,D4,Day,No,BOYLSTON ST,Part One,Unarmed,770470.6585,,2952900.122,2013
155579,130355627.0,Tuesday,No,2013-06-11T17:50:00.000,OTHER LARCENY,"[-71.074855, 42.350756]",Point,06xx,6,LARCRT,134,D4,First,No,BOYLSTON ST,Part One,Unarmed,771088.5381,,2953130.961,2013
157358,130356984.0,Tuesday,No,2013-06-11T11:00:00.000,OTHER LARCENY,"[-71.070433, 42.363012]",Point,06xx,6,LARCRT,64,A1,Day,No,CHARLES ST,Part One,Unarmed,772261.3324,,2957603.1539999996,2013
171180,130355534.0,Tuesday,No,2013-06-11T11:00:00.000,OTHER LARCENY,"[-71.04946, 42.359981]",Point,06xx,6,INVEST,96,A1,Day,No,LONG WHRF,Part One,Unarmed,777935.2879,,2956527.962,2013
