,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
236504,130344343.0,Friday,No,2013-06-07T05:47:00.000,Gather,"[-71.07739, 42.314841]",Point,Gather,6,LMUSIC,325,B2,Last,No,DACIA ST,Part three,Unarmed,770468.1499,,2940039.4960000003,2013
