,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
46912,142031482.0,Sunday,No,2014-09-21T02:15:00.000,InvPer,"[-71.08244, 42.304191]",Point,InvPer,9,IVPER,0,B2,Last,No,SEAVER ST,Part three,Unarmed,769121.3109,COLUMBIA RD,2936151.7389999996,2014
69216,142031583.0,Sunday,No,2014-09-21T12:35:00.000,InvPer,"[-71.073815, 42.346971]",Point,InvPer,9,BE,0,D4,Day,No,COLUMBUS AV,Part three,Unarmed,771376.552,,2951753.039,2014
73169,142032876.0,Sunday,No,2014-09-21T09:00:00.000,InvPer,"[-71.110635, 42.333465]",Point,InvPer,9,IVPER,0,B2,Day,No,NEW WHITNEY ST,Part three,Unarmed,761445.4396,,2946783.5319999997,2014
84001,142031481.0,Sunday,No,2014-09-21T01:45:00.000,InvPer,"[-71.134445, 42.278796]",Point,InvPer,9,NIDV,0,E5,Last,No,CORNELL ST,Part three,Unarmed,755093.1538,,2926832.8260000004,2014
108209,142031536.0,Sunday,No,2014-09-21T09:45:00.000,InvPer,"[-71.103083, 42.304586]",Point,InvPer,9,NIDV,0,E13,Day,No,FOREST HILLS ST,Part three,Unarmed,763536.3242,,2936268.938,2014
119869,142031566.0,Sunday,No,2014-09-21T11:30:00.000,InvPer,"[-71.0697, 42.341301]",Point,InvPer,9,SUSOBJ,0,D4,Day,No,WASHINGTON ST,Part three,Unarmed,772499.3654,UNION PARK ST,2949692.3710000003,2014
127362,142031660.0,Sunday,No,2014-09-21T18:57:00.000,InvPer,"[-71.06321, 42.302461]",Point,InvPer,9,FIGHT,0,C11,First,No,ROBINSON ST,Part three,Unarmed,774326.4172,,2935547.353,2014
136037,142031600.0,Sunday,No,2014-09-21T14:40:00.000,InvPer,"[-71.073755, 42.333701]",Point,InvPer,9,MVA,0,D4,Day,No,MASSACHUSETTS AV,Part three,Unarmed,771416.9377,,2946917.291,2014
152341,142031592.0,Sunday,No,2014-09-21T13:44:00.000,InvPer,"[-71.076105, 42.320506]",Point,InvPer,9,IVPER,0,B2,Day,No,W COTTAGE ST,Part three,Unarmed,770805.4354,,2942105.64,2014
186809,142031504.0,Sunday,No,2014-09-21T00:53:00.000,InvPer,"[-71.08816, 42.322541]",Point,InvPer,9,IVPER,0,B2,Last,No,REGENT ST,Part three,Unarmed,767541.7139,,2942831.256,2014
204652,142031697.0,Sunday,No,2014-09-21T22:04:00.000,InvPer,"[-71.088178, 42.328158]",Point,InvPer,9,AB,0,B2,First,No,BARTLETT ST,Part three,Unarmed,767526.8064,,2944878.187,2014
209844,142031546.0,Sunday,No,2014-09-21T09:50:00.000,InvPer,"[-71.060605, 42.379941]",Point,InvPer,9,IVPER,0,A15,Day,No,POLK ST,Part three,Unarmed,774885.6595,,2963786.077,2014
213032,142031522.0,Sunday,No,2014-09-21T09:26:00.000,InvPer,"[-71.052997, 42.296022]",Point,InvPer,9,IVPER,0,C11,Day,No,VICTORY RD,Part three,Unarmed,777101.4628,,2933214.9260000004,2014
239813,142031689.0,Sunday,No,2014-09-21T20:55:00.000,InvPer,"[-71.057335, 42.312466]",Point,InvPer,9,BE,0,C11,First,No,DORCHESTER AV,Part three,Unarmed,775896.7749,,2939201.52,2014
248776,142032606.0,Sunday,No,2014-09-21T16:00:00.000,InvPer,"[-71.065815, 42.291956]",Point,InvPer,9,IVPER,0,C11,First,No,CENTRE ST,Part three,Unarmed,773641.2102,,2931715.578,2014
254373,142031675.0,Sunday,No,2014-09-21T20:33:00.000,InvPer,"[-71.07543, 42.348561]",Point,InvPer,9,IVPER,0,D4,First,No,TRINITY PL,Part three,Other,770937.0920000001,STUART ST,2952330.287,2014
