,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
46508,142006096.0,Friday,No,2014-07-04T21:30:00.000,DRUG CHARGES,"[-71.040285, 42.380941]",Point,18xx,7,IVPREM,0,A7,First,No,BORDER ST,Part Two,Unarmed,780373.844,,2964179.434,2014
50389,142006131.0,Friday,No,2014-07-04T11:45:00.000,DRUG CHARGES,"[-71.03792, 42.369701]",Point,18xx,7,IVPREM,0,A7,Day,No,BREMEN ST,Part Two,Other,781035.0096,MAVERICK ST,2960086.8030000003,2014
52180,142005825.0,Friday,No,2014-07-04T12:10:00.000,DRUG CHARGES,"[-71.0345, 42.378081]",Point,18xx,7,ARREST,0,A7,Day,No,PRINCETON ST,Part Two,Other,781942.5231,BROOKS ST,2963145.668,2014
66457,142005839.0,Friday,No,2014-07-04T01:20:00.000,DRUG CHARGES,"[-71.03128, 42.375421]",Point,18xx,7,IVPREM,0,A7,Last,No,BREMEN ST,Part Two,Other,782817.8689,BROOKS ST,2962181.075,2014
84526,142006082.0,Friday,No,2014-07-04T20:30:00.000,DRUG CHARGES,"[-71.07624, 42.328741]",Point,18xx,7,SS,0,B2,First,No,ADAMS ST,Part Two,Unarmed,770754.0174,DUBOIS ST,2945106.4310000003,2014
133567,142006089.0,Friday,No,2014-07-04T20:30:00.000,DRUG CHARGES,"[-71.07497, 42.325271]",Point,18xx,7,ARREST,0,B2,First,No,DUDLEY ST,Part Two,Other,771103.7314,MAGAZINE ST,2943843.613,2014
166631,142006065.0,Friday,No,2014-07-04T20:17:00.000,DRUG CHARGES,"[-71.06703, 42.306221]",Point,18xx,7,TS,0,C11,First,No,HAMILTON ST,Part Two,Unarmed,773286.0914,BOWDOIN ST,2936912.285,2014
171327,142006097.0,Friday,No,2014-07-04T21:00:00.000,DRUG CHARGES,"[-71.040345, 42.381666]",Point,18xx,7,IVPREM,0,A7,First,No,BORDER ST,Part Two,Other,780356.2099,,2964443.5510000004,2014
208237,142005923.0,Friday,No,2014-07-04T08:30:00.000,DRUG CHARGES,"[-71.11177, 42.319346]",Point,18xx,7,ARREST,0,E13,Day,No,CENTRE ST,Part Two,Unarmed,761162.1489,,2941636.998,2014
264702,142006047.0,Friday,No,2014-07-04T19:15:00.000,DRUG CHARGES,"[0, 0]",Point,18xx,7,ARREST,0,D4,First,No,W NEWTON ST,Part Two,Other,,,,2014
