,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
13017,142038756.0,Monday,No,2014-10-13T19:00:00.000,PersLoc,"[-71.073461, 42.302702]",Point,PersLoc,10,IVPER,0,C11,First,No,ROSSETER ST,Other,Unarmed,771552.865,,2935621.039,2014
21438,142038868.0,Monday,No,2014-10-13T09:00:00.000,PersLoc,"[-71.112634, 42.316692]",Point,PersLoc,10,IVPER,0,E13,Day,No,ROBINWOOD AV,Other,Unarmed,760932.8212,,2940668.6760000004,2014
24847,142038780.0,Monday,No,2014-10-13T22:10:00.000,PersLoc,"[-71.090905, 42.289722]",Point,PersLoc,10,IVPER,0,B3,First,No,FABYAN ST,Other,Unarmed,766856.5725,,2930867.615,2014
39802,142038818.0,Monday,No,2014-10-13T05:00:00.000,PersLoc,"[-71.080596, 42.327236]",Point,PersLoc,10,IVPER,0,B2,Last,No,GREENVILLE ST,Other,Unarmed,769578.6737,,2944551.923,2014
56445,142038533.0,Monday,No,2014-10-13T00:56:00.000,PersLoc,"[-71.073462, 42.293481]",Point,PersLoc,10,IVPER,0,B3,Last,No,WHEATLAND AV,Other,Unarmed,771569.3712,,2932260.5689999997,2014
72694,142038522.0,Monday,No,2014-10-13T00:56:00.000,PersLoc,"[-71.073462, 42.293481]",Point,PersLoc,10,MISSIN,0,B3,Last,No,WHEATLAND AV,Other,Unarmed,771569.3712,,2932260.5689999997,2014
134461,142038697.0,Monday,No,2014-10-13T17:57:00.000,PersLoc,"[-71.099385, 42.342666]",Point,PersLoc,10,MISSIN,0,D4,First,No,KILMARNOCK ST,Other,Unarmed,764471.6869,,2950150.713,2014
137279,142038801.0,Monday,No,2014-10-13T23:20:00.000,PersLoc,"[-71.095455, 42.283886]",Point,PersLoc,10,IVPER,0,B3,First,No,ORMOND ST,Other,Unarmed,765635.7341,,2928735.325,2014
155204,142038655.0,Monday,No,2014-10-13T13:15:00.000,PersLoc,"[-71.055155, 42.338841]",Point,PersLoc,10,MISSIN,0,C6,Day,No,DALESSIO CT,Other,Unarmed,776436.2784,,2948816.0760000004,2014
159693,142038738.0,Monday,No,2014-10-13T19:40:00.000,PersLoc,"[-71.05516, 42.361541]",Point,PersLoc,10,IVPER,0,A1,First,No,NORTH ST,Other,Unarmed,776391.7842,SURFACE RD,2957088.37,2014
197197,142039677.0,Monday,No,2014-10-13T17:30:00.000,PersLoc,"[-71.07837, 42.337556]",Point,PersLoc,10,IVPER,0,D4,First,No,MASSACHUSETTS AV,Other,Unarmed,770162.1788,,2948315.92,2014
