,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
22543,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.09039, 42.334025]",Point,OTHER,7,IVPER,289,B2,,No,TREMONT ST,Part Two,None,766918.0,,2950000.0,2015
30141,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.113124, 42.300555]",Point,OTHER,7,IVPER,510,E13,,No,WASHINGTON ST,Part Two,None,760827.0,,2930000.0,2015
40640,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.106654, 42.310323]",Point,OTHER,7,IVPER,573,E13,,No,GREEN ST,Part Two,None,762561.0,,2940000.0,2015
76768,,Friday,No,2015-07-10T19:45:00.000,Other,"[0, 0]",Point,OTHER,7,IVPER,282,B2,,No,,Part Two,None,,,,2015
85819,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.094843, 42.268036]",Point,OTHER,7,PERGUN,476,B3,,No,CUMMINS HWY,Part Two,None,765829.0,,2920000.0,2015
99105,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.061218, 42.296662]",Point,OTHER,7,ARREST,355,C11,,No,DORCHESTER AVE,Part Two,None,774876.0,,2930000.0,2015
146311,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.077408, 42.335805]",Point,OTHER,7,PROP,271,D4,,No,NORTHAMPTON ST,Part Two,None,770425.0,,2950000.0,2015
155486,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.073886, 42.283391]",Point,OTHER,7,IVMV,417,B3,,No,ROCKWELL ST,Part Two,None,771473.0,,2930000.0,2015
161381,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.088529, 42.275868]",Point,OTHER,7,NIDV,421,B3,,No,RICH ST,Part Two,None,767524.0,,2930000.0,2015
163945,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.080979, 42.300217]",Point,OTHER,7,NIDV,456,B3,,No,HARLEM ST,Part Two,None,769523.0,,2930000.0,2015
176278,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.090742, 42.318783]",Point,OTHER,7,FIGHT,305,B2,,No,WALNUT AVE,Part Two,None,766850.0,,2940000.0,2015
187834,,Friday,No,2015-07-10T18:20:00.000,Other,"[0, 0]",Point,OTHER,7,ARREST,579,E13,,No,CENTRE ST,Part Two,None,, LAMARTINE ST ,,2015
190314,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.057981, 42.351229]",Point,OTHER,7,ARREST,115,A1,,No,BEACH ST,Part Two,None,775649.0,UTICA ST,2950000.0,2015
190462,,Friday,No,2015-07-10T00:00:00.000,Other,"[-71.134653, 42.245251]",Point,OTHER,7,MVA,531,E18,,No,READVILLE ST,Part Two,None,755089.0,,2910000.0,2015
199337,,Friday,No,2015-07-10T08:03:00.000,Other,"[0, 0]",Point,OTHER,7,ARREST,0,,,No,TREMONT,Part Two,None,,,,2015
238913,,Friday,No,2015-07-10T23:12:00.000,Other,"[0, 0]",Point,OTHER,7,IVPREM,0,,,No,DEVONSHIRE ST,Part Two,None,,,,2015
