,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
48557,140358822.0,Saturday,No,2014-06-07T14:00:00.000,PersLoc,"[-71.081035, 42.303661]",Point,PersLoc,6,MSNCOM,459,B3,Day,No,GLENARM ST,Other,Unarmed,769502.3238,,2935960.462,2014
71920,140359058.0,Saturday,No,2014-06-07T15:25:00.000,PersLoc,"[-71.143686, 42.361429]",Point,PersLoc,6,MISC  ,806,D14,Day,No,RICHARDSON ST,Other,Unarmed,752466.5655,,2956934.99,2014
76185,140359597.0,Saturday,No,2014-06-07T19:51:00.000,PersLoc,"[-71.126, 42.248951]",Point,PersLoc,6,MSNCOM,521,E18,First,No,WILTON ST,Other,Unarmed,757426.2062,,2915966.812,2014
76987,140360075.0,Saturday,No,2014-06-07T22:59:00.000,PersLoc,"[-71.077185, 42.296021]",Point,PersLoc,6,MISPER,446,B3,First,No,ATHELWOLD ST,Other,Unarmed,770557.5917,,2933181.47,2014
90811,140360135.0,Saturday,No,2014-06-07T14:30:00.000,PersLoc,"[-71.087612, 42.312512]",Point,PersLoc,6,MISPER,315,B2,Day,No,CRAWFORD ST,Other,Unarmed,767707.5761,,2939177.0239999997,2014
125016,140366355.0,Saturday,No,2014-06-07T02:00:00.000,PersLoc,"[-71.067775, 42.301881]",Point,PersLoc,6,MISPER,342,C11,Last,No,TOPLIFF ST,Other,Unarmed,773092.584,,2935329.7010000004,2014
131290,140361186.0,Saturday,No,2014-06-07T11:00:00.000,PersLoc,"[-71.057385, 42.287556]",Point,PersLoc,6,MISPER,919,C11,Day,No,ASHMONT ST,Other,Unarmed,775930.3565,,2930123.88,2014
160980,140359144.0,Saturday,No,2014-06-07T10:00:00.000,PersLoc,"[-71.094221, 42.285525]",Point,PersLoc,6,MISPER,466,B3,Day,No,GREENDALE RD,Other,Unarmed,765966.6819,,2929333.8819999998,2014
184958,140359774.0,Saturday,No,2014-06-07T13:00:00.000,PersLoc,"[-71.07461, 42.278136]",Point,PersLoc,6,MISPER,413,B3,Day,No,GALLIVAN BL,Other,Unarmed,771286.7457,,2926667.387,2014
188606,140357316.0,Saturday,No,2014-06-07T01:00:00.000,PersLoc,"[-71.101675, 42.285176]",Point,PersLoc,6,MISPER,503,B3,Last,No,W MAIN ST,Other,Unarmed,763950.4336,,2929197.498,2014
