,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9908,140162241.0,Thursday,No,2013-11-14T12:00:00.000,Service,"[-71.08156, 42.348911]",Point,Service,11,LARCRT,143,D4,Day,No,BOYLSTON ST,Part three,Other,769279.4105,,2952449.645,2013
15788,130723272.0,Thursday,No,2013-11-14T09:08:00.000,Service,"[-71.07019, 42.330796]",Point,Service,11,ARREST,178,C6,Day,No,MASSACHUSETTS AV,Part three,Other,772386.1855,ISLAND ST,2945863.495,2013
19700,130723311.0,Thursday,No,2013-11-14T09:30:00.000,Service,"[-71.073858, 42.297738]",Point,Service,11,CD11  ,453,B3,Day,No,ALGONQUIN ST,Part three,Unarmed,771454.416,,2933811.617,2013
27177,130724081.0,Thursday,No,2013-11-14T16:30:00.000,Service,"[-71.14787, 42.355176]",Point,Service,11,AOD   ,780,D14,First,No,GLENCOE ST,Other,Unarmed,751345.1944,,2954651.773,2013
56520,130722934.0,Thursday,No,2013-11-14T02:43:00.000,Service,"[-71.06857, 42.300671]",Point,Service,11,ARREST,0,C11,Last,No,WESTVILLE ST,Part three,Unarmed,772879.752,BOYD ST,2934887.67,2013
66180,130723274.0,Thursday,No,2013-11-14T09:01:00.000,Service,"[-71.12176, 42.291411]",Point,Service,11,IVPREM,664,E5,Day,No,WHIPPLE AV,Part three,Unarmed,758505.5525,,2931444.887,2013
68619,130723928.0,Thursday,No,2013-11-14T14:27:00.000,Service,"[-71.053143, 42.311275]",Point,Service,11,IVPER ,254,C11,Day,No,SAVIN HILL AV,Part three,Unarmed,777032.7595,,2938773.398,2013
95269,130722812.0,Thursday,No,2013-11-14T00:57:00.000,Service,"[-71.059085, 42.304686]",Point,Service,11,ARREST,348,C11,Last,No,DORCHESTER AV,Part three,Unarmed,775438.1029,,2936363.917,2013
108078,130723275.0,Thursday,No,2013-11-14T09:02:00.000,Service,"[-71.130905, 42.354466]",Point,Service,11,ARREST,529,D14,Day,No,FARRINGTON AV,Part three,Unarmed,755931.8125,,2954412.421,2013
108445,130724992.0,Thursday,No,2013-11-14T23:04:00.000,Service,"[-71.074385, 42.335516]",Point,Service,11,ARREST,171,D4,First,No,HARRISON AV,Part three,Unarmed,771243.2964,,2947577.858,2013
146434,130722786.0,Thursday,No,2013-11-14T00:30:00.000,Service,"[-71.07538, 42.333949]",Point,Service,11,TRANSP,271,D4,Last,No,NORTHAMPTON ST,Part three,Unarmed,770977.0295,,2947005.207,2013
243763,130723674.0,Thursday,No,2013-11-14T13:18:00.000,Service,"[-71.075925, 42.347156]",Point,Service,11,ARREST,149,D4,Day,No,DARTMOUTH ST,Part three,Unarmed,770805.8297,,2951817.613,2013
253181,130724208.0,Thursday,No,2013-11-14T16:50:00.000,Service,"[-71.0719, 42.293541]",Point,Service,11,ARREST,0,C11,First,No,WASHINGTON ST,Part three,Unarmed,771991.9497,MELVILLE AV,2932284.853,2013
