,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
30138,120689964.0,Thursday,No,2012-11-01T20:00:00.000,Service,"[-71.061235, 42.310371]",Point,Service,11,IVPER ,257,C11,First,No,HANCOCK ST,Part Three,Unarmed,774845.858,,2938432.619,2012
59687,120690005.0,Thursday,No,2012-11-01T20:20:00.000,Service,"[-71.083395, 42.336506]",Point,Service,11,IVPER ,274,D4,First,No,HAMMOND ST,Part Three,Unarmed,768805.4577,,2947926.605,2012
72200,120690136.0,Thursday,No,2012-11-01T21:30:00.000,Service,"[-71.061235, 42.310371]",Point,Service,11,IVPER ,257,C11,First,No,HANCOCK ST,Part Three,Unarmed,774845.858,,2938432.619,2012
127796,120688035.0,Thursday,No,2012-11-01T01:36:00.000,Service,"[-71.060245, 42.299976]",Point,Service,11,ARREST,351,C11,Last,No,DORCHESTER AV,Part Three,Unarmed,775133.1649,,2934645.903,2012
157950,120689919.0,Thursday,No,2012-11-01T19:50:00.000,Service,"[-71.122726, 42.289178]",Point,Service,11,IVPER ,563,E5,First,No,STELLMAN RD,Part Three,Unarmed,758247.5523,,2930629.9280000003,2012
169995,120689688.0,Thursday,No,2012-11-01T17:52:00.000,Service,"[-71.05677, 42.320701]",Point,Service,11,ARREST,236,C11,First,No,COLUMBIA RD,Part Three,Unarmed,776033.9979,DORCHESTER AV,2942203.2789999996,2012
184538,120689645.0,Thursday,No,2012-11-01T17:50:00.000,Service,"[-71.063208, 42.364318]",Point,Service,11,CD9   ,61,A1,First,No,CAUSEWAY ST,Part Three,Unarmed,774211.4955,,2958089.1139999996,2012
193961,120691002.0,Thursday,No,2012-11-01T16:30:00.000,Service,"[-71.061235, 42.310371]",Point,Service,11,IVPER ,257,C11,First,No,HANCOCK ST,Part Three,Unarmed,774845.858,,2938432.619,2012
221896,120690134.0,Thursday,No,2012-11-01T19:10:00.000,Service,"[-71.087555, 42.287011]",Point,Service,11,MISPER,431,B3,First,No,IRMA ST,Part Three,Unarmed,767767.9316,,2929884.357,2012
226849,120689096.0,Thursday,No,2012-11-01T13:42:00.000,Service,"[-71.143071, 42.290882]",Point,Service,11,ARREST,678,E5,Day,No,CERDAN AV,Part Three,Unarmed,752740.2553,,2931227.2189999996,2012
228817,120688596.0,Thursday,No,2012-11-01T10:00:00.000,Service,"[-71.08483, 42.346381]",Point,Service,11,CD9   ,144,D4,Day,No,DALTON ST,Part Three,Unarmed,768399.9598,,2951523.3460000004,2012
