,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
59750,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.152631, 42.281813]",Point,06MV,7,IVMV,702,E5,,No,WREN ST,Part One,None,750167.0,,2930000.0,2015
61513,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.063057, 42.381404]",Point,06MV,7,BE,45,A15,,No,MEDFORD ST,Part One,None,774220.0,,2960000.0,2015
61913,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.120962, 42.267011]",Point,06MV,7,,496,E18,,No,HYDE PARK AVE,Part One,None,758761.0,,2920000.0,2015
64624,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.108993, 42.309938]",Point,06MV,7,,647,E13,,No,EVERETT ST,Part One,None,761929.0,,2940000.0,2015
82495,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.081862, 42.344013]",Point,06MV,7,BE,145,D4,,No,SAINT BOTOLPH ST,Part One,None,769206.0,,2950000.0,2015
122373,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.117785, 42.272095]",Point,06MV,7,,498,E18,,No,FIELDMONT ST,Part One,None,759612.0,,2920000.0,2015
124400,,Wednesday,No,2015-07-15T19:57:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,DISTRB,468,B3,,No,BLUE HILL AVE,Part One,None,,HAZLETON ST,,2015
135491,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.085634, 42.328663]",Point,06MV,7,BE,282,B2,,No,WASHINGTON ST,Part One,None,768214.0,,2950000.0,2015
155132,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.038556, 42.378857]",Point,06MV,7,BE,24,A7,,No,EUTAW ST,Part One,None,780845.0,,2960000.0,2015
167549,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.054679, 42.341288]",Point,06MV,7,,201,C6,,No,W THIRD ST,Part One,None,776560.0,,2950000.0,2015
186189,,Wednesday,No,2015-07-15T06:45:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,BE,128,D4,,No,CAHNERS PL,Part One,None,,COLUMBUS AVE,,2015
186207,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.088077, 42.297105]",Point,06MV,7,,463,B3,,No,CALDER ST,Part One,None,767609.0,,2930000.0,2015
236451,,Wednesday,No,2015-07-15T00:00:00.000,Larceny From Motor Vehicle,"[-71.067813, 42.295414]",Point,06MV,7,IVMV,451,B3,,No,TREMLETT ST,Part One,None,773094.0,,2930000.0,2015
256541,,Wednesday,No,2015-07-15T13:17:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,VAND,656,E13,,No,ARBORVIEW RD,Part One,None,,WHITCOMB AVE,,2015
