,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
11815,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.054105, 42.379017]",Point,14xx,8,PROP,900,A15,,No,MEDFORD ST,Part Two,None,776644.0,,2960000.0,2015
25212,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.084897, 42.299442]",Point,14xx,8,IVPREM,457,B3,,No,CHARLOTTE ST,Part Two,None,768465.0,,2930000.0,2015
34809,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.075125, 42.29347]",Point,14xx,8,VAND,451,B3,,No,WHITFIELD ST,Part Two,None,771119.0,,2930000.0,2015
45811,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.089934, 42.314448]",Point,14xx,8,VAND,314,B2,,No,HOWLAND ST,Part Two,None,767076.0,,2940000.0,2015
55892,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.077068, 42.351993]",Point,14xx,8,VAND,133,D4,,No,COMMONWEALTH AVE,Part Two,None,770488.0,,2950000.0,2015
56580,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.051924, 42.330828]",Point,14xx,8,VAND,915,C6,,No,PATTERSON WAY,Part Two,None,777325.0,,2950000.0,2015
60116,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.034434, 42.33734]",Point,14xx,8,VAND,222,C6,,No,E SECOND ST,Part Two,None,782041.0,,2950000.0,2015
72134,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.085634, 42.328663]",Point,14xx,8,VAND,310,B2,,No,MARTIN LUTHER KING JR BLVD,Part Two,None,768214.0,,2950000.0,2015
108508,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.066868, 42.297188]",Point,14xx,8,BE,358,C11,,No,WALDECK ST,Part Two,None,773347.0,,2930000.0,2015
125328,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.113676, 42.350756]",Point,14xx,8,VAND,0,,,No,COMMONWEALTH AVE,Part Two,None,760595.0,,2950000.0,2015
143211,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.085634, 42.328663]",Point,14xx,8,VAND,282,B2,,No,WASHINGTON ST,Part Two,None,768214.0,,2950000.0,2015
145814,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.132542, 42.250601]",Point,14xx,8,IVMV,540,E18,,No,CHARLES ST,Part Two,None,755652.0,,2920000.0,2015
173282,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.074223, 42.326354]",Point,14xx,8,VAND,180,B2,,No,EUSTIS ST,Part Two,None,771304.0,,2940000.0,2015
177952,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.138511, 42.284825]",Point,14xx,8,VAND,682,E5,,No,ORANGE ST,Part Two,None,753983.0,,2930000.0,2015
185278,,Thursday,No,2015-08-06T16:59:00.000,Vandalism,"[0, 0]",Point,14xx,8,VAND,60,A15,,No,CHELSEA ST,Part Two,None,, RUTHERFORD AVE ,,2015
191000,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.089934, 42.314448]",Point,14xx,8,PROP,314,B2,,No,HOWLAND ST,Part Two,None,767076.0,,2940000.0,2015
199848,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.071353, 42.284926]",Point,14xx,8,VAND,402,C11,,No,WASHINGTON ST,Part Two,None,772156.0,,2930000.0,2015
226100,,Thursday,No,2015-08-06T21:54:00.000,Vandalism,"[0, 0]",Point,14xx,8,VAND,219,C6,,No,E EIGHTH ST,Part Two,None,,GATES ST,,2015
231845,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.067886, 42.285926]",Point,14xx,8,VAND,400,C11,,No,MELLEN ST,Part Two,None,773092.0,,2930000.0,2015
252777,,Thursday,No,2015-08-06T00:00:00.000,Vandalism,"[-71.060687, 42.350901]",Point,14xx,8,IVPER,116,A1,,No,TYLER ST,Part Two,None,774918.0,,2950000.0,2015
