,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
10331,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.057352, 42.351102]",Point,06xx,8,,115,A1,,No,SOUTH ST,Part One,None,775819.0,,2950000.0,2015
10885,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.058612, 42.354874]",Point,06xx,8,,105,A1,,No,ARCH ST,Part One,None,775471.0,,2950000.0,2015
15657,,Thursday,No,2015-08-06T00:00:00.000,Larceny From Motor Vehicle,"[-71.073279, 42.317454]",Point,06MV,8,BE,260,B2,,No,HARTFORD ST,Part One,None,771575.0,,2940000.0,2015
37614,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.085634, 42.328663]",Point,06xx,8,,330,B2,,No,BLUE HILL AVE,Part One,None,768214.0,,2950000.0,2015
37724,,Thursday,No,2015-08-06T19:01:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,8,BE,69,A1,,No,BEACON ST,Part One,None,,BRIMMER ST,,2015
41490,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.113742, 42.283147]",Point,06xx,8,,503,E18,,No,AMERICAN LEGION HWY,Part One,None,760689.0,,2930000.0,2015
51319,,Thursday,No,2015-08-06T00:00:00.000,Larceny From Motor Vehicle,"[-71.093168, 42.335062]",Point,06MV,8,MVA,911,B2,,No,ANNUNCIATION RD,Part One,None,766166.0,,2950000.0,2015
52589,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.082776, 42.348624]",Point,06xx,8,,143,D4,,No,BOYLSTON ST,Part One,None,768951.0,,2950000.0,2015
57682,,Thursday,No,2015-08-06T00:00:00.000,Larceny From Motor Vehicle,"[-71.075052, 42.295722]",Point,06MV,8,VAND,452,B3,,No,MERLIN ST,Part One,None,771135.0,,2930000.0,2015
65611,,Thursday,No,2015-08-06T00:00:00.000,Larceny From Motor Vehicle,"[-71.066338, 42.287216]",Point,06MV,8,BE,401,C11,,No,ALBAN ST,Part One,None,773508.0,,2930000.0,2015
70017,,Thursday,No,2015-08-06T00:00:00.000,Larceny From Motor Vehicle,"[-71.073886, 42.283391]",Point,06MV,8,BE,417,B3,,No,ROCKWELL ST,Part One,None,771473.0,,2930000.0,2015
87815,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.071049, 42.303697]",Point,06xx,8,,337,C11,,No,BOWDOIN ST,Part One,None,772203.0,,2940000.0,2015
91543,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.10566, 42.337997]",Point,06xx,8,ARREST,612,B2,,No,LONGWOOD AVE,Part One,None,762783.0,,2950000.0,2015
95623,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.076261, 42.350379]",Point,06xx,8,,134,D4,,No,BOYLSTON ST,Part One,None,770709.0,,2950000.0,2015
95624,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.076261, 42.350379]",Point,06xx,8,,134,D4,,No,BOYLSTON ST,Part One,None,770709.0,,2950000.0,2015
96823,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.064423, 42.311362]",Point,06xx,8,BE,334,C11,,No,HOWE ST,Part One,None,773982.0,,2940000.0,2015
96914,,Thursday,No,2015-08-06T00:00:00.000,Larceny From Motor Vehicle,"[-71.0686, 42.283359]",Point,06MV,8,BE,402,C11,,No,ATHERSTONE ST,Part One,None,772903.0,,2930000.0,2015
99088,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.080148, 42.349325]",Point,06xx,8,,143,D4,,No,BOYLSTON ST,Part One,None,769660.0,,2950000.0,2015
99584,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.041275, 42.371172]",Point,06xx,8,,26,A7,,No,MAVERICK ST,Part One,None,780125.0,,2960000.0,2015
99767,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.074128, 42.350959]",Point,06xx,8,,134,D4,,No,BOYLSTON ST,Part One,None,771285.0,,2950000.0,2015
100498,,Thursday,No,2015-08-06T00:00:00.000,Larceny From Motor Vehicle,"[-71.130774, 42.357524]",Point,06MV,8,,816,D14,,No,MANSFIELD ST,Part One,None,755962.0,,2960000.0,2015
112358,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.071126, 42.288739]",Point,06xx,8,ALARM,398,C11,,No,WASHINGTON ST,Part One,None,772210.0,,2930000.0,2015
128497,,Thursday,No,2015-08-06T00:00:00.000,Larceny,"[-71.072225, 42.348343]",Point,06xx,8,,128,D4,,No,COLUMBUS AVE,Part One,None,771804.0,,2950000.0,2015
