,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
34079,120737411.0,Saturday,No,2012-11-24T01:20:00.000,MVAcc,"[-71.14995, 42.354791]",Point,MVAcc,11,MVA   ,0,D14,Last,No,MARKET ST,Part Three,Unarmed,750783.5651,FANEUIL ST,2954509.1560000004,2012
39806,120738692.0,Saturday,No,2012-11-24T18:09:00.000,MVAcc,"[0, 0]",Point,MVAcc,11,MVANO ,0,B2,First,No,BELDEN SQ,Part Three,Unarmed,,RAMSEY ST,,2012
73208,120738006.0,Saturday,No,2012-11-24T12:49:00.000,MVAcc,"[-71.04532, 42.349221]",Point,MVAcc,11,MVA   ,206,C6,Day,No,CONGRESS ST,Part Three,Unarmed,779075.1058,E SERVICE RD,2952612.753,2012
84138,120738788.0,Saturday,No,2012-11-24T19:05:00.000,MVAcc,"[-71.072484, 42.286438]",Point,MVAcc,11,MVAINJ,435,B3,First,No,DUNBAR AV,Part Three,Other,771846.7249,,2929695.5160000003,2012
141263,120737925.0,Saturday,No,2012-11-24T10:45:00.000,MVAcc,"[-71.07895, 42.287031]",Point,MVAcc,11,MVAINJ,437,B3,Day,No,MILTON ST,Part Three,Unarmed,770096.2554,NORFOLK ST,2929903.022,2012
141391,120737907.0,Saturday,No,2012-11-24T10:26:00.000,MVAcc,"[-71.05679, 42.35006]",Point,MVAcc,11,MVA   ,115,A1,Day,No,ATLANTIC AV,Part Three,Unarmed,775972.8791,,2952902.028,2012
153116,120738189.0,Saturday,No,2012-11-24T13:27:00.000,MVAcc,"[-71.08953, 42.317981]",Point,MVAcc,11,MVAINJ,312,B2,Day,No,TOWNSEND ST,Part Three,Unarmed,767179.2209,HAROLD ST,2941167.729,2012
177493,120738747.0,Saturday,No,2012-11-24T18:45:00.000,MVAcc,"[-71.07023, 42.295971]",Point,MVAcc,11,MVAINJ,358,C11,First,No,PARK ST,Part Three,Unarmed,772439.3123,GREENBRIER ST,2933172.653,2012
179268,120737682.0,Saturday,No,2012-11-24T07:14:00.000,MVAcc,"[-71.067074, 42.348517]",Point,MVAcc,11,MVAINJ,127,A1,Last,No,TREMONT ST,Part Three,Unarmed,773195.8259,,2952325.3389999997,2012
187199,120738463.0,Saturday,No,2012-11-24T16:14:00.000,MVAcc,"[-71.15098, 42.336011]",Point,MVAcc,11,MVA   ,749,D14,First,No,BEACON ST,Part Three,Unarmed,750533.166,CHESTNUT HILL AV,2947664.207,2012
226004,120738907.0,Saturday,No,2012-11-24T20:10:00.000,MVAcc,"[-71.129725, 42.352721]",Point,MVAcc,11,MVPED1,796,D14,First,No,BRIGHTON AV,Part Three,Unarmed,756253.5209,,2953777.89,2012
243737,120737577.0,Saturday,No,2012-11-24T03:40:00.000,MVAcc,"[-71.07436, 42.348921]",Point,MVAcc,11,MVANO ,128,D4,Last,No,STUART ST,Part Three,Unarmed,771225.6789,CLARENDON ST,2952462.9189999998,2012
