,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
13651,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.153898, 42.359344]",Point,14xx,6,VAND,767,D14,,No,SOLDIERS FIELD RD,Part Two,None,749710.0,,2960000.0,2015
14156,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.12004, 42.249672]",Point,14xx,6,VAND,516,E18,,No,NEPONSET AVE,Part Two,None,759038.0,,2920000.0,2015
73731,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.069547, 42.362403]",Point,14xx,6,ARREST,64,A1,,No,FRUIT ST,Part Two,None,772502.0,,2960000.0,2015
80674,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.079746, 42.329358]",Point,14xx,6,NIDV,904,B2,,No,WHEATLEY WAY,Part Two,None,769805.0,,2950000.0,2015
84697,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.088985, 42.275401]",Point,14xx,6,VAND,421,B3,,No,HALBORN ST,Part Two,None,767401.0,,2930000.0,2015
92032,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.070604, 42.306336]",Point,14xx,6,VAND,337,C11,,No,DAVIDSON AVE,Part Two,None,772319.0,,2940000.0,2015
131606,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.079751, 42.304761]",Point,14xx,6,BE,459,C11,,No,WASHINGTON ST,Part Two,None,769848.0,,2940000.0,2015
138957,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.151286, 42.26458]",Point,14xx,6,VAND,822,E5,,No,RUNNING BROOK RD,Part Two,None,750557.0,,2920000.0,2015
153193,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.094571, 42.286874]",Point,14xx,6,VAND,466,B3,,No,ESTELLA ST,Part Two,None,765870.0,,2930000.0,2015
168829,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.055669, 42.335863]",Point,14xx,6,VAND,197,C6,,No,OLD COLONY AVE,Part Two,None,776303.0,,2950000.0,2015
227694,,Wednesday,No,2015-06-17T00:00:00.000,Vandalism,"[-71.068274, 42.311199]",Point,14xx,6,VAND,332,C11,,No,STANLEY ST,Part Two,None,772940.0,,2940000.0,2015
