,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
5517,140232170.0,Sunday,No,2014-04-13T01:00:00.000,OTHER LARCENY,"[-71.065135, 42.350006]",Point,06xx,4,LARCRT,121,A1,Last,No,TREMONT ST,Part One,Unarmed,773717.34,,2952870.892,2014
8319,140224342.0,Sunday,No,2014-04-13T16:29:00.000,OTHER LARCENY,"[-71.067, 42.344321]",Point,06xx,4,ROBIP ,160,D4,First,No,E BERKELEY ST,Part One,Unarmed,773223.7237,SHAWMUT AV,2950796.608,2014
12671,140246780.0,Sunday,No,2014-04-13T09:00:00.000,OTHER LARCENY,"[-71.118795, 42.280851]",Point,06xx,4,LARCRT,501,E18,Day,No,HYDE PARK AV,Part One,Unarmed,759324.9721,,2927600.233,2014
12799,140228789.0,Sunday,No,2014-04-13T13:00:00.000,OTHER LARCENY,"[-71.082405, 42.335031]",Point,06xx,4,LARCRT,274,D4,Day,No,HAMMOND ST,Part One,Unarmed,769075.7574,,2947390.398,2014
30115,140224408.0,Sunday,No,2014-04-13T17:26:00.000,OTHER LARCENY,"[-71.080085, 42.346711]",Point,06xx,4,ARREST,130,D4,First,No,HUNTINGTON AV,Part One,Unarmed,769682.0757,,2951649.883,2014
57086,140226137.0,Sunday,No,2014-04-13T20:00:00.000,OTHER LARCENY,"[-71.064905, 42.352371]",Point,06xx,4,LARCRT,119,A1,First,No,BOYLSTON ST,Part One,Unarmed,773775.1158,,2953733.06,2014
66801,140226488.0,Sunday,No,2014-04-13T00:01:00.000,OTHER LARCENY,"[-71.053965, 42.359656]",Point,06xx,4,LARCRT,94,A1,Last,No,CHATHAM ST,Part One,Unarmed,776718.3415,,2956403.126,2014
114850,140224706.0,Sunday,No,2014-04-13T19:30:00.000,OTHER LARCENY,"[-71.08037, 42.349236]",Point,06xx,4,SHPLFT,143,D4,First,No,BOYLSTON ST,Part One,Other,769600.5057,,2952569.662,2014
122909,140224225.0,Sunday,No,2014-04-13T01:00:00.000,OTHER LARCENY,"[-71.06287, 42.352321]",Point,06xx,4,LARCRT,117,A1,Last,No,BOYLSTON ST,Part One,Other,774325.2748,,2953717.652,2014
131535,140226119.0,Sunday,No,2014-04-13T12:00:00.000,OTHER LARCENY,"[-71.073978, 42.333151]",Point,06xx,4,LARCRT,171,D4,Day,No,ALBANY ST,Part One,Other,771357.6081,,2946716.26,2014
147162,140224094.0,Sunday,No,2014-04-13T14:15:00.000,OTHER LARCENY,"[-71.116525, 42.253356]",Point,06xx,4,ROBIP ,512,E18,Day,No,BEACON ST,Part One,Unarmed,759984.2985,,2917583.439,2014
170121,140223803.0,Sunday,No,2014-04-13T11:39:00.000,OTHER LARCENY,"[-71.123549, 42.352157]",Point,06xx,4,DISTRB,798,D14,Day,No,COMMONWEALTH AV,Part One,Unarmed,757923.5707,,2953579.517,2014
170129,140225779.0,Sunday,No,2014-04-13T15:00:00.000,OTHER LARCENY,"[-71.10164, 42.344226]",Point,06xx,4,LARCRT,628,D4,Day,No,BROOKLINE AV,Part One,Unarmed,763859.4027,,2950716.352,2014
187299,140223685.0,Sunday,No,2014-04-13T09:45:00.000,OTHER LARCENY,"[-71.094606, 42.267258]",Point,06xx,4,LARCRT,481,B3,Day,No,RIVER ST,Part One,Unarmed,765894.2221,,2922676.722,2014
210122,140223904.0,Sunday,No,2014-04-13T12:59:00.000,OTHER LARCENY,"[-71.136398, 42.301464]",Point,06xx,4,LARCRT,658,E13,Day,No,ALLANDALE ST,Part One,Unarmed,754529.2323,,2935091.128,2014
