,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
153,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.065349, 42.382366]",Point,14xx,7,VAND,46,A15,,No,MEDFORD ST,Part Two,None,773599.0,,2960000.0,2015
13914,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.08069, 42.339061]",Point,14xx,7,VAND,273,D4,,No,TREMONT ST,Part Two,None,769532.0,,2950000.0,2015
19492,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.073623, 42.336814]",Point,14xx,7,BE,170,D4,,No,E CONCORD ST,Part Two,None,771447.0,,2950000.0,2015
43448,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.08511, 42.29862]",Point,14xx,7,VAND,444,B3,,No,ESMOND ST,Part Two,None,768409.0,,2930000.0,2015
60872,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.15682, 42.277082]",Point,14xx,7,VAND,709,E5,,No,SAINT THERESA AVE,Part Two,None,749040.0,,2930000.0,2015
68979,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.064078, 42.316617]",Point,14xx,7,VAND,257,C11,,No,STOUGHTON ST,Part Two,None,774065.0,,2940000.0,2015
93070,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.128736, 42.251975]",Point,14xx,7,VAND,542,E18,,No,BUSINESS ST,Part Two,None,756681.0,,2920000.0,2015
143793,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.086246, 42.351722]",Point,14xx,7,IVMV,139,D4,,No,BEACON ST,Part Two,None,768008.0,,2950000.0,2015
148757,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.132614, 42.353011]",Point,14xx,7,VAND,794,D14,,No,BRIGHTON AVE,Part Two,None,755472.0,,2950000.0,2015
151082,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.088514, 42.289529]",Point,14xx,7,NIDV,439,B3,,No,FLOYD ST,Part Two,None,767504.0,,2930000.0,2015
153990,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.061425, 42.356478]",Point,14xx,7,BE,102,A1,,No,HAMILTON PL,Part Two,None,774708.0,,2960000.0,2015
162045,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.167234, 42.274641]",Point,14xx,7,IVPREM,722,E5,,No,CYPRESS ST,Part Two,None,746226.0,,2930000.0,2015
185484,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.0688, 42.316339]",Point,14xx,7,VAND,258,B2,,No,MONADNOCK ST,Part Two,None,772789.0,,2940000.0,2015
193796,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.129457, 42.280633]",Point,14xx,7,BE,559,E5,,No,AUGUSTUS AVE,Part Two,None,756440.0,,2930000.0,2015
196975,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.075278, 42.320603]",Point,14xx,7,VAND,262,B2,,No,W COTTAGE ST,Part Two,None,771029.0,,2940000.0,2015
211164,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.134349, 42.29043]",Point,14xx,7,VAND,673,E5,,No,SHEFFIELD RD,Part Two,None,755101.0,,2930000.0,2015
250248,,Saturday,No,2015-07-25T00:00:00.000,Vandalism,"[-71.092125, 42.289681]",Point,14xx,7,VAND,565,B3,,No,HARVARD ST,Part Two,None,766526.0,,2930000.0,2015
255393,,Saturday,No,2015-07-25T00:55:00.000,Vandalism,"[0, 0]",Point,14xx,7,VAND,120,A1,,No,ARLINGTON ST,Part Two,None,,SAINT JAMES AVE,,2015
