,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
36404,130416964.0,Friday,No,2013-07-05T22:30:00.000,PropFound,"[-71.099227, 42.314407]",Point,PropFound,7,FDWEAP,0,E13,First,No,SCHOOL ST,Part three,Unarmed,764562.7782,,2939852.566,2013
37458,130414153.0,Friday,No,2013-07-05T10:00:00.000,PropFound,"[-71.117605, 42.277556]",Point,PropFound,7,FDPROP,499,E18,Day,No,NAVARRE ST,Part three,Unarmed,759652.2621,,2926400.896,2013
51893,130414289.0,Friday,No,2013-07-05T19:20:00.000,PropFound,"[-71.07271, 42.275281]",Point,PropFound,7,FDPROP,410,B3,First,No,MORTON ST,Part three,Unarmed,771805.9888,,2925629.37,2013
57878,130414030.0,Friday,No,2013-07-05T16:45:00.000,PropFound,"[-71.07524, 42.350651]",Point,PropFound,7,FDPROP,134,D4,First,No,BOYLSTON ST,Part three,Unarmed,770984.6601,CLARENDON ST,2953092.1780000003,2013
67738,130414455.0,Friday,No,2013-07-05T20:00:00.000,PropFound,"[-71.07448, 42.349156]",Point,PropFound,7,FDPROP,130,D4,First,No,CLARENDON ST,Part three,Unarmed,771192.8132,,2952548.396,2013
96951,130414141.0,Friday,No,2013-07-05T15:00:00.000,PropFound,"[-71.164816, 42.27993]",Point,PropFound,7,FDPROP,730,E5,Day,No,CHESBROUGH RD,Part three,Unarmed,746872.4045,,2927212.28,2013
141117,130413033.0,Friday,No,2013-07-05T08:58:00.000,PropFound,"[-71.03336, 42.335661]",Point,PropFound,7,IVPREM,222,C6,Day,No,M ST,Part three,Unarmed,782335.1139,BROADWAY,2947688.7139999997,2013
158874,130414071.0,Friday,No,2013-07-05T17:00:00.000,PropFound,"[-71.148575, 42.287141]",Point,PropFound,7,FDPROP,691,E5,First,No,CENTRE ST,Part three,Unarmed,751256.7891,,2929857.7989999996,2013
194000,130481631.0,Friday,No,2013-07-05T08:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,7,FDPROP,289,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2013
245672,130457382.0,Friday,No,2013-07-05T14:15:00.000,PropFound,"[-71.059415, 42.359251]",Point,PropFound,7,FDPROP,92,A1,Day,No,CITY HALL PZ,Part three,Unarmed,775246.1256,,2956247.881,2013
261763,130414714.0,Friday,No,2013-07-05T19:00:00.000,PropFound,"[0, 0]",Point,PropFound,7,FDPROP,307,E13,First,No,WALNUT PARK,Part three,Unarmed,,,,2013
