,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
26145,142015461.0,Friday,No,2014-08-01T19:00:00.000,PropLost,"[-71.165505, 42.34934]",Point,PropLost,8,PROP,0,D14,First,No,LANGLEY RD,Part three,Unarmed,746586.7823,,2952505.836,2014
34676,142016048.0,Friday,No,2014-08-01T13:00:00.000,PropLost,"[-71.065829, 42.316441]",Point,PropLost,8,PROP,0,B2,Day,No,COLUMBIA RD,Part three,Unarmed,773591.8648,,2940638.1739999996,2014
45862,142015274.0,Friday,No,2014-08-01T17:30:00.000,PropLost,"[-71.107805, 42.33605]",Point,PropLost,8,LARCEN,0,B2,First,No,FRANCIS ST,Part three,Unarmed,762206.2941,,2947728.97,2014
51084,142015063.0,Friday,No,2014-08-01T09:00:00.000,PropLost,"[-71.063945, 42.376021]",Point,PropLost,8,PROP,0,A15,Day,No,GREEN ST,Part three,Unarmed,773990.5448,,2962352.916,2014
95794,142016081.0,Friday,No,2014-08-01T12:00:00.000,PropLost,"[-71.13658, 42.278641]",Point,PropLost,8,PROP,0,E5,Day,No,WASHINGTON ST,Part three,Unarmed,754515.6208,,2926773.8710000003,2014
96091,142015098.0,Friday,No,2014-08-01T06:00:00.000,PropLost,"[-71.07576, 42.346816]",Point,PropLost,8,PROP,0,D4,Last,No,DARTMOUTH ST,Part three,Unarmed,770851.0494,,2951693.932,2014
100272,142029554.0,Friday,No,2014-08-01T09:00:00.000,PropLost,"[-71.054864, 42.296187]",Point,PropLost,8,PROP,0,C11,Day,No,NEPONSET AV,Part three,Unarmed,776596.0681,,2933272.605,2014
115159,142032481.0,Friday,No,2014-08-01T08:00:00.000,PropLost,"[-71.12256, 42.248006]",Point,PropLost,8,PROP,0,E18,Day,No,GARFIELD AV,Part three,Unarmed,758359.0971,,2915626.546,2014
118786,142015348.0,Friday,No,2014-08-01T20:00:00.000,PropLost,"[-71.059415, 42.359251]",Point,PropLost,8,PROP,0,A1,First,No,CITY HALL PZ,Part three,Unarmed,775246.1256,,2956247.881,2014
154118,142017706.0,Friday,No,2014-08-01T12:00:00.000,PropLost,"[-71.08363, 42.339061]",Point,PropLost,8,PROP,0,D4,Day,No,COLUMBUS AV,Part three,Unarmed,768737.3752,,2948857.383,2014
155380,152011851.0,Friday,No,2014-08-01T00:00:00.000,PropLost,"[-71.120042, 42.257718]",Point,PropLost,8,PROP,0,E18,Last,No,WEBSTER ST,Part three,Unarmed,759024.9018,,2919168.59,2014
184937,142015546.0,Friday,No,2014-08-01T22:00:00.000,PropLost,"[-71.067025, 42.357596]",Point,PropLost,8,UNK,0,A1,First,No,CHESTNUT ST,Part three,Unarmed,773192.4076,,2955634.236,2014
196851,142015630.0,Friday,No,2014-08-01T14:30:00.000,PropLost,"[-71.05731, 42.360281]",Point,PropLost,8,PROP,0,A1,Day,No,CONGRESS ST,Part three,Unarmed,775813.1021,NORTH ST,2956626.1780000003,2014
215362,142015210.0,Friday,No,2014-08-01T12:30:00.000,PropLost,"[-71.112411, 42.284053]",Point,PropLost,8,LARCEN,0,E18,Day,No,AMERICAN LEGION HY,Part three,Other,761047.1773,,2928774.728,2014
234202,142015500.0,Friday,No,2014-08-01T22:00:00.000,PropLost,"[-71.059415, 42.359251]",Point,PropLost,8,PROP,0,A1,First,No,CITY HALL PZ,Part three,Unarmed,775246.1256,,2956247.881,2014
