,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
6761,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.128657, 42.351594]",Point,OTHER,8,IVPREM,796,D14,,No,CHESTER ST,Part Three,None,756544.0,,2950000.0,2015
17777,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.098129, 42.280558]",Point,OTHER,8,IVPER,469,B3,,No,ALMONT ST,Part Two,None,764918.0,,2930000.0,2015
46763,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.11216, 42.306955]",Point,OTHER,8,IVPER,648,E13,,No,CHILD ST,Part Two,None,761077.0,,2940000.0,2015
83392,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.055718, 42.304419]",Point,OTHER,8,,350,C11,,No,FREEPORT ST,Part Two,None,776349.0,,2940000.0,2015
84643,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.061218, 42.296662]",Point,OTHER,8,ARREST,355,C11,,No,DORCHESTER AVE,Part Two,None,774876.0,,2930000.0,2015
93085,,Tuesday,No,2015-08-04T19:35:00.000,Other,"[0, 0]",Point,OTHER,8,DISTRB,182,B2,,No,BATCHELDER ST,Part Two,None,,BURRELL ST,,2015
96296,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.05127, 42.330398]",Point,OTHER,8,IVPER,915,C6,,No,GENERAL JOZEF PILSUDSKI WAY,Part Two,None,777503.0,,2950000.0,2015
104718,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.076476, 42.350789]",Point,OTHER,8,ARREST,0,,,No,PUBLIC ALLEY NO 439,Part Two,None,770650.0,,2950000.0,2015
122368,,Tuesday,No,2015-08-04T02:20:00.000,Other,"[0, 0]",Point,OTHER,8,TS,423,B3,,No,RIVER ST,Part Two,None,,,,2015
164693,,Tuesday,No,2015-08-04T00:00:00.000,Other Burglary,"[-71.15682, 42.277082]",Point,05OH,8,BE,709,E5,,No,SAINT THERESA AVE,Part One,None,749040.0,,2930000.0,2015
173317,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.098248, 42.315846]",Point,OTHER,8,ARREST,307,E13,,No,WASHINGTON ST,Part Two,None,764825.0,,2940000.0,2015
175240,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.075251, 42.314108]",Point,OTHER,8,PROP,327,B2,,No,HOWARD AVE,Part Two,None,771048.0,,2940000.0,2015
189262,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.068445, 42.308704]",Point,OTHER,8,IVPER,335,C11,,No,BARRY ST,Part Two,None,772899.0,,2940000.0,2015
198065,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.080738, 42.299556]",Point,OTHER,8,IVPER,445,B3,,No,YORK ST,Part Two,None,769590.0,,2930000.0,2015
222671,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.059753, 42.352072]",Point,OTHER,8,IVPER,116,A1,,No,EDINBORO ST,Part Two,None,775168.0,,2950000.0,2015
236998,,Tuesday,No,2015-08-04T19:04:00.000,Other,"[0, 0]",Point,OTHER,8,IVMV,0,,,No,,Part Two,None,,MADISON PARK CT,,2015
244239,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.063165, 42.313642]",Point,OTHER,8,IVPER,257,C11,,No,CUSHING AVE,Part Two,None,774318.0,,2940000.0,2015
245421,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.08016, 42.315287]",Point,OTHER,8,MVA,311,B2,,No,QUINCY ST,Part Two,None,769718.0,,2940000.0,2015
249832,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.065701, 42.29882]",Point,OTHER,8,IVPER,358,C11,,No,WALDECK ST,Part Two,None,773659.0,,2930000.0,2015
253958,,Tuesday,No,2015-08-04T00:00:00.000,Other,"[-71.138301, 42.355951]",Point,OTHER,8,IVPER,803,D14,,No,EVERETT ST,Part Two,None,753930.0,,2950000.0,2015
