,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
6884,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.082646, 42.344762]",Point,06xx,8,,144,D4,,No,HUNTINGTON AVE,Part One,None,768993.0,,2950000.0,2015
18791,,Friday,No,2015-08-07T18:00:00.000,Larceny,"[0, 0]",Point,06xx,8,,749,D14,,No,BEACON ST,Part One,None,, CHESTNUT HILL AVE ,,2015
19807,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.080974, 42.339983]",Point,06xx,8,,155,D4,,No,MASSACHUSETTS AVE,Part One,None,769454.0,,2950000.0,2015
34669,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.083735, 42.330441]",Point,06xx,8,,287,B2,,No,WASHINGTON ST,Part One,None,768724.0,,2950000.0,2015
41994,,Friday,No,2015-08-07T00:00:00.000,Larceny From Motor Vehicle,"[-71.120345, 42.294608]",Point,06MV,8,,564,E5,,No,LOCHDALE RD,Part One,None,758883.0,,2930000.0,2015
60378,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.047094, 42.310741]",Point,06xx,8,,252,C11,,No,SAVIN HILL AVE,Part One,None,778670.0,,2940000.0,2015
65839,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.099338, 42.349039]",Point,06xx,8,,631,D4,,No,COMMONWEALTH AVE,Part One,None,764473.0,,2950000.0,2015
69256,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.053622, 42.35823]",Point,06xx,8,AB,101,A1,,No,MILK ST,Part One,None,776814.0,,2960000.0,2015
74316,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.070144, 42.332108]",Point,06xx,8,,175,C6,,No,SOUTHAMPTON ST,Part One,None,772396.0,,2950000.0,2015
76616,,Friday,No,2015-08-07T00:00:00.000,Larceny From Motor Vehicle,"[-71.073449, 42.293503]",Point,06MV,8,BE,450,B3,,No,WHEATLAND AVE,Part One,None,771573.0,,2930000.0,2015
76617,,Friday,No,2015-08-07T00:00:00.000,Larceny From Motor Vehicle,"[-71.073449, 42.293503]",Point,06MV,8,BE,450,B3,,No,WHEATLAND AVE,Part One,None,771573.0,,2930000.0,2015
81238,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.063124, 42.355407]",Point,06xx,8,,111,A1,,No,TREMONT ST,Part One,None,774251.0,,2950000.0,2015
92796,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.063488, 42.349973]",Point,06xx,8,IVMV,123,A1,,No,WASHINGTON ST,Part One,None,774162.0,,2950000.0,2015
112085,,Friday,No,2015-08-07T00:00:00.000,Larceny From Motor Vehicle,"[-71.070743, 42.359132]",Point,06MV,8,ADMRPT,66,A1,,No,CHARLES ST,Part One,None,772185.0,,2960000.0,2015
147964,,Friday,No,2015-08-07T00:00:00.000,Larceny From Motor Vehicle,"[-71.172223, 42.277202]",Point,06MV,8,BE,728,E5,,No,VFW PKWY,Part One,None,744872.0,,2930000.0,2015
154203,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.056418, 42.35083]",Point,06xx,8,,115,A1,,No,ATLANTIC AVE,Part One,None,776072.0,,2950000.0,2015
158639,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.098916, 42.344265]",Point,06xx,8,,627,D4,,No,BOYLSTON ST,Part One,None,764596.0,,2950000.0,2015
163462,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.084036, 42.305054]",Point,06xx,8,PROP,436,C11,,No,WASHINGTON ST,Part One,None,768688.0,,2940000.0,2015
165509,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.119993, 42.246041]",Point,06xx,8,,517,E18,,No,WASHINGTON ST,Part One,None,759057.0,,2910000.0,2015
174995,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.074128, 42.350959]",Point,06xx,8,,134,D4,,No,BOYLSTON ST,Part One,None,771285.0,,2950000.0,2015
176771,,Friday,No,2015-08-07T00:00:00.000,Larceny,"[-71.070228, 42.340559]",Point,06xx,8,,905,D4,,No,MONSIGNOR REYNOLDS WAY,Part One,None,772358.0,,2950000.0,2015
177410,,Friday,No,2015-08-07T00:00:00.000,Larceny From Motor Vehicle,"[-71.071357, 42.357567]",Point,06MV,8,ADMRPT,69,A1,,No,MOUNT VERNON ST,Part One,None,772021.0,,2960000.0,2015
