,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9432,140226794.0,Monday,No,2014-04-14T15:00:00.000,OTHER LARCENY,"[-71.061745, 42.356021]",Point,06xx,4,LARCRT,96,A1,Day,No,WINTER ST,Part One,Unarmed,774622.4376,,2955067.563,2014
16884,140233925.0,Monday,No,2014-04-14T03:00:00.000,OTHER LARCENY,"[-71.090205, 42.320711]",Point,06xx,4,LARCRT,310,B2,Last,No,MARTIN LUTHER RD,Part One,Unarmed,766991.8872,,2942161.709,2014
28065,140231049.0,Monday,No,2014-04-14T16:00:00.000,OTHER LARCENY,"[-71.064346, 42.353072]",Point,06xx,4,LARCRT,111,A1,First,No,TREMONT ST,Part One,Unarmed,773924.729,,2953989.2660000003,2014
89168,140226738.0,Monday,No,2014-04-14T16:45:00.000,OTHER LARCENY,"[-71.103995, 42.333881]",Point,06xx,4,ARREST,603,B2,First,No,TREMONT ST,Part One,Unarmed,763240.2622,,2946943.477,2014
94415,140226842.0,Monday,No,2014-04-14T17:09:00.000,OTHER LARCENY,"[-71.07624, 42.314636]",Point,06xx,4,DISTRB,325,B2,First,No,BALFOUR ST,Part One,Unarmed,770779.5532,,2939966.334,2014
102445,140227030.0,Monday,No,2014-04-14T18:15:00.000,OTHER LARCENY,"[-71.077145, 42.350131]",Point,06xx,4,LARCIP,134,D4,First,No,BOYLSTON ST,Part One,Unarmed,770470.6585,,2952900.122,2014
109056,140227476.0,Monday,No,2014-04-14T20:50:00.000,OTHER LARCENY,"[-71.060845, 42.355056]",Point,06xx,4,SHPLFT,112,A1,First,No,WASHINGTON ST,Part One,Unarmed,774867.5053,,2954717.1489999997,2014
121839,140227304.0,Monday,No,2014-04-14T20:13:00.000,OTHER LARCENY,"[-71.15389, 42.349106]",Point,06xx,4,LARCIP,771,D14,First,No,WASHINGTON ST,Part One,Unarmed,749727.0149,CHESTNUT HILL AV,2952433.08,2014
125486,140229600.0,Monday,No,2014-04-14T14:15:00.000,OTHER LARCENY,"[-71.095085, 42.326521]",Point,06xx,4,LARCRT,301,B2,Day,No,HIGHLAND PARK AV,Part One,Other,765662.0995,,2944272.672,2014
128792,140226264.0,Monday,No,2014-04-14T09:43:00.000,OTHER LARCENY,"[-71.061434, 42.300547]",Point,06xx,4,LARCRT,352,C11,Day,No,CHARLES ST,Part One,Unarmed,774810.2974,,2934852.3389999997,2014
152888,140226445.0,Monday,No,2014-04-14T14:45:00.000,OTHER LARCENY,"[-71.163555, 42.277366]",Point,06xx,4,SHPLFT,726,E5,Day,No,SPRING ST,Part One,Unarmed,747217.5137,,2926279.2939999998,2014
153277,140227359.0,Monday,No,2014-04-14T01:30:00.000,OTHER LARCENY,"[-71.05357, 42.359691]",Point,06xx,4,LARCRT,94,A1,Last,No,COMMERCIAL ST,Part One,Unarmed,776825.0316,CHATHAM ST,2956416.439,2014
176005,140226746.0,Monday,No,2014-04-14T16:45:00.000,OTHER LARCENY,"[-71.080085, 42.346711]",Point,06xx,4,LARCRT,130,D4,First,No,HUNTINGTON AV,Part One,Unarmed,769682.0757,,2951649.883,2014
176432,140227151.0,Monday,No,2014-04-14T15:23:00.000,OTHER LARCENY,"[-71.082308, 42.327083]",Point,06xx,4,LARCRT,281,B2,Day,No,KEARSARGE AV,Part One,Unarmed,769115.9555,,2944493.9269999997,2014
177141,140225969.0,Monday,No,2014-04-14T11:45:00.000,OTHER LARCENY,"[-71.06575, 42.325491]",Point,06xx,4,IVPER ,186,C6,Day,No,MASSACHUSETTS AV,Part One,Unarmed,773596.582,,2943936.3439999996,2014
193329,140228416.0,Monday,No,2014-04-14T16:30:00.000,OTHER LARCENY,"[-71.06737, 42.274786]",Point,06xx,4,LARCRT,388,C11,First,No,DORCHESTER AV,Part One,Unarmed,773252.2248,,2925456.457,2014
205990,140226618.0,Monday,No,2014-04-14T15:57:00.000,OTHER LARCENY,"[-71.046717, 42.336149]",Point,06xx,4,LARCIP,213,C6,Day,No,W BROADWAY,Part One,Unarmed,778722.6466,,2947847.002,2014
206516,140227134.0,Monday,No,2014-04-14T17:30:00.000,OTHER LARCENY,"[-71.074715, 42.349611]",Point,06xx,4,BERPT ,129,D4,First,No,CLARENDON ST,Part One,Other,771128.4623,,2952713.89,2014
253547,140225719.0,Monday,No,2014-04-14T09:00:00.000,OTHER LARCENY,"[-71.076399, 42.333996]",Point,06xx,4,TRANSP,271,D4,Day,No,HARRISON AV,Part One,Unarmed,770701.3598,,2947021.0810000002,2014
257067,140226520.0,Monday,No,2014-04-14T11:30:00.000,OTHER LARCENY,"[-71.05256, 42.359511]",Point,06xx,4,LARCRT,94,A1,Day,No,STATE ST,Part One,Unarmed,777098.3496,,2956352.275,2014
