,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
7934,130324943.0,Thursday,No,2013-05-30T14:00:00.000,Service,"[-71.04994, 42.339571]",Point,Service,5,ARREST,211,C6,Day,No,W 3RD ST,Part Three,Unarmed,777844.8031,D ST,2949089.497,2013
13724,130325249.0,Thursday,No,2013-05-30T16:45:00.000,Service,"[-71.08174, 42.340581]",Point,Service,5,CD19  ,284,D4,First,No,MASSACHUSETTS AV,Part three,Unarmed,769245.6389,COLUMBUS AV,2949413.7989999996,2013
14104,130324352.0,Thursday,No,2013-05-30T10:30:00.000,Service,"[-71.06942, 42.362401]",Point,Service,5,INVEST,64,A1,Day,No,FRUIT ST,Part three,Unarmed,772536.2528,,2957381.922,2013
48224,130324896.0,Thursday,No,2013-05-30T13:55:00.000,Service,"[-71.052975, 42.334711]",Point,Service,5,ARREST,216,C6,Day,No,E ST,Part Three,Unarmed,777033.5518,,2947314.1139999996,2013
50971,130323810.0,Thursday,No,2013-05-30T02:35:00.000,Service,"[-71.093609, 42.320423]",Point,Service,5,INVEST,305,B2,Last,No,WASHINGTON ST,Part three,Unarmed,766071.6322,,2942052.082,2013
52344,130325982.0,Thursday,No,2013-05-30T20:41:00.000,Service,"[-71.09579, 42.313756]",Point,Service,5,IVPREM,572,E13,First,No,COLUMBUS AV,Other,Unarmed,765493.5024,,2939619.9839999997,2013
70706,130325479.0,Thursday,No,2013-05-30T17:46:00.000,Service,"[-71.09219, 42.309831]",Point,Service,5,SSTOP ,0,B2,First,No,SEAVER ST,Part three,Unarmed,766474.0251,HUMBOLDT AV,2938194.284,2013
84849,130325587.0,Thursday,No,2013-05-30T18:00:00.000,Service,"[-71.05321, 42.327191]",Point,Service,5,CD11  ,914,C6,First,No,LOGAN WY,Part Three,Unarmed,776984.3679,,2944573.365,2013
101456,130324238.0,Thursday,No,2013-05-30T09:38:00.000,Service,"[-71.051995, 42.332266]",Point,Service,5,ARREST,915,C6,Day,No,DORCHESTER ST,Part Three,Unarmed,777303.2016,,2946424.5039999997,2013
103791,130327272.0,Thursday,No,2013-05-30T12:30:00.000,Service,"[-71.04625, 42.354256]",Point,Service,5,CD11  ,207,C6,Day,No,COURTHOUSE WY,Part Three,Unarmed,778813.9495,,2954446.2630000003,2013
116693,130324088.0,Thursday,No,2013-05-30T08:19:00.000,Service,"[-71.06255, 42.365411]",Point,Service,5,INVEST,61,A1,Day,No,LEGENDS WAY,Part three,Unarmed,774387.3075,,2958488.345,2013
123358,130326014.0,Thursday,No,2013-05-30T21:40:00.000,Service,"[-71.108578, 42.32854]",Point,Service,5,IVPER ,606,B2,First,No,ELLINGWOOD ST,Other,Unarmed,762009.9172,,2944991.103,2013
141128,130325852.0,Thursday,No,2013-05-30T20:30:00.000,Service,"[-71.05253, 42.326571]",Point,Service,5,IVPREM,218,C6,First,No,OLD COLONY AV,Other,Unarmed,777169.4318,,2944348.39,2013
144494,130325031.0,Thursday,No,2013-05-30T11:00:00.000,Service,"[-71.06939, 42.339506]",Point,Service,5,IVPREM,167,D4,Day,No,HARRISON AV,Part three,Unarmed,772586.4767,,2949038.664,2013
147559,130323932.0,Thursday,No,2013-05-30T06:22:00.000,Service,"[-71.078125, 42.316551]",Point,Service,5,CD10  ,311,B2,Last,No,BLUE HILL AV,Part Three,Unarmed,770266.2773,,2940661.664,2013
158120,130325880.0,Thursday,No,2013-05-30T20:43:00.000,Service,"[-71.079466, 42.327327]",Point,Service,5,IVPREM,281,B2,First,No,MT PLEASANT AV,Other,Other,769884.0976,,2944586.5360000003,2013
169209,130337903.0,Thursday,No,2013-05-30T16:00:00.000,Service,"[-71.068653, 42.306188]",Point,Service,5,TRACK ,336,C11,First,No,NORTON ST,Part three,Unarmed,772847.1206,,2936897.7789999996,2013
235644,130325935.0,Thursday,No,2013-05-30T21:00:00.000,Service,"[-71.089444, 42.319613]",Point,Service,5,IVPER ,305,B2,First,No,WALNUT AV,Other,Unarmed,767199.6299,,2941762.2860000003,2013
257844,130325960.0,Thursday,No,2013-05-30T21:17:00.000,Service,"[-71.093834, 42.319031]",Point,Service,5,INVEST,306,B2,First,No,CODMAN PARK,Other,Unarmed,766013.1401,,2941544.7060000002,2013
