,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8996,130741593.0,Friday,No,2013-11-22T17:33:00.000,PersLoc,"[-71.078421, 42.284653]",Point,PersLoc,11,MISPER,434,B3,First,No,THETFORD AV,Other,Other,770243.5782,,2929036.869,2013
18124,130741828.0,Friday,No,2013-11-22T15:00:00.000,PersLoc,"[-71.14243, 42.349389]",Point,PersLoc,11,IVPER ,784,D14,Day,No,WARREN ST,Other,Unarmed,752824.3316,,2952548.8430000003,2013
78159,130742121.0,Friday,No,2013-11-22T20:33:00.000,PersLoc,"[-71.077185, 42.296021]",Point,PersLoc,11,MISPER,446,B3,First,No,ATHELWOLD ST,Other,Other,770557.5917,,2933181.47,2013
80857,130741763.0,Friday,No,2013-11-22T17:55:00.000,PersLoc,"[-71.080596, 42.327236]",Point,PersLoc,11,MISPER,281,B2,First,No,GREENVILLE ST,Other,Unarmed,769578.6737,,2944551.923,2013
135573,130740821.0,Friday,No,2013-11-22T10:30:00.000,PersLoc,"[-71.106503, 42.326544]",Point,PersLoc,11,MSNCOM,607,E13,Day,No,HEATH ST,Other,Unarmed,762574.3166,,2944266.457,2013
178608,130743922.0,Friday,No,2013-11-22T15:00:00.000,PersLoc,"[-71.06749, 42.306571]",Point,PersLoc,11,MSNCOM,335,C11,Day,No,HAMILTON ST,Other,Unarmed,773161.0159,,2937039.2,2013
181056,130742088.0,Friday,No,2013-11-22T20:14:00.000,PersLoc,"[-71.077185, 42.296021]",Point,PersLoc,11,MISPER,446,B3,First,No,ATHELWOLD ST,Other,Other,770557.5917,,2933181.47,2013
181152,130745827.0,Friday,No,2013-11-22T05:30:00.000,PersLoc,"[-71.131658, 42.250254]",Point,PersLoc,11,MISPER,540,E18,Last,No,HILLIS RD,Other,Unarmed,755892.0328,,2916434.841,2013
217166,130741806.0,Friday,No,2013-11-22T07:30:00.000,PersLoc,"[-71.095235, 42.276842]",Point,PersLoc,11,MISPER,469,B3,Day,No,HIAWATHA RD,Other,Unarmed,765707.4298,,2926168.385,2013
242082,130743783.0,Friday,No,2013-11-22T19:16:00.000,PersLoc,"[-71.067175, 42.316924]",Point,PersLoc,11,MSNCOM,258,B2,First,No,VIRGINIA ST,Other,Other,773226.8846,,2940812.425,2013
255598,130745377.0,Friday,No,2013-11-22T05:45:00.000,PersLoc,"[-71.09531, 42.269846]",Point,PersLoc,11,MISPER,476,B3,Last,No,REXFORD ST,Other,Unarmed,765699.2422,,2923619.142,2013
