,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
6737,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.066442, 42.345572]",Point,14xx,8,BE,162,D4,,No,SHAWMUT AVE,Part Two,None,773372.0,,2950000.0,2015
17041,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.057687, 42.361394]",Point,14xx,8,VAND,77,A1,,No,CONGRESS ST,Part Two,None,775709.0,,2960000.0,2015
26094,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.079006, 42.314321]",Point,14xx,8,VAND,326,B2,,No,BLUE HILL AVE,Part Two,None,770032.0,,2940000.0,2015
52667,,Wednesday,No,2015-08-05T22:00:00.000,Vandalism,"[0, 0]",Point,14xx,8,VAND,21,A7,,No,GEORGE R. VISCONTI RD,Part Two,None,,PARIS ST,,2015
62630,,Wednesday,No,2015-08-05T00:38:00.000,Vandalism,"[0, 0]",Point,14xx,8,BE,94,A1,,No,BUTLER SQ,Part Two,None,,CHATHAM ST,,2015
80803,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.05783, 42.310215]",Point,14xx,8,BE,254,C11,,No,DORCHESTER AVE,Part Two,None,775767.0,,2940000.0,2015
93415,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.136442, 42.286271]",Point,14xx,8,VAND,679,E5,,No,BELGRADE AVE,Part Two,None,754541.0,,2930000.0,2015
134667,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.077493, 42.337953]",Point,14xx,8,VAND,156,D4,,No,W SPRINGFIELD ST,Part Two,None,770398.0,,2950000.0,2015
135696,,Wednesday,No,2015-08-05T17:00:00.000,Vandalism,"[0, 0]",Point,14xx,8,MVA,354,C11,,No,ADAMS ST,Part Two,None,,GIBSON ST,,2015
191554,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.050982, 42.357464]",Point,14xx,8,VAND,95,A1,,No,ATLANTIC AVE,Part Two,None,777529.0,,2960000.0,2015
195459,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.08815, 42.345211]",Point,14xx,8,VAND,620,D4,,No,NORWAY ST,Part Two,None,767504.0,,2950000.0,2015
202062,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.072676, 42.277716]",Point,14xx,8,VAND,414,B3,,No,PLEASANT HILL AVE,Part Two,None,771811.0,,2930000.0,2015
235055,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.087895, 42.285088]",Point,14xx,8,NIDV,429,B3,,No,WINSTON RD,Part Two,None,767679.0,,2930000.0,2015
258990,,Wednesday,No,2015-08-05T00:00:00.000,Vandalism,"[-71.07841, 42.349802]",Point,14xx,8,BE,138,D4,,No,BOYLSTON ST,Part Two,None,770129.0,,2950000.0,2015
