,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
31275,130118699.0,Tuesday,No,2013-02-26T21:06:00.000,Service,"[-71.085841, 42.306613]",Point,Service,2,IVPER ,319,B2,First,No,NAZING ST,Part Three,Unarmed,768196.8940000001,,2937029.841,2013
38854,130118534.0,Tuesday,No,2013-02-26T19:30:00.000,Service,"[-71.093739, 42.334956]",Point,Service,2,IVPREM,911,B2,First,No,ANNUNCIATION RD,Part Three,Unarmed,766011.2668,,2947348.014,2013
47007,130117443.0,Tuesday,No,2013-02-26T10:28:00.000,Service,"[-71.10966, 42.320276]",Point,Service,2,VIORDR,636,E13,Day,No,PAUL GORE ST,Part Three,Unarmed,761731.2359999999,,2941978.5110000004,2013
55058,130118623.0,Tuesday,No,2013-02-26T20:22:00.000,Service,"[-71.097718, 42.321928]",Point,Service,2,IVPER ,304,B2,First,No,SLAYTON WY,Part Three,Unarmed,764957.8611,,2942595.539,2013
74321,130117185.0,Tuesday,No,2013-02-26T08:05:00.000,Service,"[-71.074215, 42.303326]",Point,Service,2,CD11  ,462,C11,Day,No,ROSSETER ST,Part Three,Unarmed,771347.8181,,2935847.519,2013
83659,130117301.0,Tuesday,No,2013-02-26T09:13:00.000,Service,"[-71.104895, 42.337681]",Point,Service,2,ARREST,612,B2,Day,No,LONGWOOD AV,Part Three,Unarmed,762990.5031,,2948327.137,2013
107262,130117690.0,Tuesday,No,2013-02-26T12:41:00.000,Service,"[-71.032575, 42.332761]",Point,Service,2,CD11  ,231,C6,Day,No,MONKS ST,Part Three,Unarmed,782553.1491,,2946633.068,2013
159255,130118651.0,Tuesday,No,2013-02-26T20:37:00.000,Service,"[-71.092145, 42.330171]",Point,Service,2,IVPREM,290,B2,First,No,ROXBURY ST,Part Three,Unarmed,766450.7531,,2945606.584,2013
200816,130117474.0,Tuesday,No,2013-02-26T10:45:00.000,Service,"[-71.118843, 42.282721]",Point,Service,2,ARREST,501,E18,Day,No,HYDE PARK AV,Part Three,Unarmed,759308.7448,,2928281.607,2013
201713,130117104.0,Tuesday,No,2013-02-26T07:00:00.000,Service,"[-71.07565, 42.312741]",Point,Service,2,TRANSP,326,B2,Last,No,DUNKELD ST,Part Three,Unarmed,770942.5627,,2939276.558,2013
247926,130118753.0,Tuesday,No,2013-02-26T21:53:00.000,Service,"[-71.085841, 42.306613]",Point,Service,2,UNK   ,319,B2,First,No,NAZING ST,Part Three,Unarmed,768196.8940000001,,2937029.841,2013
254602,130116924.0,Tuesday,No,2013-02-26T01:42:00.000,Service,"[-71.05568, 42.358996]",Point,Service,2,IVPER ,100,A1,Last,No,STATE ST,Part Three,Unarmed,776256.079,,2956160.191,2013
256657,130118618.0,Tuesday,No,2013-02-26T20:15:00.000,Service,"[-71.098395, 42.318971]",Point,Service,2,IVPER ,303,E13,First,No,COLUMBUS AV,Part Three,Unarmed,764779.9838,,2941517.0889999997,2013
