,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
23340,140185360.0,Thursday,No,2014-03-27T14:00:00.000,32GUN,"[-71.05592, 42.376646]",Point,32GUN,3,FDWEAP,41,A15,Day,No,VINE ST,Part three,Unarmed,776157.7262,,2962591.8660000004,2014
25010,140185217.0,Thursday,No,2014-03-27T13:20:00.000,32GUN,"[-71.150915, 42.348981]",Point,32GUN,3,MISC  ,778,D14,Day,No,WASHINGTON ST,Part three,Unarmed,750531.3965,,2952390.805,2014
30579,140185339.0,Thursday,No,2014-03-27T13:30:00.000,32GUN,"[-71.06939, 42.339506]",Point,32GUN,3,IVPREM,167,D4,Day,No,HARRISON AV,Part three,Unarmed,772586.4767,,2949038.664,2014
35761,140185216.0,Thursday,No,2014-03-27T13:15:00.000,32GUN,"[-71.091325, 42.284861]",Point,32GUN,3,LSTPRP,465,B3,Day,No,BLUE HILL AV,Part three,Unarmed,766751.5911,,2929095.955,2014
45616,140185823.0,Thursday,No,2014-03-27T17:00:00.000,32GUN,"[-71.12395, 42.256421]",Point,32GUN,3,MISC  ,492,E18,First,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
55231,140185224.0,Thursday,No,2014-03-27T13:20:00.000,32GUN,"[-71.150915, 42.348981]",Point,32GUN,3,MISC  ,778,D14,Day,No,WASHINGTON ST,Part three,Unarmed,750531.3965,,2952390.805,2014
87714,140185371.0,Thursday,No,2014-03-27T14:02:00.000,32GUN,"[-71.041515, 42.371511]",Point,32GUN,3,BUYBAK,26,A7,Day,No,LIVERPOOL ST,Part three,Firearm,780059.9946,,2960741.1610000003,2014
105467,140185355.0,Thursday,No,2014-03-27T14:05:00.000,32GUN,"[-71.150915, 42.348981]",Point,32GUN,3,MISC  ,778,D14,Day,No,WASHINGTON ST,Part three,Unarmed,750531.3965,,2952390.805,2014
107479,140185089.0,Thursday,No,2014-03-27T12:10:00.000,32GUN,"[-71.12395, 42.256421]",Point,32GUN,3,MISCRP,520,E18,Day,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
128807,140185970.0,Thursday,No,2014-03-27T17:30:00.000,32GUN,"[-71.085618, 42.32866]",Point,32GUN,3,MISC  ,282,B2,First,No,WASHINGTON ST,Part three,Firearm,768218.0809,,2945064.255,2014
141240,140185989.0,Thursday,No,2014-03-27T13:40:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,3,BUYBAK,466,B3,Day,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
147808,140185993.0,Thursday,No,2014-03-27T13:51:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,3,BUYBAK,466,B3,Day,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
155375,140185307.0,Thursday,No,2014-03-27T14:02:00.000,32GUN,"[-71.041515, 42.371511]",Point,32GUN,3,BUYBAK,26,A7,Day,No,LIVERPOOL ST,Part three,Firearm,780059.9946,,2960741.1610000003,2014
163463,140185303.0,Thursday,No,2014-03-27T14:00:00.000,32GUN,"[-71.150915, 42.348981]",Point,32GUN,3,MISC  ,778,D14,Day,No,WASHINGTON ST,Part three,Unarmed,750531.3965,,2952390.805,2014
189418,140185988.0,Thursday,No,2014-03-27T13:31:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,3,BUYBAK,466,B3,Day,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
196456,140185092.0,Thursday,No,2014-03-27T12:30:00.000,32GUN,"[-71.12395, 42.256421]",Point,32GUN,3,MISCRP,520,E18,Day,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
206893,140185782.0,Thursday,No,2014-03-27T16:30:00.000,32GUN,"[-71.085618, 42.32866]",Point,32GUN,3,MISC  ,282,B2,First,No,WASHINGTON ST,Part three,Firearm,768218.0809,,2945064.255,2014
212911,140185343.0,Thursday,No,2014-03-27T14:30:00.000,32GUN,"[-71.06939, 42.339506]",Point,32GUN,3,IVPREM,167,D4,Day,No,HARRISON AV,Part three,Unarmed,772586.4767,,2949038.664,2014
215407,140185074.0,Thursday,No,2014-03-27T12:15:00.000,32GUN,"[-71.091325, 42.284861]",Point,32GUN,3,FDPROP,465,B3,Day,No,BLUE HILL AV,Part three,Unarmed,766751.5911,,2929095.955,2014
215791,140185354.0,Thursday,No,2014-03-27T14:05:00.000,32GUN,"[-71.150915, 42.348981]",Point,32GUN,3,MISC  ,778,D14,Day,No,WASHINGTON ST,Part three,Unarmed,750531.3965,,2952390.805,2014
220231,140185090.0,Thursday,No,2014-03-27T12:20:00.000,32GUN,"[-71.12395, 42.256421]",Point,32GUN,3,MISCRP,520,E18,Day,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
223988,140185222.0,Thursday,No,2014-03-27T13:32:00.000,32GUN,"[-71.041515, 42.371511]",Point,32GUN,3,BUYBAK,26,A7,Day,No,LIVERPOOL ST,Part three,Unarmed,780059.9946,,2960741.1610000003,2014
228262,140185299.0,Thursday,No,2014-03-27T14:00:00.000,32GUN,"[-71.150915, 42.348981]",Point,32GUN,3,MISC  ,778,D14,Day,No,WASHINGTON ST,Part three,Unarmed,750531.3965,,2952390.805,2014
230103,140185994.0,Thursday,No,2014-03-27T15:34:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,3,BUYBAK,466,B3,Day,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
