,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
29892,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.082069, 42.294787]",Point,14xx,7,VAND,441,B3,,No,KINGSDALE ST,Part Two,None,769238.0,,2930000.0,2015
31701,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.0729, 42.316251]",Point,14xx,7,VAND,260,B2,,No,HARTFORD ST,Part Two,None,771680.0,,2940000.0,2015
50840,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.080646, 42.329374]",Point,14xx,7,VAND,904,B2,,No,BETHUNE WAY,Part Two,None,769561.0,,2950000.0,2015
62729,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.14698, 42.346443]",Point,14xx,7,VAND,777,D14,,No,WASHINGTON ST,Part Two,None,751599.0,,2950000.0,2015
87360,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.088669, 42.343765]",Point,14xx,7,VAND,619,D4,,No,WESTLAND AVE,Part Two,None,767367.0,,2950000.0,2015
87367,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.062096, 42.313676]",Point,14xx,7,VAND,823,C11,,No,SALCOMBE ST,Part Two,None,774607.0,,2940000.0,2015
94438,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.143836, 42.344258]",Point,14xx,7,VAND,785,D14,,No,WASHINGTON ST,Part Two,None,752452.0,,2950000.0,2015
101058,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.053491, 42.326146]",Point,14xx,7,VAND,914,C6,,No,DR. MICHAEL GAVIN WAY,Part Two,None,776910.0,,2940000.0,2015
105942,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.06271, 42.313457]",Point,14xx,7,BE,823,C11,,No,CUSHING AVE,Part Two,None,774441.0,,2940000.0,2015
107326,,Thursday,No,2015-07-23T18:42:00.000,Vandalism,"[0, 0]",Point,14xx,7,IVPER,142,D4,,No,NEWBURY ST,Part Two,None,,,,2015
121397,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.106938, 42.331466]",Point,14xx,7,VAND,585,B2,,No,CALUMET ST,Part Two,None,762448.0,,2950000.0,2015
128492,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.092193, 42.326555]",Point,14xx,7,NIDV,300,B2,,No,CEDAR ST,Part Two,None,766444.0,,2940000.0,2015
167501,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.050777, 42.292964]",Point,14xx,7,VAND,377,C11,,No,NEPONSET AVE,Part Two,None,777708.0,,2930000.0,2015
216884,,Thursday,No,2015-07-23T01:30:00.000,Vandalism,"[0, 0]",Point,14xx,7,VAND,357,C11,,No,CLAYBOURNE ST,Part Two,None,,TONAWANDA ST,,2015
234490,,Thursday,No,2015-07-23T00:00:00.000,Vandalism,"[-71.056958, 42.33014]",Point,14xx,7,VAND,194,C6,,No,DORCHESTER AVE,Part Two,None,775965.0,,2950000.0,2015
