,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
11766,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.083294, 42.302506]",Point,06MV,7,,458,B3,,No,MICHIGAN AVE,Part One,None,768893.0,,2940000.0,2015
16637,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.085221, 42.300849]",Point,06MV,7,BE,457,B3,,No,MCLELLAN ST,Part One,None,768375.0,,2930000.0,2015
69336,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.156555, 42.348609]",Point,06MV,7,BE,771,D14,,No,EASTBURN ST,Part One,None,749007.0,,2950000.0,2015
91434,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.052196, 42.339074]",Point,06MV,7,BE,936,C6,,No,COSTELLO CIR,Part One,None,777236.0,,2950000.0,2015
97485,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.071479, 42.345567]",Point,06MV,7,,151,D4,,No,GRAY ST,Part One,None,772011.0,,2950000.0,2015
101422,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.052481, 42.325574]",Point,06MV,7,BE,914,C6,,No,OLD COLONY AVE,Part One,None,777184.0,,2940000.0,2015
109073,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.083145, 42.342951]",Point,06MV,7,BE,145,D4,,No,SAINT BOTOLPH ST,Part One,None,768861.0,,2950000.0,2015
145568,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.076992, 42.33962]",Point,06MV,7,IVMV,156,D4,,No,W CONCORD ST,Part One,None,770531.0,,2950000.0,2015
159345,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.064889, 42.285556]",Point,06MV,7,,401,C11,,No,ASHMONT ST,Part One,None,773904.0,,2930000.0,2015
160470,,Friday,No,2015-07-10T13:40:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,BE,625,D4,,No,PETERBOROUGH ST,Part One,None,,,,2015
178886,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.065711, 42.344325]",Point,06MV,7,PROP,162,D4,,No,WASHINGTON ST,Part One,None,773572.0,,2950000.0,2015
206965,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.067813, 42.295414]",Point,06MV,7,VAND,451,B3,,No,TREMLETT ST,Part One,None,773094.0,,2930000.0,2015
228666,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.133632, 42.347483]",Point,06MV,7,BE,793,D14,,No,BRAINERD RD,Part One,None,755206.0,,2950000.0,2015
247235,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.072068, 42.351975]",Point,06MV,7,,0,D4,,No,PUBLIC ALLEY NO 438,Part One,None,771839.0,,2950000.0,2015
251422,,Friday,No,2015-07-10T00:00:00.000,Larceny From Motor Vehicle,"[-71.067027, 42.348551]",Point,06MV,7,ADMRPT,127,A1,,No,TREMONT ST,Part One,None,773208.0,,2950000.0,2015
