,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
4209,140252987.0,Friday,No,2014-04-25T16:30:00.000,PersLoc,"[-71.034765, 42.381976]",Point,PersLoc,4,MISPER,25,A7,First,No,FALCON ST,Other,Unarmed,781863.1806,,2964564.6980000003,2014
43937,140254783.0,Friday,No,2014-04-25T11:45:00.000,PersLoc,"[-71.07023, 42.311331]",Point,PersLoc,4,MISPER,265,B2,Day,No,QUINCY ST,Other,Unarmed,772411.1093,COLUMBIA RD,2938770.0719999997,2014
53121,140252621.0,Friday,No,2014-04-25T20:20:00.000,PersLoc,"[-71.054204, 42.31971]",Point,PersLoc,4,MISPER,235,C11,First,No,CARSON ST,Other,Unarmed,776729.6492,,2941845.811,2014
122772,140252592.0,Friday,No,2014-04-25T20:10:00.000,PersLoc,"[-71.097081, 42.319472]",Point,PersLoc,4,MISPER,304,B2,First,No,DIMOCK ST,Other,Unarmed,765134.3663,,2941701.057,2014
202283,140251386.0,Friday,No,2014-04-25T11:03:00.000,PersLoc,"[-71.038957, 42.370546]",Point,PersLoc,4,MSNCOM,23,A7,Day,No,MERIDIAN ST,Other,Unarmed,780753.025,,2960393.236,2014
210667,140256219.0,Friday,No,2014-04-25T18:03:00.000,PersLoc,"[-71.05827, 42.301551]",Point,PersLoc,4,MISPER,351,C11,First,No,LEONARD ST,Other,Unarmed,775664.4821,,2935222.617,2014
228740,140253363.0,Friday,No,2014-04-25T19:00:00.000,PersLoc,"[-71.088294, 42.341504]",Point,PersLoc,4,MISPER,618,D4,First,No,ST STEPHEN ST,Other,Unarmed,767472.0844,,2949741.2860000003,2014
235020,140260458.0,Friday,No,2014-04-25T08:00:00.000,PersLoc,"[-71.122558, 42.289692]",Point,PersLoc,4,MISPER,563,E5,Day,No,GRANFIELD AV,Other,Unarmed,758292.2559999999,,2930817.442,2014
239093,140253526.0,Friday,No,2014-04-25T08:00:00.000,PersLoc,"[-71.077185, 42.296021]",Point,PersLoc,4,MISPER,446,B3,Day,No,ATHELWOLD ST,Other,Unarmed,770557.5917,,2933181.47,2014
255196,140251147.0,Friday,No,2014-04-25T09:00:00.000,PersLoc,"[-71.077185, 42.296021]",Point,PersLoc,4,MISPER,446,B3,Day,No,ATHELWOLD ST,Other,Unarmed,770557.5917,,2933181.47,2014
