,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
203501,142037317.0,Wednesday,No,2014-10-08T11:00:00.000,PhoneCalls,"[-71.033715, 42.375791]",Point,PhoneCalls,10,DVIP,0,A7,Day,No,PARIS ST,Part three,Unarmed,782159.1846,,2962312.305,2014
233594,142037273.0,Wednesday,No,2014-10-08T17:30:00.000,PhoneCalls,"[-71.045125, 42.330436]",Point,PhoneCalls,10,IVPER,0,C6,First,No,COLUMBIA RD,Part three,Unarmed,779164.3248,,2945767.454,2014
