,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
49418,,Sunday,No,2015-06-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.059648, 42.359454]",Point,06MV,6,ARREST,92,A1,,No,CAMBRIDGE ST,Part One,None,775183.0,,2960000.0,2015
76731,,Sunday,No,2015-06-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.063992, 42.302871]",Point,06MV,6,,345,C11,,No,DRAPER ST,Part One,None,774114.0,,2940000.0,2015
88766,,Sunday,No,2015-06-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.061226, 42.381232]",Point,06MV,6,BE,44,A15,,No,TERMINAL ST,Part One,None,774715.0,,2960000.0,2015
94024,,Sunday,No,2015-06-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.073473, 42.33183]",Point,06MV,6,AB,179,D4,,No,MELNEA CASS BLVD,Part One,None,771497.0,,2950000.0,2015
117571,,Sunday,No,2015-06-28T17:14:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,6,VAND,501,E18,,No,HYDE PARK AVE,Part One,None,, MOUNT HOPE ST ,,2015
129034,,Sunday,No,2015-06-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.069409, 42.339542]",Point,06MV,6,,165,D4,,No,HARRISON AVE,Part One,None,772581.0,,2950000.0,2015
137723,,Sunday,No,2015-06-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.165336, 42.282648]",Point,06MV,6,BE,732,E5,,No,TEMPLE ST,Part One,None,746728.0,,2930000.0,2015
194956,,Sunday,No,2015-06-28T20:30:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,6,BE,199,C6,,No,B ST,Part One,None,,W FOURTH ST,,2015
198999,,Sunday,No,2015-06-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.071631, 42.286439]",Point,06MV,6,BE,435,B3,,No,DUNBAR AVE,Part One,None,772078.0,,2930000.0,2015
200462,,Sunday,No,2015-06-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.098525, 42.327462]",Point,06MV,6,,586,B2,,No,TERRACE ST,Part One,None,764730.0,,2940000.0,2015
218298,,Sunday,No,2015-06-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.070339, 42.291285]",Point,06MV,6,BE,362,C11,,No,MOULTRIE ST,Part One,None,772418.0,,2930000.0,2015
220953,,Sunday,No,2015-06-28T22:30:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,6,BE,195,C6,,No,DORCHESTER AVE,Part One,None,,MIDDLE ST,,2015
225335,,Sunday,No,2015-06-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.161987, 42.269484]",Point,06MV,6,,716,E5,,No,CENTRE ST,Part One,None,747653.0,,2920000.0,2015
